% Distances between instruments for pitch 86 (D6)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC

@DATA
36,'Piano',8,0.03343316147484538,0.08316032917361524,0.04612996817142825,0.045188835866233845,0.052424552724636496,0.04066427251013817,0.03730252381338498,0.044887017301367134,0.04214221504478702,0.035424586134004295,0.04165234077115244,0.05267842052190657,0.06749236763350085,0.06279193175512608,0.06578383056114716,0.02670092012451261,0.06030863906522385,0.05145277692460204,0.04825540479049565,0.02460420938345152,0.05164705086266679,0.03460213212076197,0.04783138181867406,0.069239882496083,0.07868839557761483,0.11355599590821987,0.23773349101645988,0.8178227010538585,0.07759877113444043,0.022120245842588235,0.0,0.0322183285388225,0.042274985936140146,0.012701789599762448,0.020958173804976287,0.04474219362524048,0.04523330052324345,0.04563114471744691,0.08287848252663323,0.05822921023904091,0.0680843170574227,0.03036127043128041,0.030481628498089025,0.023657639899419197,0.02742561171178017,0.04780606862376996,0.022513691633031737,0.03683202086251038,0.03303026418793735,0.0313960788005287,0.06277789676106797,0.02085839791095685,0.026885202149629337,0.018957679707233787,0.016333230568290728,0.027417962875878932,0.03398617366181226,0.04860282023120643,0.03938089999288892,0.03166322768179869,0.03259144246895234,0.031517482683457464,0.05053124362336071
36,'Piano',9,0.006660147878992592,0.07510668830214713,0.03566002910231297,0.013147681915252953,0.04932350220978044,0.03255096637060396,0.029913739241459902,0.03676466793691969,0.031064788679654814,0.04841059505499266,0.03155312002464347,0.06074307726665599,0.0353427475876577,0.0408529315204272,0.033634210515304006,0.014281315160157237,0.028090310526401357,0.01930315687875889,0.0161057847446525,0.015281088860383187,0.04359340999119868,0.01767964153924617,0.01568176177283091,0.06483194255941098,0.08674203644908292,0.12160963677968799,0.245787131887928,0.8258763419253267,0.04544915108859728,0.036511853103911224,0.0322183285388225,0.0,0.034152636571692686,0.03766638205241548,0.01244653408553257,0.018237927427087436,0.013083680477400305,0.0778494732562694,0.05290741995219441,0.026079590193197767,0.054638015677102386,0.02223892106683296,0.004595149107841329,0.013319010291155417,0.019371970840312062,0.015637752968037405,0.023162917584703586,0.01696697109383187,0.0052100270676565365,0.015519357443088086,0.07530739811612594,0.03196201413758529,0.01826161837433798,0.013295945552738211,0.027033160281132396,0.005429981827827228,0.025932532790344145,0.08075244027704957,0.0072312799470457675,0.0035318352100940456,0.024537801597484227,0.023463841811989353,0.0424776027518926
36,'Piano',10,0.040812784450685285,0.05684289044426183,0.06981266567400567,0.04730031848694564,0.05616182299140828,0.0016107134260019745,0.03674823492674063,0.002612031365226995,0.00308784789203788,0.055248915836620484,0.002625788601484656,0.09489571383834867,0.06131779013120079,0.07500556809211989,0.0662750571020418,0.048433951731849924,0.05342315368716038,0.04274545564260233,0.037010479496968875,0.04943372543207588,0.04162958965367908,0.05183227811093886,0.039729378894405205,0.09898457913110366,0.12089084792442852,0.15575844825503357,0.2799359433632736,0.8600251534006723,0.03861465540331655,0.04335017388553906,0.042274985936140146,0.034152636571692686,0.0,0.044500877737696204,0.03647212381474885,0.052390563998780136,0.0367901549541302,0.08468779403789724,0.0870600565238871,0.05455351270506348,0.08879065224879508,0.02667946141031539,0.03874778567953402,0.020855235541142148,0.024605393088921703,0.04046652492743436,0.05731172906004919,0.05111578256917746,0.03935883854300213,0.049668168918433675,0.10500656455758789,0.0387981604060596,0.01696043681995815,0.031399190076054455,0.058535682915104435,0.028722654743865466,0.022217265863666614,0.08759001112607147,0.0339046024390034,0.030620801361598643,0.01364859019867535,0.01855604653910764,0.043872632524322254
36,'Piano',11,0.038949923481417716,0.07054252386362309,0.05164673017800059,0.05070559787280618,0.03980674741464434,0.04611159116369818,0.024610653717310582,0.04188884637246921,0.04758872562973409,0.022745559742372093,0.04712666633918086,0.06532251750197099,0.07300912964007317,0.0683086937616984,0.07130059256771949,0.03221768213108494,0.06575241916293849,0.05696953893117437,0.05377216679706798,0.030120971390023846,0.039029245552674625,0.040094620585150044,0.053348143825246386,0.07469039034128681,0.09130620088760699,0.12618507199866014,0.25035167579839124,0.8304405063638507,0.08311553314101276,0.009442757430297292,0.012701789599762448,0.03766638205241548,0.044500877737696204,0.0,0.026474935811548615,0.0502589556318128,0.05075006252981579,0.04019836700064487,0.08839524453320556,0.06374597224561324,0.07360107906399502,0.017821416327380817,0.035936936400294044,0.029127302673617055,0.02051394823006679,0.053304135020452885,0.0279565501374473,0.042265695570609406,0.038464160427188754,0.03683248670036727,0.07543336822121018,0.008169709594831834,0.03240196415620167,0.024474441713806114,0.028951035878282887,0.03286366559108945,0.023693913382845173,0.043100584088819116,0.04489766199946125,0.03710746654795156,0.03154377084506618,0.027280998269231055,0.03791343831336855
37,'Pinkillo',1,0.013541147113177011,0.07730344176966264,0.03418907687217527,0.024230662061257565,0.04616636529050117,0.03486141038874687,0.03149966169199368,0.03908415517997584,0.03338427592271097,0.0372116614027865,0.03384633521326419,0.059667661994984224,0.04758162703808475,0.043007267843610884,0.04599223546896141,0.01258269319691413,0.04053684461193393,0.031022713806683352,0.027297230985519366,0.013973143047781753,0.045281556021725476,0.016570807190060637,0.02722936559943045,0.0637650888294097,0.08567763705069248,0.12054523738129752,0.24472273248953755,0.8248119425269361,0.05775642141441983,0.02531138147236381,0.020958173804976287,0.01244653408553257,0.03647212381474885,0.026474935811548615,0.0,0.02378401982026418,0.024275126718267166,0.06657428601127455,0.06286037893806679,0.03841643830252799,0.05339090560737405,0.024558408309889118,0.010709834044799102,0.015616888273606702,0.021076819598423033,0.028034274170480034,0.02209851818631314,0.017060226409220464,0.013258469734647426,0.014454958044697638,0.06976713823414563,0.020770567896718422,0.019511686994790698,0.005072933738694395,0.023322472041368388,0.007749469070883385,0.026996932188734595,0.06956099403618271,0.01859162592107114,0.011891433228508762,0.026169630630842156,0.024528241210379803,0.0446854176580988
38,'PivanaFlute',1,0.011577779548094844,0.09322188195369391,0.01831603612082108,0.0063682879191331795,0.062084805474532455,0.05077985057277815,0.047418101876024965,0.055002595364007124,0.04930271610674225,0.06099568122305068,0.04976477539729548,0.04379462124363004,0.023843006650497666,0.02383391341947794,0.022253615081374318,0.018041273500727855,0.016798224224346844,0.009645108356177802,0.01720174621729084,0.02013798424178895,0.06119999620575675,0.010164335046662754,0.012661185104374922,0.047892048078055506,0.06980459629933829,0.10467219662994336,0.22884969173818334,0.808938901775582,0.03401780102683274,0.04909540129262799,0.04474219362524048,0.018237927427087436,0.052390563998780136,0.0502589556318128,0.02378401982026418,0.0,0.016485972308519965,0.09035830583153874,0.0391217585504797,0.014677817914940909,0.037517864856019864,0.04047684849392039,0.014322019231518749,0.03153532845763798,0.03699525978245432,0.011924039071345765,0.0223024054943655,0.007993260061203397,0.013042057633772482,0.013426468931445524,0.08787758134216415,0.0445545877169826,0.035430127178821984,0.02578451391800668,0.03962573386052972,0.023667909254914663,0.042869972940088784,0.09334501385644689,0.018485961559776724,0.021769762637181483,0.04208807081487343,0.04040128196173399,0.06060385784213008
39,'Saxophone',3,0.011800139048398073,0.07762147290904399,0.034802008429341044,0.01051016353281545,0.06188314888145737,0.03517944152812822,0.04299741971886021,0.03940218631935719,0.03370230706209232,0.06148678812105366,0.03416436635264554,0.06028059355215001,0.026506031083177922,0.04031988572799791,0.03158244355724927,0.01853238039873084,0.018822874370590117,0.007678549784963312,0.003022104267252194,0.020629091139791937,0.047243608136922195,0.017183738747226413,0.004226344222554811,0.06437802038657547,0.08629056860785826,0.12115816893846332,0.24533566404670334,0.825424874084102,0.034412257392699784,0.04958650819063098,0.04523330052324345,0.013083680477400305,0.0367901549541302,0.05075006252981579,0.024275126718267166,0.016485972308519965,0.0,0.09084941272954172,0.052140934482713876,0.019839722315943782,0.054003837164539825,0.032928646202434964,0.014813126129521736,0.02162275985619873,0.030236114299748994,0.005812407631427065,0.022793512392368487,0.0165155032526072,0.012285902102627031,0.01506788960186342,0.08836868824016712,0.04504569461498559,0.019829718134172048,0.026275620816009666,0.0401168407585327,0.01788639693872633,0.02716357476031318,0.09383612075444987,0.005852400530354538,0.013642595981864227,0.026487661770223502,0.024769018220131472,0.05000631988324478
41,'Shakuhachi',1,0.07904927368114363,0.04187564163844951,0.09174608037772651,0.0908049480725321,0.02896626384808434,0.08628563914263887,0.0479410903079124,0.08207915682449872,0.08777335976223392,0.029438878201276747,0.08728348548859936,0.0939631080570723,0.1131084798397991,0.10841020701434771,0.11139994276744543,0.07231703233081087,0.10593978378267077,0.0970688891309003,0.09387151699679391,0.07022032158974978,0.04360580459261953,0.08023327683820888,0.09344749402497232,0.11487102721352992,0.11997308311278056,0.1548406834433856,0.27901817855162564,0.8591073885890242,0.1232148833407387,0.04133762015235818,0.04563114471744691,0.0778494732562694,0.08468779403789724,0.04019836700064487,0.06657428601127455,0.09035830583153874,0.09084941272954172,0.0,0.12849459473293148,0.10384532244533917,0.11370042926372097,0.058014503419682416,0.07611277321553593,0.0692887846168661,0.06061329842979272,0.09343721334121687,0.06814483635047865,0.0824631655799573,0.07866140890538426,0.07702722351797561,0.1040625842962337,0.04588963363183763,0.0725013143559276,0.06457379191353206,0.057617918103456456,0.07304910759332585,0.0637932635825711,0.06584796380390634,0.08499701219918719,0.0772943723992456,0.07164312104479212,0.06738034846895699,0.04084309284629694
46,'Trumpet',1,0.049445321051787845,0.12789137447880086,0.03684004955869639,0.0420232500933271,0.09973734706231467,0.08544934309788511,0.08208759440113193,0.08967208788911409,0.08397220863184922,0.09913197012444343,0.08443426792240244,0.03857044503918982,0.0257422663926863,0.020086550771507148,0.020784999421845293,0.05649676733871741,0.03363735115625797,0.04472656041063702,0.05285670839148476,0.05827427314318171,0.09618581231513723,0.04830062394805551,0.04791459026015907,0.013704854191918749,0.03758703347813476,0.06901723445574942,0.20841393910518533,0.7889151662033798,0.048445401120570546,0.08723169019402076,0.08287848252663323,0.05290741995219441,0.0870600565238871,0.08839524453320556,0.06286037893806679,0.0391217585504797,0.052140934482713876,0.12849459473293148,0.0,0.03250654381882361,0.014794165469210538,0.07514634101902735,0.0524583081329115,0.06620482098274494,0.07196437316425061,0.04659353159645274,0.06043869439575827,0.046129548962596155,0.0499310841060168,0.05156275783283829,0.1260138702435569,0.08269087661837536,0.07085402069827652,0.06392080281939944,0.07776202276192247,0.058337401780021635,0.07852493511428268,0.13148130275783965,0.053926624568135025,0.05643925516228845,0.07713020392142277,0.0760562441359279,0.09527335036723705
46,'Trumpet',3,0.024875291189350984,0.09539787845931558,0.015259152968942187,0.015509218081246223,0.07529340642677586,0.05294279927906151,0.05599332943465767,0.057165544070290474,0.051465664813025606,0.07448269783685113,0.05192772410357882,0.04044087123620622,0.009263157394459931,0.020480163412054126,0.011742721241305492,0.032052826703178626,0.002120406309405933,0.012425348243866924,0.020555496224714653,0.03375886129359804,0.06388460014836712,0.0236513516604632,0.015613378093388973,0.0445382980706317,0.06645084629191449,0.10131844662251953,0.2254959417307595,0.8055851517681581,0.019369560895399516,0.06258241790642843,0.05822921023904091,0.026079590193197767,0.05455351270506348,0.06374597224561324,0.03841643830252799,0.014677817914940909,0.019839722315943782,0.10384532244533917,0.03250654381882361,0.0,0.0342371395437316,0.04592455591823242,0.0278090358453192,0.034618669571996184,0.043736976524289296,0.014086987777629121,0.03578942210816594,0.02148027667500384,0.025281811818424493,0.026913485545245974,0.1013645979559646,0.05804160433078306,0.03855280853150644,0.03927153053180713,0.053112750474330166,0.030882306654523795,0.04622372294751259,0.10683203047024735,0.02162541240136494,0.026638505697661685,0.04482899175465268,0.04375503196915781,0.06300421595968986
46,'Trumpet',5,0.047984085528129695,0.12962197020370889,0.02217819104640381,0.043886152775153044,0.09882621685893289,0.08717993882279311,0.08381819012603992,0.09140268361402208,0.0857028043567572,0.0843378046552329,0.08616486364731042,0.02377627956997928,0.027497806081361906,0.01378508415667519,0.022515595146753276,0.04183490882642484,0.03536794688116596,0.04658946309246297,0.0547196110733107,0.04354094341684426,0.09804871499696316,0.03695837413785622,0.04977749294198502,0.010374183222035649,0.03228673144331843,0.06715433177392348,0.1936197736359748,0.7741210007341692,0.05017599684547853,0.0724375247248102,0.0680843170574227,0.054638015677102386,0.08879065224879508,0.07360107906399502,0.05339090560737405,0.037517864856019864,0.054003837164539825,0.11370042926372097,0.014794165469210538,0.0342371395437316,0.0,0.07687693674393535,0.05004286656926107,0.06793541670765293,0.07382727584607655,0.04832412732136072,0.045644528926547724,0.037685423388764495,0.04944214588378743,0.03913030384776873,0.11121970477434635,0.06789671114916483,0.07271692338010248,0.057391462172740625,0.06296785729271194,0.06006799750492962,0.08038783779610865,0.11668713728862912,0.055789527249960995,0.05816985088719644,0.07899310660324872,0.07791914681775386,0.09700394609214502
46,'Trumpet',7,0.028899068945825546,0.052877763123761835,0.057898950169145945,0.03538660298208591,0.02948853237319345,0.028290174836317364,0.010073413111770013,0.024067430045088396,0.029767309302353273,0.028575625218405665,0.02930525001180005,0.08298199833348895,0.05518771331269235,0.06309185258726016,0.05436134159718207,0.036520236226990195,0.04793100283555767,0.03914812260379355,0.03595075046968716,0.03752000992721615,0.02136448481281339,0.03991856260607913,0.035526727497865576,0.08707086362624394,0.10897096162746822,0.1438445528301781,0.26801605706631326,0.8481052671037119,0.06529411681363194,0.016676883267324232,0.03036127043128041,0.02223892106683296,0.02667946141031539,0.017821416327380817,0.024558408309889118,0.04047684849392039,0.032928646202434964,0.058014503419682416,0.07514634101902735,0.04592455591823242,0.07687693674393535,0.0,0.02683407017467429,0.01130588634623624,0.0034815887114660812,0.03548271869307207,0.045396643642359125,0.039195896272217166,0.027438952246041825,0.037748282621473374,0.09309284905272815,0.012124869787844779,0.01458054782882085,0.019485474571194723,0.04661579661814413,0.01680893923900573,0.0058724970554643536,0.06091672050785665,0.027076245672080432,0.01928605022057074,0.013722354517685364,0.009459581941850237,0.020248677573507307
46,'Trumpet',8,0.0030129870811236637,0.07969458302137643,0.031064879994471647,0.01476866147251213,0.04895880657239768,0.03713886108983325,0.03377532355677886,0.041359817044761014,0.03565993778749614,0.04667389501425919,0.03614101474387277,0.05614792815881466,0.03707219323977913,0.03625778241258588,0.035363656167425435,0.009686166052315906,0.02982701056713483,0.021032602530880323,0.01783523039677393,0.010685939752541855,0.04818130471042797,0.01308449243140484,0.017411207424952346,0.06024159350857086,0.08215414172985364,0.11702174206045868,0.2411992371686987,0.8212884472060974,0.047178596740718705,0.03477515306317775,0.030481628498089025,0.004595149107841329,0.03874778567953402,0.035936936400294044,0.010709834044799102,0.014322019231518749,0.014813126129521736,0.07611277321553593,0.0524583081329115,0.0278090358453192,0.05004286656926107,0.02683407017467429,0.0,0.017906905010384708,0.023959865559541355,0.017367198620158838,0.018575022865474296,0.01237907637460258,0.0025486356898483265,0.010931462723858795,0.07357069807539247,0.03023256848546385,0.02284951309356727,0.01155924551200474,0.025303714629010963,0.010025130935668558,0.03052042750957344,0.07902299462492814,0.0089607255991672,0.008126984317935374,0.029125696316713513,0.028051736531218646,0.047065497471121896
46,'Trumpet',9,0.019957548909543137,0.06178767801099172,0.04895743013286352,0.026445082945803496,0.04076281357037715,0.01924452211514017,0.021374659862661478,0.023467266906369143,0.018484575145367825,0.03986402826485493,0.018234109733488057,0.0740510716845301,0.043881826966456115,0.05415033255097775,0.04541982156089966,0.027578716190707783,0.03665099916580466,0.02784223625755731,0.024644864123450922,0.028578489890933728,0.030274399700043263,0.030977042569796717,0.02422084115162933,0.07814849851895557,0.10006104674023834,0.1349286470708434,0.2591061421790834,0.839195352216482,0.053988230467395704,0.027963748334432242,0.023657639899419197,0.013319010291155417,0.020855235541142148,0.029127302673617055,0.015616888273606702,0.03153532845763798,0.02162275985619873,0.0692887846168661,0.06620482098274494,0.034618669571996184,0.06793541670765293,0.01130588634623624,0.017906905010384708,0.0,0.009206383667890578,0.02417683234683583,0.036481927875859,0.030285981384987285,0.018529037358811954,0.028838367734243503,0.08415132901644573,0.02342293475878686,0.004942608083182565,0.010543954534912308,0.03770588173091425,0.007891379261710657,0.012613522499188729,0.07221336089825114,0.015770359325844193,0.009790989728501487,0.011218791306328808,0.01014483152083394,0.02915859246073718
46,'Trumpet',10,0.025843190317946862,0.05622662217123961,0.05462544711087778,0.031905014270619834,0.03164703458170839,0.026203238193663336,0.012761305419111217,0.0219967558755232,0.027690958813258403,0.03125067382130467,0.02720108453962382,0.08010403223368674,0.052902165259846055,0.06014332440953465,0.051405882238786005,0.03303864751552412,0.04585738283369523,0.03645559070110758,0.03325821856700119,0.03440951328648426,0.024221439150886617,0.037007177428763145,0.032834195595179604,0.08420145906811222,0.10611400728939498,0.14098160762000003,0.26515910272824006,0.8452483127656386,0.06307695963618114,0.01935039389088198,0.02742561171178017,0.019371970840312062,0.024605393088921703,0.02051394823006679,0.021076819598423033,0.03699525978245432,0.030236114299748994,0.06061329842979272,0.07196437316425061,0.043736976524289296,0.07382727584607655,0.0034815887114660812,0.023959865559541355,0.009206383667890578,0.0,0.03335481239224134,0.042534888425015654,0.036338941934143935,0.0245819979079686,0.03489132828340016,0.09020350847284814,0.014809580315236595,0.011888015926134877,0.01651451913054498,0.043758842280070896,0.013944339810867304,0.006560561950032083,0.06360000645470089,0.024383713769394456,0.017211971450270067,0.011029822614999392,0.006767050039164263,0.02360859805967577
50,'Viola',1,0.014493127057303027,0.08137056377479887,0.029346140746571308,0.006833793559511282,0.0649112422947279,0.03885581150143239,0.045551492209497314,0.04307855629266136,0.03737867703539648,0.06404086061169077,0.037840736325949705,0.054468185920722945,0.02085126520376644,0.034539043164685534,0.025808532174607445,0.021670662571130664,0.013010466739163054,0.003665403910721485,0.006528181540197936,0.02337669716155008,0.050379008956998726,0.013209514435302841,0.0015860634088722533,0.05856561275514841,0.08047816097643119,0.11534576130703626,0.23952325641527628,0.8196124664526749,0.029811398120559874,0.05214058068126807,0.04780606862376996,0.015637752968037405,0.04046652492743436,0.053304135020452885,0.028034274170480034,0.011924039071345765,0.005812407631427065,0.09343721334121687,0.04659353159645274,0.014086987777629121,0.04832412732136072,0.03548271869307207,0.017367198620158838,0.02417683234683583,0.03335481239224134,0.0,0.02534758488300558,0.011038439449843484,0.014839974593264131,0.016471648320085613,0.09092276073080424,0.04759976710562269,0.024525493846989713,0.028883685637685674,0.0426709132491698,0.020440469429363433,0.03219640826299588,0.09639019324508698,0.0094426482494089,0.016196668472501327,0.030801677070135963,0.029727717284641093,0.0526220518276419
50,'Viola',2,0.016691698107068786,0.09826960588685073,0.023690180040553278,0.02274904773535888,0.06753382943787196,0.05571388395530755,0.052337897024463696,0.059922390512445856,0.05422616333571248,0.050472641765599735,0.05471603760934706,0.03758535469112982,0.045052579502625874,0.04035214362425111,0.043344042430272185,0.009515824989399011,0.03779586902549118,0.029012988793727063,0.02581561665962068,0.008125375138531385,0.06675632757590226,0.012138070447702744,0.025391593687799096,0.046733840203839506,0.06357911886437934,0.09844790918781897,0.2226242143032244,0.8027134243406232,0.055158983003565455,0.03716983945352493,0.022513691633031737,0.023162917584703586,0.05731172906004919,0.0279565501374473,0.02209851818631314,0.0223024054943655,0.022793512392368487,0.06814483635047865,0.06043869439575827,0.03578942210816594,0.045644528926547724,0.045396643642359125,0.018575022865474296,0.036481927875859,0.042534888425015654,0.02534758488300558,0.0,0.01431832922947865,0.017961852782211213,0.00888238716749697,0.06560276121033519,0.03589679161805947,0.041424535959041574,0.02602036929447067,0.01732332836616422,0.028590548614148347,0.049095450375047735,0.07104705343865288,0.024497139828900075,0.026690938147357523,0.0477007191821878,0.04662675939669294,0.06564052033659619
50,'Viola',3,0.010495751616197068,0.092073659395979,0.01870743681397508,0.008439902302196779,0.06133788294700026,0.04951793746443583,0.0461417892496665,0.05372441978257597,0.04803021684484077,0.053024287378680555,0.04852009111847535,0.04379048497831809,0.03074343406946377,0.026042998191089007,0.029034896997110083,0.010696614809871089,0.023486723592329086,0.014703843360564968,0.01723127716137807,0.012402649400290506,0.060560381085030555,0.0022298887417484155,0.012289159030052387,0.047879350271073075,0.06977506535525106,0.10465303947500725,0.22882016079409614,0.8089093708314948,0.040849837570403356,0.041125545427599115,0.03683202086251038,0.01696697109383187,0.05111578256917746,0.042265695570609406,0.017060226409220464,0.007993260061203397,0.0165155032526072,0.0824631655799573,0.046129548962596155,0.02148027667500384,0.037685423388764495,0.039195896272217166,0.01237907637460258,0.030285981384987285,0.036338941934143935,0.011038439449843484,0.01431832922947865,0.0,0.011756944026175331,0.00543594206198168,0.07992109043981384,0.036573531948119666,0.03522858946816985,0.019824422803598953,0.03163247379932632,0.022394602123276628,0.042899503884176016,0.08536538266813154,0.01830119333802836,0.0204949916564858,0.04150477269131609,0.04043081290582123,0.05944457384572447
50,'Viola',4,0.001464278085677639,0.08031671536980367,0.030464159308998026,0.012241437445617426,0.0501354378588953,0.0377609934382605,0.03438484522349117,0.041967475756400634,0.03627327281866543,0.049222530704107516,0.036763147092300004,0.05554720747334104,0.03454496921288442,0.03565706172711225,0.03283643214053073,0.009085445366842283,0.027288258735749735,0.018505378503985617,0.015308006369879225,0.010085219067068232,0.04880343705885521,0.012483771745931217,0.014883983398057637,0.05963607276609603,0.08153200938142639,0.11640976197003021,0.24057710482027148,0.8206663148576702,0.044651372713824,0.03732378875302608,0.03303026418793735,0.0052100270676565365,0.03935883854300213,0.038464160427188754,0.013258469734647426,0.013042057633772482,0.012285902102627031,0.07866140890538426,0.0499310841060168,0.025281811818424493,0.04944214588378743,0.027438952246041825,0.0025486356898483265,0.018529037358811954,0.0245819979079686,0.014839974593264131,0.017961852782211213,0.011756944026175331,0.0,0.010311842036018714,0.0761193337652408,0.032771775273546626,0.02347164544199452,0.014107881201853066,0.027830938655905673,0.010637658097101295,0.031142559858000685,0.0815636259935585,0.0065442493118530246,0.008738047630310468,0.029747828665140762,0.028673868879645893,0.04768762981954914
