% Distances between instruments for pitch 85 (C#6)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC

@DATA
36,'Piano',7,0.05201880651457961,0.051154763047518335,0.05403237741508224,0.057822152889510085,0.04396811227274446,0.014050459253434648,0.013723675477775957,0.006748292243117927,0.02250105799482728,0.018078651577287785,0.011165556527781438,0.1923211121996874,0.06625554791074932,0.07225554316599236,0.07254089725655526,0.07608711821313101,0.06912561238828557,0.05235790342593568,0.06507127279351776,0.057699083938996025,0.0321566122855593,0.05485883311383007,0.04674277830223666,0.07382236160793267,0.07452070721341934,0.09689854975683099,0.2067902285463519,0.9186189419672824,0.030965759160140358,0.0,0.05576630779729729,0.04393247961135855,0.01553723668876767,0.02427529596942879,0.054064546861848806,0.057939572006593755,0.045831649546020405,0.07620709410408787,0.08521033330129031,0.04158718158586322,0.05476052519055528,0.07459589973734022,0.03215001642939907,0.07998339506756948,0.03390117463529136,0.029966252849949426,0.053173306721688886,0.09396564646178995,0.07301804356376666,0.036421586486292463,0.04958342511176328,0.03822189301402051,0.0691666897901902,0.02416336460296482,0.04673851407349755,0.08212185375782621,0.054248959481374925,0.04549125569036655,0.07789639442970642,0.03911599743719791,0.09723148817374427,0.023320836158051497,0.024864961673076516,0.03887774932641138
36,'Piano',8,0.03124012549517328,0.08568117071554386,0.011124162511620253,0.03906077675873309,0.069782145891044,0.04171584854386265,0.04476509687295946,0.04901801555417937,0.04811584533261376,0.037687656220009504,0.044600751269515855,0.13663068336764075,0.03150876500177052,0.06603094525605283,0.05850386110825401,0.029199315670593983,0.056829467495093745,0.04974062733949042,0.02517797104284748,0.01755700537255971,0.04188830786548628,0.01576225889835092,0.03366403653889854,0.09942451261164459,0.10015001399988976,0.12249225911652677,0.1510997997143053,0.8629285131352359,0.056588029665651594,0.05576630779729729,0.0,0.02869327057247488,0.04116654347523809,0.059090643218450166,0.018946458772372582,0.034869855264712,0.03399167489447444,0.05057778731761744,0.054325795546015083,0.0166945917993016,0.0439169589119573,0.0645123909390259,0.038887379506145806,0.02426461293345285,0.021865133162005935,0.026460353005773235,0.027619961663824934,0.03826242190840925,0.029819012766777092,0.02135454418638723,0.006190865456462746,0.024095580626404264,0.01342651819959579,0.03228403074835792,0.04682173674488966,0.026431424925779583,0.027795682793539805,0.011193654160925786,0.03608044561541206,0.017848443588392625,0.06288776374814235,0.033042993297364355,0.032205684557591256,0.0532921272452144
36,'Piano',9,0.008086326903221065,0.07391667226842964,0.017605467080264465,0.013889673278151533,0.05801764744392978,0.029883514215647472,0.03294592583022952,0.03718418736824062,0.021439391838789068,0.025884425863164428,0.03279306928532184,0.148395181814755,0.022323068299390774,0.03740700442240246,0.029879920274603646,0.03215463860177246,0.028144863862767044,0.021116686505840056,0.02113879318215922,0.013766604327637474,0.035220576071563765,0.012931011674123962,0.005040095705248175,0.07075184859550206,0.07145674342741488,0.09382803674440038,0.16286429816141948,0.87469301158235,0.027895246147709756,0.04393247961135855,0.02869327057247488,0.0,0.02839716274951903,0.04725681503251142,0.010864650192104822,0.014007092395235206,0.005367734060824074,0.07927105789009231,0.04127785368993176,0.011998678773173281,0.015293018078306943,0.03588845010537554,0.03522052944182968,0.036253326548121446,0.010058809779793747,0.01469585455865901,0.009240827110330335,0.0500331668504314,0.029092113178834252,0.007514954297548445,0.03373340735190124,0.005973771059415194,0.02523421017883164,0.0205195323012437,0.018197795911239295,0.0381959233728938,0.010323029096442518,0.031163863520743434,0.06470438644906241,0.013339991179505755,0.09152104554325631,0.02127849485025013,0.020441186110477034,0.041941713112415846
36,'Piano',10,0.03648348965274009,0.066691999736286,0.038497060553242715,0.04228683602767056,0.059505348961512126,0.0014948205194827372,0.02926091216654363,0.008789163812073668,0.00696574113298776,0.024935862013177157,0.0044043755891571045,0.1767838755109197,0.0507202310489098,0.05672022630415285,0.057005580394715726,0.060551801351291484,0.05359029552644604,0.036822586564096156,0.04953595593167825,0.0421637670771565,0.04769384897432697,0.03932351625199055,0.031207461440397138,0.05828704474609314,0.05898347052465167,0.08136323289499146,0.19125299185758424,0.9030817052785148,0.015430442298300838,0.01553723668876767,0.04116654347523809,0.02839716274951903,0.0,0.039810612831268306,0.03852923000000929,0.04240425514475424,0.030296332684180888,0.09174433079285553,0.06967501643945079,0.026051864724023696,0.03922520832871576,0.05906058287550071,0.047685333291238585,0.06444807820572997,0.02079792221823678,0.026260379387145667,0.03763798985984936,0.07843032959995043,0.057480806874998985,0.020884349797524796,0.04619821120131015,0.02268657615218098,0.053631372928350664,0.02306864391929499,0.03120319721165803,0.06658461706905854,0.038711722792607255,0.043637136423506646,0.07716919029847134,0.02581326408226896,0.10399431844601953,0.01707774030801602,0.022165220483180554,0.05441498601517905
36,'Piano',11,0.05534314193573248,0.02689561999362489,0.05735671283623511,0.061146488310662946,0.019708969218851013,0.03832575522286344,0.0143255463454907,0.031023588212546718,0.046776353964256064,0.021402986998440652,0.03544085249721023,0.1956315140392225,0.0695798833319022,0.07557987858714524,0.07586523267770812,0.07941145363428388,0.07244994780943843,0.05568223884708854,0.06839560821467064,0.0610234193601489,0.017846837190597282,0.05818316853498293,0.05006711372338953,0.09809765757736144,0.09879266370897268,0.12117384572625976,0.21010862777074948,0.9219341363773599,0.05524105512956915,0.02427529596942879,0.059090643218450166,0.04725681503251142,0.039810612831268306,0.0,0.05738888228300168,0.06126390742774662,0.04915598496717328,0.05194795105019442,0.08853466872244319,0.04491151700701609,0.058084860611708145,0.0779202351584931,0.020203263712304353,0.08330773048872235,0.03722551005644423,0.03329058827110229,0.05649764214284175,0.09728998188294281,0.07633926252610435,0.039741860734962976,0.05289977776198742,0.04154622843517337,0.07249102521134305,0.027487700024117694,0.050062849494650424,0.08543481906665484,0.05756636959930961,0.04881559111151942,0.08121645966837567,0.04244033285835078,0.10055582359489713,0.026645171579204364,0.028189297094229387,0.014618606272517936
37,'Pinkillo',1,0.0132759159062236,0.08391463842182946,0.007822296260752329,0.020114317986360503,0.06744995340273009,0.04001408760841416,0.04306333593751097,0.04731625461873088,0.031563488867021525,0.035985895284561024,0.042898990334067376,0.13945028269509177,0.01362133585297396,0.04819924407238185,0.04063370481335215,0.022571034618063552,0.03900084711472369,0.030794168567117836,0.011478902946255419,0.0045763872361809415,0.039542045092404395,0.003227089627725846,0.01514660192592261,0.08159589223127454,0.08232139361951972,0.1046636387361567,0.1539193990417563,0.8657481124626868,0.038759409285281536,0.054064546861848806,0.018946458772372582,0.010864650192104822,0.03852923000000929,0.05738888228300168,0.0,0.015923396492339415,0.015061238182377217,0.06950703719723238,0.03649717516564503,0.012477365275985587,0.02593098098346273,0.04605911313912261,0.03718561857069732,0.027084212260903854,0.02016337222655745,0.02409829401189938,0.009752407110169342,0.04108202123586025,0.020147214059171036,0.0176470215480387,0.024055925290623458,0.015842653847828302,0.016246117527046796,0.029901182258883986,0.028496176530384536,0.02925102425323059,0.009967062413169745,0.020498449666646094,0.055026904387784646,0.015028844260941617,0.08183422252051493,0.030743710703797316,0.029386085230140246,0.051537429532599766
38,'PivanaFlute',1,0.005920765492014142,0.08778966356657442,0.02374569275309174,0.004190921494021089,0.07132497854747506,0.043889112753159105,0.04693836108225593,0.05119127976347584,0.035438514011766474,0.039860920429305974,0.04677401547881232,0.13599896353426358,0.009798711511648347,0.0326995535639592,0.025134014304929498,0.01911971545723537,0.023501156606301032,0.01498920094656729,0.009691884221864516,0.017312849892152284,0.04341707023714935,0.01915048612006526,0.011196793704357102,0.0660962017228519,0.06682170311109706,0.08916394822773406,0.15046807988092809,0.8622967933018587,0.026973812846453397,0.057939572006593755,0.034869855264712,0.014007092395235206,0.04240425514475424,0.06126390742774662,0.015923396492339415,0.0,0.012107922460573345,0.08543043368957177,0.028823033524874375,0.018220090928158766,0.010431290475040081,0.030559422630699957,0.04146644387289131,0.04247743690353922,0.024038397371302398,0.027973319156644333,0.007249893600887063,0.0489768989409393,0.01669589489834285,0.021522046692783653,0.039979321782962866,0.01971767899257325,0.025582651875188604,0.03377620740362894,0.012996486021961885,0.0257997050924024,0.007156976739641031,0.036421846158985506,0.07095030088012405,0.01882357456939585,0.09775761901285435,0.034618735848542255,0.03307461033351724,0.055412454677344715
39,'Saxophone',3,0.007153384091706742,0.07568174110600107,0.022867512382854182,0.011990503343489672,0.0592170560869017,0.03178119029258577,0.03483043862168258,0.03908335730290249,0.02333059155119313,0.027752997968732623,0.034666093018238975,0.1476671579506448,0.021466905928029564,0.03313800589000463,0.027769528127730193,0.030787909873616588,0.024456441972668653,0.015748952445015982,0.019695778201808452,0.016434669521914726,0.039874478555929925,0.0182723057498277,0.0013241308553375347,0.06653465404889732,0.06726015543714249,0.08960240055377948,0.16213627429730934,0.8739649877182399,0.023698171102904314,0.045831649546020405,0.03399167489447444,0.005367734060824074,0.030296332684180888,0.04915598496717328,0.015061238182377217,0.012107922460573345,0.0,0.0845522533193342,0.04049122794125559,0.017341910557921208,0.010869742801085514,0.030997874956745386,0.040588263502653744,0.041599256533301654,0.013664878572571086,0.018425212747956648,0.0084045393341101,0.04929889649141328,0.028364089314724072,0.012717070845820229,0.03910114141272531,0.009896094268070171,0.02470447150495104,0.021668284943055588,0.013434938348007318,0.03746789950878362,0.009595005232332334,0.03554366578874795,0.0700721205098865,0.01753657916977815,0.09687943864261679,0.022510813387968915,0.021169209974587214,0.04718718065724925
41,'Shakuhachi',1,0.08180070392003307,0.042558138897982316,0.06168474093648004,0.08962135518359288,0.032852204491451174,0.0902495102733728,0.062483418626311904,0.08295516698078186,0.09869363265023119,0.06680846877967837,0.08733995520369842,0.1797537151852023,0.08206934342663032,0.11660565177036936,0.10906443953311379,0.07975989409545377,0.10740725481271118,0.1003012057643502,0.07573854946770726,0.0681175837974195,0.04467777476340431,0.06634004621596835,0.08422461496375833,0.15000229992926203,0.1507278013175072,0.17307004643414423,0.1942228315318668,0.9060515449527973,0.10716581698326903,0.07620709410408787,0.05057778731761744,0.07927105789009231,0.09174433079285553,0.05194795105019442,0.06950703719723238,0.08543043368957177,0.0845522533193342,0.0,0.10490358286363254,0.06727237911691904,0.09447753733681709,0.11507296936388568,0.04405962790748854,0.0673876447510144,0.07094640857461874,0.06612704057137758,0.07818054008868473,0.0813854537259708,0.08039680008439452,0.07193233150400467,0.04555218253554596,0.07465615905126405,0.05989112691384372,0.06933956553482834,0.09738231516974945,0.06955445674334113,0.07837347011115724,0.04900858753058628,0.06532899741522134,0.06711199104612216,0.08464820097136944,0.07524690325020042,0.0708662398502878,0.03736507266208499
46,'Trumpet',1,0.03333784384954885,0.11513592407379541,0.04323799205380468,0.02973906852640475,0.09923689924929556,0.07115987404785568,0.07420912237695249,0.0784620410581724,0.06270927530646303,0.06713168172400252,0.07404477677350889,0.14785494498778454,0.022875839312671068,0.012968598792857394,0.012721699813525403,0.02569585500064227,0.016084720913004745,0.03428627323374359,0.029793485880583673,0.03694477840642418,0.07134306122373783,0.03859569854710982,0.03916709708591806,0.04509871706562951,0.04582421845387468,0.06816646357051166,0.12164504635605372,0.8334737597769842,0.05424457414114995,0.08521033330129031,0.054325795546015083,0.04127785368993176,0.06967501643945079,0.08853466872244319,0.03649717516564503,0.028823033524874375,0.04049122794125559,0.10490358286363254,0.0,0.0436231517154271,0.030617893513118083,0.011249818837741845,0.06833140501013883,0.06192264933058378,0.05130915866599895,0.05591510636402478,0.032086688607145496,0.06842211136798386,0.024575050349045304,0.04879280798748021,0.059424534210007436,0.04719302286478097,0.04502786430223318,0.06173878410660947,0.03897948691618636,0.03806197099186321,0.030968299123133567,0.056796388494283645,0.09039551330716862,0.04730319694664418,0.11720283143989892,0.06249774665561591,0.0616604379158428,0.08274688060346595
46,'Trumpet',3,0.014590361158620052,0.07154687196685816,0.012445195829219017,0.022411012422179855,0.0556478471423583,0.02753672233242857,0.03058597066152539,0.034838889342745295,0.03142125353331216,0.02351462556159295,0.030423268983750362,0.15076498211632647,0.0246683663248861,0.04938118091949959,0.04185409677170079,0.03449993662726778,0.04013487569579215,0.03309086300293718,0.02348409120765455,0.016111902353132805,0.02775400911680058,0.013271651527966848,0.017014272202345308,0.082729920812343,0.08345542220058817,0.10580221324149751,0.16523409846299097,0.8770628118839215,0.03989343786634999,0.04158718158586322,0.0166945917993016,0.011998678773173281,0.026051864724023696,0.04491151700701609,0.012477365275985587,0.018220090928158766,0.017341910557921208,0.06727237911691904,0.0436231517154271,0.0,0.027267194575404077,0.04786262660247267,0.024708253294711737,0.038398911682138555,0.00768900947822227,0.01232605425708753,0.011586125135825666,0.05239672065709495,0.03146191348040573,0.005169656272053114,0.021759230854804103,0.007445816289851036,0.02757950820432697,0.01814973199967222,0.03017197240833643,0.04056572367446528,0.012692829398013998,0.019165184747570157,0.05273020995196529,0.0037141448397069224,0.0795375280846956,0.01890869454867865,0.018071385808905552,0.039157828496528706
46,'Trumpet',4,0.012676833416784022,0.08461061675053594,0.032792796400337054,0.007038984865465697,0.06861900573617748,0.04071006593712063,0.04375931426621745,0.04801223294743736,0.032259467195727996,0.036681873613267496,0.04359496866277384,0.13779382352250727,0.012408193910186783,0.022268263088919122,0.017896193699592677,0.021326593022575724,0.014583107544531146,0.005823668427533113,0.019227291698401375,0.026378584224241875,0.05028690686292167,0.02819758976731057,0.010784379057540122,0.05566491124781181,0.05639041263605698,0.07873265775269396,0.1522629398691718,0.8640916532901023,0.02379476603041492,0.05476052519055528,0.0439169589119573,0.015293018078306943,0.03922520832871576,0.058084860611708145,0.02593098098346273,0.010431290475040081,0.010869742801085514,0.09447753733681709,0.030617893513118083,0.027267194575404077,0.0,0.02059543202706859,0.05051354752013662,0.05152454055078453,0.02359016259005396,0.028853437275740367,0.016296997248132373,0.05802400258818461,0.018490754886586556,0.0226423548633031,0.04902642543020818,0.019857875460681153,0.034629755522433914,0.031120890593491397,0.008361593403068275,0.027663862212063958,0.01620408038688634,0.04623019431210135,0.07999740452736936,0.028406321970863662,0.10680472266009966,0.031879853142497826,0.03104254440272473,0.05711246467473211
46,'Trumpet',5,0.03327226544385261,0.10444599129732089,0.05338822842740565,0.027167117021125575,0.08798708041155369,0.06054544048390559,0.0635946888130024,0.0678476074942223,0.05209484174251294,0.056517248160052456,0.0634303432095588,0.15805226823505386,0.03300362593725537,0.002340356571347863,0.006008529830771888,0.035313075268431915,0.00774358624260849,0.023036454396001743,0.03935542385406125,0.04695538556646619,0.07041503901858155,0.048793021794379166,0.0309125112132,0.035536779092151936,0.0362622804803971,0.0586045255970341,0.13289486519379556,0.844723578614726,0.04363014057719986,0.07459589973734022,0.0645123909390259,0.03588845010537554,0.05906058287550071,0.0779202351584931,0.04605911313912261,0.030559422630699957,0.030997874956745386,0.11507296936388568,0.011249818837741845,0.04786262660247267,0.02059543202706859,0.0,0.07110897954720521,0.07211997257785312,0.04418559461712255,0.04898156943140023,0.036892429275200964,0.07861943461525318,0.03477237359631464,0.04323778689037169,0.06962185745727677,0.04041681031262163,0.05522518754950251,0.050488965268867626,0.027857385663842677,0.04825929423913255,0.03679951241395493,0.06635832646776123,0.10059283655443796,0.04853445412652354,0.12740015468716825,0.05127506357928873,0.05041061907810096,0.07770789670180071
46,'Trumpet',7,0.0378367141033526,0.04687222040744846,0.03715344912393075,0.045657365366912395,0.030973195582948605,0.04620047568283372,0.018447547321258057,0.038898308672517,0.05465107442422635,0.022788538160509395,0.043315572957180505,0.17543963367573615,0.04937661961959783,0.07262753386423214,0.06510044971643332,0.05920818992197952,0.06336539330459673,0.05633721594766974,0.048192344502366286,0.04082015564784454,0.0030793575573908848,0.03797990482267858,0.04026062514707785,0.10597237803733173,0.10666817341001866,0.12904856618623006,0.18990875002240068,0.9017374634433312,0.06311577558953943,0.03215001642939907,0.038887379506145806,0.03522052944182968,0.047685333291238585,0.020203263712304353,0.03718561857069732,0.04146644387289131,0.040588263502653744,0.04405962790748854,0.06833140501013883,0.024708253294711737,0.05051354752013662,0.07110897954720521,0.0,0.063104466776418,0.026923384930082662,0.022163050754697104,0.0362943784305374,0.07708671817063847,0.05613656503981542,0.02787270359651614,0.03270194658781204,0.03069216923458358,0.05228776149903871,0.02537557571814786,0.05341832535306897,0.06524037523387498,0.03736748095742369,0.028612327399215067,0.061014915905755175,0.02314800122944168,0.08035255988259278,0.03128291343351994,0.026902250033607328,0.014483176937119008
46,'Trumpet',8,0.03884770713400051,0.10994578364899671,0.026034902335077742,0.046668358397560304,0.09404675882449687,0.06593293581413484,0.06898218414323165,0.07323510282445156,0.0574823370727422,0.0619135372437315,0.06882218066588891,0.1123660704341879,0.039116346640597745,0.07363852689488004,0.06611144274708124,0.03680689730942121,0.06438952347074031,0.05734820897831764,0.032785552681674705,0.025164587011386932,0.06615292079893913,0.02512919786321589,0.041271618177725754,0.10698456858729116,0.10771006997553634,0.13005955921687795,0.12683518678085243,0.8386639002017829,0.06414808564129816,0.07998339506756948,0.02426461293345285,0.036253326548121446,0.06444807820572997,0.08330773048872235,0.027084212260903854,0.04247743690353922,0.041599256533301654,0.0673876447510144,0.06192264933058378,0.038398911682138555,0.05152454055078453,0.07211997257785312,0.063104466776418,0.0,0.04608792116036082,0.050724965939226076,0.03522754330265215,0.013997808974956396,0.03737906874242366,0.04356586975375939,0.030407952726734938,0.042002882439982264,0.016894785028350612,0.05654864368181078,0.054429318383716875,0.02390040175311481,0.03535573876918637,0.03545826709437864,0.02847286397658484,0.04211305652184547,0.05528018210931513,0.05730760623081721,0.056470297491044104,0.07755674017866726
46,'Trumpet',9,0.01811763187928826,0.06385786248863588,0.02013120277979088,0.023920978254218725,0.04795883766413603,0.01985071538185671,0.022899963710953528,0.027152882392173432,0.027747224075612448,0.015825616083370683,0.02273561810750992,0.15845399159454873,0.03235437327545796,0.04570414893414948,0.03863972262126388,0.04218594357783965,0.03646084623809243,0.029413831017587072,0.03117009815822641,0.023797909303704668,0.02689592675609019,0.020958723297144932,0.013337240216995188,0.07905589135464329,0.07978139274288847,0.10212518125614739,0.17292310794121324,0.8847518213621438,0.03621940840865028,0.03390117463529136,0.021865133162005935,0.010058809779793747,0.02079792221823678,0.03722551005644423,0.02016337222655745,0.024038397371302398,0.013664878572571086,0.07094640857461874,0.05130915866599895,0.00768900947822227,0.02359016259005396,0.04418559461712255,0.026923384930082662,0.04608792116036082,0.0,0.005462457168908886,0.01927213208639753,0.06008573013531721,0.039150922958628,0.0025544658811538124,0.02543626284015422,0.004320718378729146,0.035265515154898834,0.01046072252144995,0.026494940422986307,0.04825473315268755,0.020381838876236267,0.022839214205269867,0.05640724193731541,0.005214822801906548,0.08321456007004571,0.011219685070456384,0.010382376330683285,0.03361706379694227
46,'Trumpet',10,0.022577262514475935,0.05981634440993008,0.024690063604148337,0.02785590003956066,0.043351659390830716,0.02476555886766293,0.018965041925611593,0.023217960606831498,0.03320968124452133,0.011887601272661641,0.02185600379798856,0.163091036373414,0.036890784350798754,0.05112170036465948,0.043556161105629786,0.04621178829638578,0.041923303407001324,0.03417416519297262,0.035119656624577646,0.02821714091450317,0.021449265807973277,0.02559576807601019,0.018097574392380748,0.08451834852355217,0.08524384991179734,0.10758609502843434,0.17756015272007852,0.889388866141009,0.04168186557755917,0.029966252849949426,0.026460353005773235,0.01469585455865901,0.026260379387145667,0.03329058827110229,0.02409829401189938,0.027973319156644333,0.018425212747956648,0.06612704057137758,0.05591510636402478,0.01232605425708753,0.028853437275740367,0.04898156943140023,0.022163050754697104,0.050724965939226076,0.005462457168908886,0.0,0.02382841775687929,0.06472277491418248,0.04378796773749325,0.007191510660019073,0.020675928664768663,0.00899556181505921,0.039886871205369025,0.005823677742584688,0.03141863282266217,0.05289177793155281,0.02501888365510153,0.01737675703636098,0.051646907761929844,0.009149744587248482,0.07845422589466015,0.009182639079129645,0.005745331551818024,0.028761967909292595
50,'Viola',1,0.00362016383134835,0.08304923546664993,0.01649579915220468,0.01144081509490815,0.06715021064215006,0.039122847468254236,0.04217209579735106,0.04642501447857097,0.0306722487268616,0.0350946551444011,0.04200775019390745,0.1392626186165347,0.013082241189060434,0.03844683696221251,0.030883899444429073,0.02291381149144212,0.029248440004554344,0.022120665675665483,0.011897966071828884,0.010200010350948488,0.03925637261659234,0.011900592519178197,0.007080408478772566,0.07184348512110518,0.07256898650935036,0.09491123162598736,0.15373173496319922,0.8655604483841298,0.02900700217511219,0.053173306721688886,0.027619961663824934,0.009240827110330335,0.03763798985984936,0.05649764214284175,0.009752407110169342,0.007249893600887063,0.0084045393341101,0.07818054008868473,0.032086688607145496,0.011586125135825666,0.016296997248132373,0.036892429275200964,0.0362943784305374,0.03522754330265215,0.01927213208639753,0.02382841775687929,0.0,0.04172700534005223,0.01995954998061397,0.01675578140787878,0.03272942818207581,0.015106334257635476,0.01833275827430154,0.029652095499463984,0.019201775081064725,0.02906336017467352,0.001190465898222234,0.030051620438807953,0.06370040727923698,0.015216508339498684,0.09050772541196728,0.030411058048470413,0.029573749308697318,0.050660191996320464
50,'Viola',2,0.04534716917140058,0.1239435926239531,0.04003271131003414,0.053167820434960385,0.10804456779945326,0.07991518720835532,0.082972846185753,0.08721735421867204,0.07146631219431253,0.0759113462186879,0.0828199896408453,0.09836826145923151,0.045615808677997825,0.08013798893228012,0.0726109047844813,0.04330635934682128,0.07087584837264471,0.06384767101571771,0.03928501471907478,0.036505633999679314,0.08015072977389552,0.03912700683817229,0.04797476563607575,0.11348283310537972,0.11419397443220049,0.13655902125427802,0.11283737780589603,0.8246660912268267,0.07063199009796231,0.09396564646178995,0.03826242190840925,0.0500331668504314,0.07843032959995043,0.09728998188294281,0.04108202123586025,0.0489768989409393,0.04929889649141328,0.0813854537259708,0.06842211136798386,0.05239672065709495,0.05802400258818461,0.07861943461525318,0.07708671817063847,0.013997808974956396,0.06008573013531721,0.06472277491418248,0.04172700534005223,0.0,0.04386297319908781,0.05754812114797986,0.04439020412095541,0.05600069141493866,0.02483590370881346,0.07054645265676716,0.060928780421116956,0.03038430620977896,0.04183964322585052,0.04945607606933503,0.021973401939184758,0.056110865496801866,0.04878381453847072,0.0713054152057736,0.0704681064660005,0.09155454915362365
