% Distances between instruments for pitch 78 (F#5)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 5 (Banjolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 9 (Bouzouki), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 16 (Dilruba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 17 (Domra), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 19 (DungDkarTrumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 42 (Sitar), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 49 (Ukulele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 52 (Flugelhorn), style 1' NUMERIC

@DATA
36,'Piano',4,0.09307903060441948,0.08999243733381375,0.06341491198039423,0.06695354639079279,0.06928261502523358,0.06769414473352652,0.08897930509326994,0.085940272111397,0.08743717792962558,0.03912950271506427,0.065232299705731,0.07004508128765624,0.08740368875946873,0.11570449650675968,0.07997448310905277,0.07470876936251404,0.08412515047526026,0.047471618166472405,0.10328940600573518,0.0618666838113003,0.03771644634756995,0.11268720529014815,0.058264806475831876,0.07507529326398701,0.07262240039527251,0.04641039247144881,0.04883329428660874,0.04491977771709852,0.04280932847072664,0.042933265536660846,0.06303372665175276,0.09928097112140484,0.06727644368047374,0.08036682308581167,0.07563182575354084,0.10945523308759834,0.0245856484366206,0.0965793105905537,0.07061864415240715,0.06463089543036783,0.05457241831885926,0.04885861071844119,0.047993905774880385,0.04913991276296498,0.06785834406993878,0.06202505433840397,0.04294860839525381,0.0030593586595082886,0.0010098950259490034,0.05396282436918271,0.0,0.10065363104137963,0.021983400532342157,0.05666541897596004,0.05611859197185572,0.04719116553540289,0.03678468328806334,0.05909494980374649,0.08698936446451339,0.07321569791209014,0.09645500334574512,0.07708692401984456,0.07607395963585235,0.0813738276688301,0.11224421227930877,0.060559541322230064,0.04462823926670197,0.04038454321807269,0.04500716290686011,0.09570285421124414,0.04766810444319435,0.11631320694966994,0.12314194438492683,0.09736599580531224,0.0716705543013343,0.055995471290913285,0.1019188199747178,0.07995505013590143,0.035902377403438546,0.05706082920157555,0.06553261001795575,0.06878165193789583,0.08654613526167325,0.08102096875542754,0.06657995098188395,0.08685041805303699,0.059506143548043004,0.08653113713850441,0.07112734192562144,0.08845536976902507,0.12849931213910673,0.08763078760896785,0.08121838697980989,0.07677973280515162,0.08028652884335742,0.11301015840759689,0.067247638535943
36,'Piano',5,0.0653296560323384,0.1850999656639729,0.1585224403105534,0.10641972806522422,0.09491937777236999,0.11899088510158091,0.09695461853514827,0.0886145896498974,0.0867945899697495,0.0792520649930473,0.12894999959390535,0.08698341353478423,0.05110892072133975,0.1668151032757187,0.11355556643482712,0.16981629769267323,0.1369687672779315,0.1425791464966316,0.12358370192631034,0.15697421214145946,0.1328239746777291,0.09163550036970426,0.15337233480599102,0.11358107717993504,0.05563728863225473,0.09366903813068095,0.10905618092940432,0.09842607558032308,0.09928764356849602,0.10006366690002409,0.09118419426068398,0.07355532419662321,0.10576525106070746,0.07821471730826117,0.12322603155477714,0.1424668905313083,0.11969317676677976,0.1318406528779445,0.12266800235831248,0.0953745782175505,0.11671364261925883,0.11881262466605508,0.1083194866246842,0.09580354854491885,0.1231987810457121,0.11693146480304484,0.10493701176955887,0.09816688698966745,0.09964373601543063,0.08470547074390938,0.10065363104137963,0.0,0.11709092886250133,0.1517729473061192,0.15122612030201488,0.14229869386556207,0.1318922116182225,0.15420247813390564,0.10764866151725301,0.10340551460437282,0.1412313452903048,0.10099951267434082,0.11065481292686104,0.1250955195302632,0.17560570886343627,0.12417311255022444,0.09311811662091023,0.061263935528706286,0.1002141454807977,0.08499027672129762,0.1025466815304756,0.15889923094425765,0.14382940963288093,0.12676625548035927,0.09847767986397073,0.1225756870801555,0.19702634830487697,0.06824744659610238,0.09982796465983161,0.0678886430629392,0.09449900091936281,0.08718796774297827,0.11133852728189725,0.1301045642191179,0.13215876044092204,0.14310000843229181,0.12354930789699425,0.10285640295338434,0.09467517733505902,0.12397716563744242,0.09478464318931346,0.12810624968893378,0.11856953140487847,0.14204269251222368,0.14086788368735204,0.17168515767483614,0.09832859983385552
36,'Piano',6,0.07112185335871715,0.0680304203969239,0.04145524222372871,0.04497014585845063,0.047308971660780276,0.045787600872213785,0.06708263739986632,0.06403877933070722,0.0655427864845662,0.03783886386945404,0.04324889917338884,0.048061680755314085,0.06623115892846232,0.09372109597441752,0.0579910825767106,0.05278661897716821,0.0621417499429181,0.025519282562154563,0.08135469806722491,0.03996638001438224,0.015797472252026365,0.09076958066447831,0.03633761447638425,0.05309189273164486,0.061453640230246596,0.024470620744107233,0.02692102424069336,0.02302538627203915,0.020825927938384486,0.021036528889336718,0.0410503261194106,0.07729757058906268,0.04529304314813159,0.05846758751618597,0.05364842522119868,0.08747183255525619,0.002676988476277149,0.07459591005821155,0.048635243620064994,0.042724060184726055,0.032589017786517106,0.026875210186099032,0.026010505242538225,0.02722961515144168,0.04587494353759663,0.04004165380606181,0.02096520786291166,0.01892404187283387,0.020974733749638496,0.07592271379118645,0.021983400532342157,0.11709092886250133,0.0,0.03472739061116659,0.03421260860525803,0.025287524420247565,0.014869018946859982,0.03719984775429952,0.06500596393217123,0.051232297379747986,0.07454541832272799,0.055103523487502394,0.054090559103510204,0.059402631693724006,0.09032699391492242,0.03857614078988791,0.023972812241591104,0.055826993333795046,0.0231073714396957,0.07374546752876916,0.025684703910852192,0.0944032969377625,0.10124737179507641,0.07545752083380022,0.04977486759004888,0.03401207075857113,0.0799389238118219,0.05797164960355927,0.017262964202669717,0.0493407857153453,0.04363821857289638,0.04688726049283646,0.06463978475001662,0.05912000736196937,0.044596550449541784,0.06486701752069482,0.037524447820379975,0.06463674569344503,0.04923295048056208,0.0664719692366829,0.10660492069404737,0.0656473870766257,0.059319116773614095,0.054796332272809466,0.05830312831101526,0.09102675787525473,0.04530909388872432
36,'Piano',7,0.0864624401546897,0.03332701835785371,0.006749493004434192,0.04560348278718771,0.056889184533409076,0.03278206220453827,0.054818328770970925,0.0631583576562218,0.06497835733636971,0.07252088231307191,0.026547350629053324,0.06483701706110033,0.1009585495396289,0.05903907753079965,0.0384871101753973,0.01805922836600161,0.027459731499300224,0.00920810804901203,0.04662730745605833,0.005238989403215649,0.018948972628390088,0.060137446936414936,0.0016102238652176597,0.03883380912260873,0.09613565867386448,0.058105652537986385,0.04271676637671488,0.05334687172579613,0.0529387479685245,0.051709280406095126,0.060880943562378026,0.078378709697558,0.046200562551963475,0.07355822999785804,0.0321464256064297,0.05278981411163832,0.032079770539339435,0.03991389161459367,0.0303398030347711,0.05639836908856871,0.035916748535495285,0.03351734080595709,0.04388681978495975,0.05596939876120036,0.03195448560379469,0.035269841524501036,0.047747528941269705,0.053606060316451744,0.055656752193256366,0.11060473223480433,0.05666541897596004,0.1517729473061192,0.03472739061116659,0.0,0.0005468270041043156,0.009474253440557148,0.019880735687896688,0.0024724571431329256,0.0448599114252271,0.0493977705332496,0.03981802771156139,0.05156869558102595,0.041424976541512476,0.02671059538616864,0.05559960330375582,0.030592124085301705,0.058654830685208985,0.09050901177741293,0.0515588018253215,0.06680202890250309,0.049359765163184445,0.05967590632659592,0.06651998118390982,0.04073013022263363,0.05329526744214847,0.03032866417436575,0.04525340099875777,0.08359429789793348,0.0519449826462876,0.08406817632651188,0.0572739463867564,0.06458497956314094,0.04043442002422195,0.024392616750802776,0.020536280457169074,0.030184999077076946,0.028267306771994526,0.048917592678852366,0.05709950327351373,0.03178995079306503,0.07187753008288078,0.03096536863300781,0.03320341590124073,0.020114313829191585,0.02362110986739738,0.05634473943163686,0.053444863754688925
36,'Piano',8,0.08594765814878114,0.03387384536195803,0.007296320008538508,0.04508870078127914,0.05637440252750051,0.03223579569514899,0.05427150176686662,0.06261153065211748,0.0644315303322654,0.0719914285726852,0.026032568623144764,0.06432223505519177,0.10044376753372035,0.05958590453490397,0.037972328169488735,0.018590177390658328,0.028006558503404538,0.008693326043103466,0.04717081403387947,0.005753771409124212,0.018415136353231665,0.059602261191382795,0.0021462145039761525,0.03831902711670016,0.09558883166976016,0.05759087053207782,0.04217622605192826,0.05280004472169181,0.05242396596261594,0.051162453401990805,0.060366161556469455,0.07786392769164945,0.045685780546054905,0.07301140299375372,0.03163164360052113,0.05333664111574263,0.031535620128980875,0.04046071861869799,0.029825021028862534,0.055852393963508475,0.03540196652958672,0.033002558800048536,0.04337203777905119,0.05542688600202165,0.03143970359788613,0.03475505951859247,0.04723274693536114,0.05305923331234743,0.05510992518915205,0.11006982441950013,0.05611859197185572,0.15122612030201488,0.03421260860525803,0.0005468270041043156,0.0,0.008927426436452833,0.019343589658398046,0.0029872391490414897,0.044345129419318535,0.04888298852734103,0.04033641137388939,0.051053913575117384,0.04091019453560391,0.026195813380260072,0.05612562030745306,0.030077342079393138,0.05811484787103168,0.08997798146061232,0.051011974821217186,0.06628724689659453,0.048844983157275874,0.060194614977814226,0.06703476318981838,0.041247403833456535,0.052748440438044164,0.029813882168457182,0.04580022800286209,0.0830795158920249,0.05139815564218328,0.08355339432060332,0.05672711938265209,0.06403815255903662,0.03988796016517657,0.024907398756711344,0.02002149845126051,0.03073182608118126,0.02775252476608596,0.04837076567474805,0.05655267626940941,0.03233677779716935,0.07239231208878934,0.03151219563711213,0.032656588897136414,0.020661140833295902,0.0241679368715017,0.05689156643574117,0.05293008174878036
36,'Piano',9,0.07702257396377067,0.04280127179841087,0.01622374644499134,0.03616361659626868,0.047449318342490054,0.023310711510138526,0.045344075330413784,0.053684104215664656,0.05550410389581256,0.06306634438767474,0.018041134170328106,0.055397150870181315,0.09151868334870988,0.0685133309713568,0.03278331757364988,0.027517603827111162,0.03693398493985737,0.0002804526310695148,0.0560982404703323,0.014678855594134675,0.009490052168221201,0.06549603975474529,0.011073640940428986,0.029393942931689704,0.08666140523330733,0.048665786347067364,0.0332511418669178,0.04387261828523897,0.04349888177760547,0.04223502696553797,0.051441077371459,0.06893884350663898,0.03676069636104445,0.06408397655730089,0.028440660218137948,0.06226406755219546,0.022610535943970417,0.04938814505515082,0.02342747861700427,0.046927309778498016,0.02647688234457626,0.024077474615038074,0.03444695359404073,0.04650180181701119,0.022514619412875664,0.02582997533358201,0.03830766275035068,0.044133117553672246,0.046182498752699225,0.10114474023448965,0.04719116553540289,0.14229869386556207,0.025287524420247565,0.009474253440557148,0.008927426436452833,0.0,0.010418505473387586,0.011912323334051953,0.039798198929110504,0.03995790434233057,0.04926383781034222,0.042128829390106926,0.03198511035059345,0.0341826621334272,0.0650530467439059,0.021152257894382676,0.049189763686021216,0.08105289727560187,0.04208454838476436,0.05736216271158406,0.039919898972265416,0.06912204141426706,0.07595984737482885,0.050174830269909376,0.04382101400159133,0.020888797983446724,0.054727654439314925,0.07415443170701445,0.04247188715489595,0.07462831013559286,0.047799692946199256,0.055110726122583796,0.03935496972627037,0.0338324829417218,0.019388785446481063,0.039659252517634094,0.018827440581075498,0.03944333923829522,0.04762524983295658,0.041264204233622176,0.0813173962737998,0.04043962207356496,0.03403159235336653,0.029588567269748733,0.03309536330795453,0.065818992872194,0.0440049975637699
36,'Piano',10,0.06660406849038308,0.053207754045750406,0.02663022869233088,0.03016886310272944,0.037030812869102474,0.030918581925353805,0.05221361845300634,0.04916976038384724,0.05067376753770622,0.052647838914287155,0.028447616417667645,0.04497864539679373,0.08110017787532231,0.07891981321869633,0.043189799820989416,0.0379240860744507,0.047340467187196915,0.010686934878409054,0.06650472271767184,0.02509736106752226,0.0009317630595066015,0.07590252200208482,0.021480123187768527,0.03829060997592367,0.0762549229859678,0.03824728087367977,0.022836030688818194,0.033466136037899434,0.03308037630421789,0.03182854471819844,0.04102257189807141,0.06249628783334149,0.0304917603924104,0.05367749430996135,0.03884714246547749,0.07267054979953501,0.012199034851442749,0.059794627302490355,0.03383396086434381,0.03651763340067202,0.017787735030795924,0.013658969141650485,0.024028448120653138,0.03608866307330367,0.03107366078187544,0.02524037105034062,0.027889157276963093,0.033725324628555056,0.035776016505359685,0.09072623476110207,0.03678468328806334,0.1318922116182225,0.014869018946859982,0.019880735687896688,0.019343589658398046,0.010418505473387586,0.0,0.02233082880743954,0.05020468117645005,0.03643101462402679,0.059676399375868,0.04030224073178121,0.03928927634778901,0.04458914438076674,0.07545952899124543,0.023774858034166717,0.0387740949973123,0.07063439180221427,0.03167806613742482,0.05891817092318078,0.029501393498877832,0.07953427799090253,0.08637835284821643,0.06058850188694024,0.0349058486431889,0.01921078800284994,0.06513413668665446,0.06373592623362687,0.032064246958390906,0.06420980466220527,0.03739321069885971,0.04470424387524425,0.04977076580315665,0.04425098841510938,0.029795267693820602,0.050065734764973634,0.022721460259979648,0.049767726746585056,0.03721876758561704,0.051670686480961715,0.09173590174718739,0.0508461043209045,0.04445009782675411,0.03999504951708827,0.04350184555529407,0.07622547511953355,0.033586492090382315
36,'Piano',11,0.08893489729782263,0.030897487530067266,0.004319962176647739,0.04807593993032063,0.05936164167654201,0.03522303484419048,0.05724942524271404,0.06559427921525106,0.06740788816415616,0.07497866772172669,0.029019807772186254,0.06730947420423326,0.10343100668276184,0.05660954670301319,0.040959567318530225,0.015613819558767561,0.025030200671513774,0.011680565192144957,0.0441944562019887,0.002771734007553815,0.021402375502273155,0.06258950034042428,0.0008622332779152658,0.04130626626574166,0.09856518950165094,0.06057810968111931,0.045163465200969755,0.05577640255358257,0.055411205111657424,0.054140445831758734,0.06335340070551095,0.08085116684069092,0.0486730196950964,0.07599189434582322,0.034618882749562624,0.05036028328385186,0.034522859278022365,0.03748436078680722,0.03281226017790403,0.05883963311254997,0.03838920567862821,0.03598979794909002,0.046359276928092684,0.058414125151063145,0.03442694274692762,0.03774229866763396,0.050219986084402625,0.0560454408877242,0.05808628302104282,0.11305706356854162,0.05909494980374649,0.15420247813390564,0.03719984775429952,0.0024724571431329256,0.0029872391490414897,0.011912323334051953,0.02233082880743954,0.0,0.04733236856836002,0.051870227676382524,0.037360053541998624,0.05404115272415888,0.0438974336846454,0.029183052529301562,0.05314926247556229,0.033064581228434635,0.061102087020073165,0.0929652206096538,0.053993022070825396,0.069274486045636,0.05183222230631737,0.057218257145923455,0.06404752404077689,0.03827104600156577,0.05572538293177339,0.032801121317498676,0.042823870170971313,0.08606675504106641,0.054384210488947905,0.08654063346964481,0.059703477214542854,0.06701451039092739,0.042875199314218064,0.02410377325879896,0.023008737600302,0.027755468249290493,0.03073976391512745,0.051347123506638816,0.05952903410130018,0.030493464356635924,0.06940507293974785,0.02853583780522136,0.03563711488577601,0.017684783001405132,0.02119157903961093,0.053915208603850406,0.055917320897821844
37,'Pinkillo',1,0.04231900548491461,0.07816294121098441,0.05158776303778922,0.020035818073720603,0.017706749439279804,0.01929521973098688,0.010694042982104732,0.0190340718673556,0.020854071547503513,0.04785986174944912,0.024745842039260984,0.02066524798246878,0.05653974079591326,0.05937027800611996,0.007014881355460627,0.0629191397912287,0.02996749561083549,0.039517746298040994,0.01703898760386587,0.05009890082844274,0.04927291811694345,0.02645387020111925,0.046470135290444754,0.011914071200526377,0.052011372884998276,0.04057897199306459,0.03815607017790464,0.04207189271412123,0.04418003599378675,0.04405609892785254,0.023955637812760628,0.0340933373206298,0.019712920784039648,0.02943394420899184,0.015577370037524152,0.03524693512481073,0.0624037160278928,0.024640385983157903,0.01686995276270972,0.022358469034145553,0.03253876435792813,0.0381307537460722,0.03899545868963301,0.037849451701548416,0.021775714101601295,0.02496431012610943,0.04421672383760803,0.0839300058050051,0.08598069768180973,0.07101769305670473,0.08698936446451339,0.10764866151725301,0.06500596393217123,0.0448599114252271,0.044345129419318535,0.039798198929110504,0.05020468117645005,0.04733236856836002,0.0,0.014068378747565563,0.034346752751189015,0.009962075757555498,0.01091540482866103,0.01814931603905846,0.06871348298295125,0.02868648683532936,0.042361125197811426,0.04660482124644071,0.04198220155765328,0.02265838479595537,0.039321260021319034,0.05201431341625157,0.036959829526931866,0.019882772992748574,0.015318810163179082,0.03138967148564125,0.0900714446258824,0.03940121492115063,0.05108698706107484,0.03976001845431382,0.0214595986017168,0.02046069377427474,0.004457169254141966,0.023228595309561062,0.024510098923669038,0.03596540463652462,0.0274832209164704,0.00479330688998617,0.01586971719013464,0.016838904211724102,0.04228921023068832,0.020974557264521434,0.011695253682584011,0.03439403099497067,0.033219222170099025,0.06465588109177328,0.019741725928570392
38,'PivanaFlute',1,0.038075858572034424,0.08270080031900691,0.05612562214581172,0.006262151521297353,0.008486136832002833,0.016647192832192043,0.01683530568407283,0.014790924954475414,0.01661092463462333,0.034086195197025874,0.025544484989532535,0.016422101069588593,0.05229659388303307,0.06390813711414245,0.010910660357852299,0.0674569988992512,0.03450535471885799,0.04018966248423757,0.031107366351431427,0.054636759936465246,0.0354992515645202,0.040522248948684815,0.05100799439846726,0.010563961410640865,0.047768225972118085,0.02680530544064134,0.024382403625481396,0.02829822616169798,0.0304063694413635,0.030282432375429293,0.012221320343688823,0.029850190407749614,0.0059392542316163985,0.025190797296111653,0.01982051695040434,0.03978479423283323,0.04863004947546954,0.029178245091180402,0.019262487753939666,0.008584802481722303,0.01864327959323087,0.024357087193648954,0.02522179213720976,0.024075785149125162,0.019793266441339278,0.014127929008748562,0.030267089516836324,0.07015633925258186,0.07220703112938648,0.062237299533057934,0.07321569791209014,0.10340551460437282,0.051232297379747986,0.0493977705332496,0.04888298852734103,0.03995790434233057,0.03643101462402679,0.051870227676382524,0.014068378747565563,0.0,0.038884611859211514,0.0041063029900100636,0.007972793991737122,0.02268717514708096,0.07325134209097374,0.020767597945851615,0.02858745864538818,0.042141579075666534,0.028208535005230028,0.023498135812975687,0.02554759346889579,0.05655217252427406,0.05100004007928292,0.025210189118006734,0.004927834740402092,0.019170172475782683,0.0946093037339049,0.03515806800827045,0.0373133205086516,0.03551687154143363,0.008906513685010014,0.016217546861394556,0.014392453034223145,0.027766454417583564,0.02886149007608052,0.04050326374454712,0.02113046376125507,0.014389413977651552,0.008732070571767345,0.0213767633197466,0.05635758897825388,0.025512416372543933,0.01623311279060651,0.038660846862733605,0.03746236908297921,0.06919374019979578,0.005968059376147143
39,'Saxophone',1,0.07594928148065161,0.04386862037366812,0.03309017609899927,0.03509032411314962,0.046376025859371,0.0287608586122186,0.04427672675515653,0.0526167556404074,0.05443675532055531,0.06199305190455568,0.034975549898629915,0.05432385838706225,0.09044539086559084,0.025583757985413888,0.02797395150135921,0.028584952402368413,0.01244653199846508,0.04902613576057343,0.017672766279487603,0.03458831953444481,0.05874794607070163,0.04960388452325327,0.03820780384634373,0.028320650448570645,0.08559405665805007,0.050074797578620746,0.04762439408203462,0.05153753159535296,0.05412756244769609,0.053521737809084265,0.050367784888339935,0.06786555102351992,0.035687403877925385,0.06301662798204365,0.024451130789068243,0.013000229741853235,0.07186935490912451,0.00970636676803111,0.027099660622078654,0.0458567670727543,0.04276847221729707,0.0481818541349732,0.04892290001616578,0.04731580317128631,0.03200542196097023,0.03488675137054413,0.054446431696976966,0.09339564468623683,0.09544633656304145,0.1000714477513706,0.09645500334574512,0.1412313452903048,0.07454541832272799,0.03981802771156139,0.04033641137388939,0.04926383781034222,0.059676399375868,0.037360053541998624,0.034346752751189015,0.038884611859211514,0.0,0.04105553690698786,0.03091181786747439,0.01619743671213055,0.03437436357313147,0.03891619469469829,0.051830006612550716,0.0799796047924828,0.051447840438885,0.056288870228464995,0.04894884163186791,0.019858203603924835,0.026701953472348425,0.01446508980994553,0.042753665426334075,0.04161937934501019,0.055795003014572166,0.07308113922389538,0.060552625942306565,0.0735550176524738,0.046732344370942,0.05404337754732654,0.02989281800840755,0.015434034590317565,0.030825589297609392,0.009854596549359539,0.03702097050234801,0.038375990663037964,0.046557901257699326,0.01750784853946491,0.04644670210099133,0.01337219548666758,0.02266181388542633,0.02071038275899027,0.018208624152115643,0.03045381238453132,0.04293170508065084
