% Distances between instruments for pitch 77 (F5)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 2 (Balalaika), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 5 (Banjolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 8 (Bawu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 9 (Bouzouki), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 16 (Dilruba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 17 (Domra), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 19 (DungDkarTrumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 33 (Oud), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 42 (Sitar), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 49 (Ukulele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 52 (Flugelhorn), style 1' NUMERIC

@DATA
36,'Piano',2,0.07904049960106259,0.09656944058080659,0.12317260155946186,0.06359857718834001,0.04891952103537157,0.06879049396933301,0.06633035208873839,0.07711116872843067,0.07811358300819247,0.07216441161718047,0.09293967954798112,0.0778895507933391,0.05099149510421037,0.07219190613869965,0.08965261179139573,0.0841777460314214,0.11391608739879401,0.07819293814838174,0.07022809407089671,0.08052543196641089,0.04040189844670995,0.09160829479524969,0.061567040014880885,0.03790503474203022,0.09112662701278267,0.054731491277729465,0.07844404334764021,0.03746469468171424,0.03586073429943202,0.03976285306948524,0.06347380838508075,0.05941760907554925,0.051074597773671904,0.051830960988933195,0.07344769291294267,0.07337370569471126,0.07236601220683171,0.07306457399518478,0.10548012445305992,0.026091586014157984,0.09112875152810905,0.09375364662764289,0.05397547564326847,0.05922435244946276,0.11871040502681189,0.05901798505195305,0.05468796513935111,0.08959724398230723,0.06666022503387344,0.08414623318325669,0.0490452220599721,0.0012900377197337396,0.0,0.06600583258130749,0.005023340236730932,0.09855458559364581,0.019035025199851726,0.06679742307501925,0.04231552002086983,0.10931311216117419,0.051646037357891,0.060899549019874655,0.08955689051938086,0.0694684361150902,0.10247395007156977,0.06858340922346608,0.09702935718062138,0.08315059520436165,0.1148039997654406,0.06236301982111561,0.05649369523826179,0.036864708928310605,0.03288298707197003,0.09489890027717081,0.03175974227555501,0.13994213349980159,0.1143314951528736,0.08384135851746517,0.08120440229793931,0.05849429977767945,0.0932142061618531,0.07120565587085778,0.0810992986460357,0.057417822195317915,0.06490838831280647,0.07935731012772423,0.10079062261908091,0.10572741381087829,0.07378306907645761,0.09782573346213697,0.05718159743870879,0.05953024331733481,0.06689022299670583,0.08865077540245707,0.18053212730361498,0.09027685198535505,0.12963433630546065,0.07198596149060363,0.08110934295331558,0.1228296399951533,0.07777592192788417
36,'Piano',3,0.14504633218237006,0.06340704853780478,0.18917843414076932,0.12960440976964752,0.08665375301494195,0.07415642146357666,0.07997522333597047,0.08043682990650243,0.09557145265179184,0.06576129583984588,0.05976885029922024,0.08061952923521755,0.05197353689564751,0.10802414108609115,0.05649021974839393,0.05101535398841959,0.13527867219211884,0.08737065923393166,0.1362339266522042,0.10027787635236941,0.10640773102801743,0.09285410671174844,0.12756443539042928,0.10390243011757862,0.08038701651300416,0.12073191287784989,0.08244423957540419,0.05888378051396528,0.056744903412012306,0.07878237291721059,0.07987350771932335,0.08962137244586911,0.059030863644447505,0.07636569824426837,0.0844184937018525,0.07195724360753365,0.05618072911237012,0.09018438093310087,0.11411245409629141,0.09208898138970638,0.1099967472275749,0.10605929939365716,0.06497769086819614,0.07789738089524557,0.18471623760811937,0.0823967234188729,0.08154783283773288,0.058476951537215584,0.09636517947757368,0.10343888811041918,0.07710919442241136,0.06487017404775111,0.06600583258130749,0.0,0.07102073561227934,0.06538375634488493,0.08504085778115922,0.13279481845056765,0.1083213526021773,0.0761422829124133,0.1176434327334394,0.12689694439542307,0.07408381359078152,0.07128676708442803,0.08213028943005482,0.07038233972939124,0.09702530232347446,0.10131358990385825,0.14377635584839635,0.09102911551620248,0.04288353051932064,0.03869896697367573,0.06965660379062814,0.06173650823416899,0.05127983242460466,0.16221429837123055,0.12030291439499395,0.0981967328632357,0.05650663214839447,0.09073150788741013,0.1592123221113664,0.05873138556865563,0.04792846939727482,0.06562441317732996,0.07695527064710246,0.049682740613153475,0.0788829063603421,0.07255658456211739,0.11206365454476103,0.11262332832727669,0.0850702078987325,0.06422006677203766,0.045149062860979416,0.11332302020769387,0.1473612980548541,0.09228842977228113,0.09646350705669976,0.11199803225047911,0.10726920711722181,0.14970301739749703,0.07461442728286392
36,'Piano',4,0.07407074963145359,0.09159969061119759,0.11820285158985287,0.058628827218731035,0.04394977106576257,0.06382074399972403,0.06136060211912939,0.07210533160015527,0.07309570966665281,0.067181890296814,0.08792151104224162,0.0729198008237301,0.04596815486747943,0.06722215616909068,0.08468286182178675,0.0792079960618124,0.10894633742918504,0.07322318817877276,0.06525834410128772,0.0755556819968019,0.03543214847710096,0.08659465224803452,0.05655138649576033,0.03290838142208077,0.08613050617768138,0.04975633032693341,0.07347429337803123,0.03244135444498331,0.030890984329823026,0.0347679031895703,0.058450792756494084,0.054447859105940265,0.046054768780459894,0.046861211019324195,0.06847794294333366,0.06840395572510227,0.06734642257113888,0.06809482402557576,0.10051037448345092,0.021085791729607072,0.08615900155850005,0.08878389665803392,0.048998714901179324,0.054254602479853774,0.11374065505720289,0.054048235082344055,0.04971821516974211,0.0846057104281805,0.06169047506426444,0.0791764832136477,0.04407547209036311,0.0063133779564646724,0.005023340236730932,0.07102073561227934,0.0,0.09353124535691489,0.014065275230242731,0.06179064399169862,0.03734577005126083,0.10432541834391755,0.0466316235265114,0.05590431877230343,0.08458714054977186,0.0644986861454812,0.09746305918387776,0.06361365925385709,0.0920596072110124,0.07818084523475266,0.10980371859742173,0.05739326985150663,0.051505163917203035,0.03232176863860361,0.027873413693128363,0.08992915030756182,0.026789992305946014,0.1349563291338944,0.10931036573207596,0.07882935055414332,0.07618493358574917,0.053524549808070455,0.08823673956044993,0.06623590590124878,0.07611270827071799,0.05241116176950711,0.059887600327769075,0.07433451737718078,0.09578830727073463,0.10072011741672993,0.06881331910684861,0.09285598349252798,0.05218375751886741,0.05450690308060387,0.06186971277683842,0.0836810254328481,0.17550878706688403,0.08530710201574608,0.12462074849818842,0.06701621152099464,0.0761395929837066,0.11785989002554433,0.07277533335736937
36,'Piano',5,0.16571656021955686,0.054382541806907735,0.20984866217795614,0.15027463780683434,0.10732398105212877,0.09482664950076349,0.10064545137315728,0.1010794079907819,0.11620199452280709,0.08642718973203428,0.05665924250851619,0.10128975727240436,0.0725948925094198,0.12869436912327795,0.06017267190014094,0.06527933032713196,0.15594890022930566,0.10804088727111845,0.156904154689391,0.12094810438955622,0.12707795906520425,0.11348887937708817,0.1481971970838636,0.12455419201018404,0.10103931089045777,0.1414021409150367,0.10311446761259101,0.07950721032593298,0.0774151314491991,0.09943583824985053,0.10049890730329154,0.11029160048305593,0.07965944986379038,0.09703592628145517,0.10508872173903931,0.09262747164472045,0.07680955468923213,0.11085460897028765,0.13478268213347822,0.11273160231771036,0.1306669752647617,0.12672952743084395,0.08564791890538297,0.09856760893243238,0.20538646564530616,0.10306695145605971,0.10221806087491969,0.07913383319564372,0.11703540751476049,0.12410911614760599,0.09777942245959814,0.09984462331337955,0.09855458559364581,0.06538375634488493,0.09353124535691489,0.0,0.10571108581834603,0.1534364545798019,0.1289915806393641,0.05903385451434568,0.13827743411461468,0.1475501293604067,0.09475404162796834,0.09195699512161483,0.10276781375491768,0.09105256776657807,0.11769553036066129,0.12198381794104507,0.16442448989293235,0.1116993435533893,0.06354341441081678,0.061689876665335215,0.09029544562434134,0.07308852170056424,0.07195006046179148,0.18287690921787825,0.1409302001867512,0.11883314011246872,0.0771355786487592,0.11140173592459696,0.17988255014855317,0.07940161360584243,0.0683828014936983,0.086266167964074,0.09758289787461995,0.07030836307516487,0.0995290062245507,0.08626611357591023,0.13273388258194785,0.1332935563644635,0.105720783191446,0.08484127324358309,0.06577696785366689,0.13399324824488068,0.08197850877532781,0.11295865780946794,0.060563259877977386,0.1326682602876659,0.12793943515440862,0.17037324543468382,0.09526225392490399
36,'Piano',6,0.06004646334921309,0.07761897948933733,0.10417294390837996,0.04465539087546014,0.02988449583551984,0.04975546876948129,0.047372972130365544,0.05817451308631318,0.05917692736607497,0.05322775597506299,0.07400302390586364,0.05891727151035422,0.03311619330892621,0.053156880938847934,0.070617586591544,0.06514272083156968,0.09488106219894231,0.05915791294853001,0.05119306887104499,0.06150958645576509,0.02145972241374937,0.0726716391531322,0.0426303843727634,0.01896837909991273,0.07218997137066517,0.035794835635611984,0.059409018147788484,0.026203875492413032,0.02829595436914691,0.020826197427367753,0.04453715274296327,0.04043153156482518,0.03213794213155442,0.03279593578908146,0.05441266771309094,0.054338680494859536,0.05342935656471424,0.05402954879533304,0.08644509925320819,0.007154930372040496,0.07209372632825732,0.07471862142779116,0.03503882000115097,0.04018932724961104,0.09977169757959936,0.039982959852101325,0.03565293993949938,0.07066058834018975,0.0476251998340217,0.06511120798340496,0.03001019686012037,0.020226693361851227,0.019035025199851726,0.08504085778115922,0.014065275230242731,0.10571108581834603,0.0,0.04786076743290177,0.023351989764928763,0.0903764565190567,0.03270938171577351,0.04196289337775718,0.07052186531952913,0.05043341091523846,0.08353729442945229,0.049548384023614354,0.07799433198076966,0.06420003853381549,0.09586734412332314,0.04332799462126389,0.04216767140752925,0.04636024662696466,0.015415640194004656,0.07593785956932887,0.03376102535655454,0.12100547785768408,0.09539483951075611,0.06490470287534768,0.062267746655821826,0.03945927457782772,0.0742775505197356,0.05217063067100605,0.062162643003918217,0.03848116655320043,0.045971732670688985,0.06042065448560676,0.08185396697696344,0.08679075816876079,0.05474804387660589,0.07879070826228524,0.038244941796591304,0.04059358767521732,0.04795356735458833,0.06961575020260535,0.1615954716614975,0.07124182678550334,0.11069768066334318,0.052950936290751906,0.06207431775346386,0.10385177477704778,0.05883926628576668
36,'Piano',7,0.012280105639754976,0.09910474733595759,0.05641220759815425,0.0032053765574416282,0.04747709995422709,0.058874518087735896,0.052848756636611614,0.05235798854406523,0.03723446005699482,0.06703352261072178,0.0967772120712857,0.05221935006197659,0.08084156207038208,0.027474147795131354,0.09347756102803899,0.08843652169888651,0.047155693437486414,0.04567910738620587,0.003467700109589107,0.03260456917248564,0.026401045019152396,0.03994757520271375,0.005239257495938285,0.02889238833298903,0.05240780193756348,0.012065931797289785,0.05091123030392742,0.07392924425386892,0.076068046181642,0.054012445533357066,0.05293754727651035,0.0432313050790642,0.07377700471601152,0.05660202146751155,0.04857222802144719,0.061027643588178256,0.07662689989056977,0.04629448819453624,0.0387197304917523,0.04070583706086127,0.024368357566801432,0.026993252666335284,0.06781855401565044,0.05545111107662323,0.05195001106550428,0.0507412307690513,0.05155403177921905,0.07431786691335208,0.0394443025532355,0.030572656888436852,0.05637164008589399,0.06808746079475299,0.06679742307501925,0.13279481845056765,0.06179064399169862,0.1534364545798019,0.04786076743290177,0.0,0.024508777667973002,0.09442168533152019,0.015159020465187223,0.005897874055144591,0.059531522184698225,0.06243686161678077,0.05066864082488421,0.06289730178301266,0.03614004332537227,0.031503566780897156,0.04801307460572312,0.04418252865286113,0.08991128793124703,0.09409585147689192,0.06314100895546054,0.08040934705867375,0.08158825789987162,0.07316568514219579,0.047534072077854345,0.03460331446733317,0.07630087593104269,0.042899133585903644,0.02644609556875131,0.07422588196440096,0.08507384179410653,0.06717040527323771,0.05585355670518194,0.08312809150463703,0.05391191209022555,0.06717034100389169,0.021929406892830867,0.031065339500829358,0.04772461055183516,0.06859697175711947,0.08765948672613501,0.021890381441149468,0.12538665336130198,0.04129807547031176,0.09287319470182452,0.02189941148274402,0.02741254616151416,0.0560692460338457,0.05818039116770374
36,'Piano',8,0.03672497958019277,0.07460903883245638,0.08085708153859204,0.021303401110531375,0.022968322286254086,0.03436574041976289,0.028346129266206832,0.03482252332138442,0.03582493760114622,0.04256439090732983,0.07233233813084793,0.035574030772469276,0.056396688129944306,0.029876386117829844,0.06896878336006598,0.06392774403091352,0.0716005673779242,0.03587741812751192,0.027912574050026895,0.03820991194554107,0.0019136215741598725,0.04931964938820344,0.019278394607834638,0.00443738862918006,0.04883798160573641,0.01244284587068322,0.03612852332677039,0.049484370313431135,0.051576449190165,0.02955574238951358,0.028492673336072565,0.018722527411091202,0.049332130775573746,0.03209324379953855,0.031132172892072842,0.03651886592020526,0.05218202595013197,0.030749053974314947,0.06316460443219009,0.016259978321653757,0.04881323150723923,0.05143812660677307,0.04334366173398116,0.03094233340865023,0.0764197078146706,0.0262324531010783,0.027045254111246045,0.04985774744372038,0.02434470501300361,0.041830713162386866,0.03186286241792099,0.04357868312677999,0.04231552002086983,0.1083213526021773,0.03734577005126083,0.1289915806393641,0.023351989764928763,0.024508777667973002,0.0,0.06995772612501842,0.009357391950844755,0.01861090361282841,0.047241370498511036,0.03792808394880776,0.06018530466452352,0.03838852411503966,0.05471383715975157,0.04084804876888672,0.07251535435839436,0.020047499800245797,0.06544816622854735,0.06964074144798275,0.03869613501502275,0.05590305893879988,0.05707948023189862,0.09765348809275533,0.07204284974582735,0.04155271311041892,0.051856001990604916,0.018390355917930642,0.05092556075480684,0.04971710429642796,0.060608779145665814,0.04272541267529009,0.03140868276474416,0.05868321756419923,0.05850197721203467,0.06343876840383203,0.03146754905558779,0.055510213441267144,0.023270797447918126,0.044152097816681675,0.06321461278569722,0.046335255381587254,0.13824348189656874,0.04796133196448524,0.08734569089841442,0.029670441469733813,0.03879382293244576,0.0805141199742835,0.03548727652083792
36,'Piano',9,0.1066827057052112,0.012757477029719376,0.15081480766361047,0.09124078329248864,0.061721188438644936,0.040750302086827006,0.043003484388691164,0.04206369678745497,0.0571983195327444,0.03714870054399371,0.016403907301675912,0.042255902758058676,0.05836098283848975,0.06966051460893227,0.019837249604444832,0.025377734462257717,0.09691504571495996,0.04900703275677278,0.09787030017504532,0.06191424987521054,0.06891673410530734,0.054480973592700994,0.08919130227138183,0.07141703692183676,0.04201388339395671,0.08236828640069101,0.04408061309824531,0.07188570906279046,0.07346207179906972,0.06955751515434723,0.04587462558742345,0.051257745968710244,0.05827064956345764,0.05764661522769418,0.046054867224693624,0.036121038005848094,0.03697899577277866,0.051820754455941975,0.07574882761913253,0.08323962661431046,0.07163312075041602,0.06769567291649828,0.05533763651790572,0.0506339960272535,0.1463526111309605,0.05062982564081861,0.05492375598244827,0.020103818418168117,0.0580015530004148,0.0650752616332603,0.060945468953180676,0.11060314988090793,0.10931311216117419,0.0761422829124133,0.10432541834391755,0.05903385451434568,0.0903764565190567,0.09442168533152019,0.06995772612501842,0.0,0.07927029961439196,0.08852381127637561,0.03572018711362264,0.04076504909096605,0.04375715631100736,0.04120608879378528,0.0586616758463156,0.06294996342669938,0.10540322272934892,0.05266548903904361,0.0528202544267145,0.07245725241045618,0.07645200465078916,0.014438596949727827,0.07761820455376874,0.12384305470353256,0.0819297812759465,0.059823599744188244,0.02814048475816837,0.052367881410251275,0.12084869563420753,0.03826146816704625,0.028213813515138488,0.05191425657441043,0.04443781801614846,0.02999090096673676,0.04050977324129465,0.02725186163845622,0.07370002806760216,0.0742597018501178,0.052141660825050125,0.049824174188492824,0.042455705567079116,0.074959393730535,0.07121901514244079,0.05392480329512225,0.020321224144286464,0.07363440577332021,0.06890558064006293,0.11133939092033816,0.036241294163816454
36,'Piano',10,0.0274391261049422,0.08395336161882934,0.07157122806334147,0.011997203692219639,0.03232571423709884,0.04372313237060765,0.037697370919483365,0.03720660282693699,0.026467545650301464,0.05188213689359353,0.08161819160609848,0.03706796434484834,0.06568254160519488,0.020590532642579276,0.07832617531091074,0.07328513598175827,0.062314713902673645,0.03052772166907762,0.01862672057477633,0.028924058470290507,0.01124965930202415,0.039963028721523124,0.009921002656989883,0.013741002615860783,0.039498882651169985,0.0031247068004220183,0.03575984458679917,0.05877022378868169,0.06091666046451374,0.03886105981622882,0.037778526811323127,0.028079919361935952,0.05861798425082431,0.041450635750383304,0.033420842304318944,0.04587625787105001,0.06146787942538254,0.031143102477408004,0.053878750956939524,0.02555445134373302,0.03952737803198866,0.042152273131522505,0.05266716829852219,0.04029972535949499,0.0671090315306915,0.03558984505192306,0.036402646062090795,0.059166481196223836,0.02429291683610725,0.0325448596871363,0.04122025436876574,0.052936075077624746,0.051646037357891,0.1176434327334394,0.0466316235265114,0.13827743411461468,0.03270938171577351,0.015159020465187223,0.009357391950844755,0.07927029961439196,0.0,0.009272695245792039,0.04438013646756997,0.04728547589965252,0.05083143565736637,0.04774591606588441,0.045427983684500996,0.03154922170824127,0.06317209507091034,0.029031142935732893,0.07475990221411878,0.07894446575976367,0.04798682894281126,0.0652579613415455,0.06643687218274337,0.08832470560738302,0.0626854577949826,0.03219772702763193,0.06114185546585548,0.0277477478687754,0.04160511603393853,0.05907449624727271,0.06992245607697828,0.052019019556109464,0.04069453623999472,0.0679690710394498,0.049156683744223245,0.054088493890218546,0.022181695580337224,0.04622435996601657,0.03257322483470692,0.05343795129193224,0.07250046626094779,0.03704940190633669,0.12888608994572398,0.03867547848923467,0.07798912497167702,0.020384587994483252,0.029507969457195193,0.07122826649903292,0.043029005450575496
36,'Piano',11,0.01816643085915016,0.09320687328081301,0.062298532817549435,0.0027245084464276007,0.0415792258990825,0.0529766440325913,0.04695088258146702,0.046470721369624816,0.031348134837599635,0.06113564855557718,0.09089088685189052,0.046321476006832,0.07495523685098691,0.021576273739986763,0.08757968697289441,0.08253864764374193,0.053042018656881594,0.039781233331061275,0.009354025328984291,0.026706695117341042,0.020503170964007805,0.03406124998331856,0.0006674909950062257,0.022995937350222664,0.04651081846994894,0.006168057742145193,0.04501335624878283,0.06804291903447374,0.0701701721264974,0.048114571478212464,0.04705122205711517,0.03733343102391961,0.06789067949661635,0.05070414741236696,0.0426743539663026,0.05512976953303367,0.07074057467117457,0.04039661413939166,0.04460605571114749,0.034818527042696355,0.030254682786196616,0.03287957788573047,0.061920679960505855,0.049553237021478645,0.05783633628489946,0.04484335671390671,0.04565615772407446,0.06841999285820749,0.03354642849809091,0.02467478283329226,0.0504737660307494,0.0621895867396084,0.060899549019874655,0.12689694439542307,0.05590431877230343,0.1475501293604067,0.04196289337775718,0.005897874055144591,0.01861090361282841,0.08852381127637561,0.009272695245792039,0.0,0.053633648129553624,0.056538987561636174,0.04478231560548903,0.05699942772786807,0.03615528843870896,0.02560569272575257,0.053904450745565956,0.03828465459771655,0.08401341387610244,0.08819929016902535,0.05725468373606535,0.07451147300352917,0.07569038384472702,0.07905201036159097,0.05343194613299893,0.028716989247937984,0.07041455071164752,0.037001259530759056,0.03233242078814649,0.06832800790925636,0.07917596773896195,0.061283961396332694,0.049967231485786766,0.07724176628524183,0.04802112313585601,0.0612840157844965,0.01603153283768628,0.03695166472022454,0.041829346168960724,0.06271064653772428,0.08177316150673983,0.02777670666054465,0.11963257828374031,0.03540020141516717,0.08698686948242934,0.016001537427599428,0.021514672106369568,0.06195557125324089,0.05228787543550273
