% Distances between instruments for pitch 28 (E1)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC

@DATA
34,'Organ',6,0.036075563644426906,0.05222281774059078,0.019202485378627013,0.040124479578331776,0.043355699593065365,0.041664632598578916,0.040978407711023346,0.03918869647816079,0.2754927078381328,0.039156900348755706,0.029985621549798013,0.03805958182278653,0.026253353719209015,0.04171378258524467,0.06483622825055617,0.015304612010928429,0.009736032205078878,0.14551271310078864,0.1458608127544439,0.001542050996870363,0.01863407536634059,0.01583140387980638,0.0,0.028798295287658617,0.015739631972493454,0.008162933315816193,0.013578071712674583,0.02134770342570962,0.027796185781809812,0.03256166382567819,0.030859537637772213,0.00420274484535174,0.015377036745649983,0.007951687734350647,0.01860351899630097
36,'Piano',6,0.06482896475931477,0.07745380669511141,0.039881308841835994,0.011371078463443913,0.01457048446488802,0.012911231483691053,0.012212144588470003,0.010435295363272932,0.28412826990055035,0.01037269284378081,0.0012276146200672319,0.04674003805797481,0.018690417535389883,0.012960381470356809,0.07351668448574446,0.025734377546726164,0.01906226308257974,0.15419316933597693,0.1545412689896322,0.02726866780514861,0.02317463040623409,0.023381556075273462,0.028798295287658617,0.0,0.03357109410954676,0.03283685510620696,0.022779574864288877,0.007450591861948997,0.0010094906674029934,0.04124212006086647,0.0395399938729605,0.026340746758068967,0.03463501117617026,0.03128375045518719,0.02728397523148926
36,'Piano',7,0.04065781000719262,0.06796244971308422,0.03494211735112047,0.044894492183595924,0.04812849841495351,0.04643464520384307,0.04575120653291149,0.043958709083424946,0.2912323398106263,0.04392969917064385,0.03475842037168616,0.05379642757865599,0.031026152541097154,0.046483795190508825,0.08057307400642563,0.031041457766797887,0.01450883102696702,0.1612495588566581,0.16159765851031338,0.016506174136359804,0.030245183180719375,0.03043794559595463,0.015739631972493454,0.03357109410954676,0.0,0.007627135598394102,0.010791519245257885,0.026120502247597766,0.03256619838707397,0.048298509581547654,0.04659638339364167,0.019942376817845192,0.031115816927147127,0.0236913197068441,0.03434036475217043
36,'Piano',8,0.03303067440879851,0.06034782305010484,0.027314981752726366,0.044207933569650866,0.04740733957109498,0.04574808658989801,0.04504899969467696,0.04327215046947989,0.2836052042122322,0.04320954794998777,0.034064469726274194,0.046222515138602725,0.030286370768811268,0.04579723657656377,0.07299916156637236,0.02346754532674462,0.013799992267192251,0.15367564641660483,0.15402374607026012,0.008932261696306535,0.022706152320479567,0.02286403315590137,0.008162933315816193,0.03283685510620696,0.007627135598394102,0.0,0.010092108402921544,0.025428247414052557,0.03187963977312891,0.04072459714149438,0.039022470953588406,0.012315241219451092,0.023539970061466176,0.016109561096776217,0.02676645231211716
36,'Piano',9,0.042084218056029354,0.06579082344149807,0.0327704910795343,0.03411582516672933,0.03733697916969562,0.03565597818697647,0.034959687287653606,0.03318004206655834,0.2890607135390401,0.03313817992538596,0.023972361323352648,0.051637653535461105,0.02362286117387964,0.03570512817364222,0.07841429996323075,0.028882683723603014,0.006435314310763197,0.15909078481346325,0.15943888446711849,0.014347400093164925,0.028073556909133213,0.028279171552759757,0.013578071712674583,0.022779574864288877,0.010791519245257885,0.010092108402921544,0.0,0.015336139011131011,0.021787531370207364,0.046139735538352766,0.04443760935044679,0.01777075054625903,0.028955108458324566,0.021524699493634603,0.032181590708975555
36,'Piano',10,0.057420357067160366,0.07003823283648837,0.035288639302993544,0.01877968615559832,0.02200799616735574,0.02031983917584546,0.019630704285313723,0.017843903055427334,0.2915788617624993,0.01780919692304608,0.008637918124088392,0.05414864575012921,0.026141009397338877,0.020368989162511213,0.08092529217789886,0.031393675938271116,0.011628255146860304,0.16160177702813133,0.1619498766817866,0.019818075943199617,0.03059170513259245,0.030790163767427863,0.02134770342570962,0.007450591861948997,0.026120502247597766,0.025428247414052557,0.015336139011131011,0.0,0.006451392359076353,0.04865072775302087,0.0469486015651149,0.020288898769718268,0.03146610067299267,0.024037841658717172,0.03469258292364366
36,'Piano',11,0.06387174942623672,0.07648962519556472,0.03892409350875794,0.01232868442782152,0.015566894972809735,0.013868446816769103,0.013189603090767719,0.011392510696350984,0.2851377605679533,0.01136809572850008,0.0021968169295423887,0.04769725339105287,0.019699908202792875,0.01391759680343486,0.07447780387623017,0.024942283579194768,0.018079647505936658,0.15515038466905498,0.15549848432271027,0.02625917713774562,0.02415060393804645,0.02433877140835151,0.027796185781809812,0.0010094906674029934,0.03256619838707397,0.03187963977312891,0.021787531370207364,0.006451392359076353,0.0,0.04219933539394452,0.04049720920603855,0.02538353142499092,0.033632049879325145,0.030286700902729013,0.02824213180642655
45,'Trombone',1,0.058225863505582974,0.07084373927491099,0.0332782075881042,0.02987104159742256,0.02667163559597845,0.028331538094471174,0.02902997547239647,0.03080682469759354,0.26861253706082394,0.03086942721708566,0.04001450544079924,0.01326193352919889,0.022563373420062538,0.028281738590509666,0.03228714807937247,0.019071953856425614,0.039713849145028006,0.12771225262766353,0.13331302729131037,0.03179233544518784,0.018067489654632386,0.01786516299420527,0.03256166382567819,0.04124212006086647,0.048298509581547654,0.04072459714149438,0.046139735538352766,0.04865072775302087,0.04219933539394452,0.0,0.0017052730904655955,0.028631681167268785,0.0279861639586714,0.024640814982075265,0.013958144829377213
45,'Trombone',3,0.05819936824500055,0.07081724401432855,0.03325171232752177,0.02816891540951658,0.024969509408072476,0.026628762389269447,0.02732784928449049,0.029104698509687565,0.2685860418002415,0.029167301029179683,0.03831237925289326,0.013235438268616458,0.02086124723215656,0.02657961240260369,0.03399242116983806,0.01904545859584318,0.038011722957122025,0.12768261046452148,0.1332833851281683,0.03009020925728187,0.016365363466726405,0.016159889903739677,0.030859537637772213,0.0395399938729605,0.04659638339364167,0.039022470953588406,0.04443760935044679,0.0469486015651149,0.04049720920603855,0.0017052730904655955,0.0,0.026929554979362808,0.02795966869808897,0.024614319721492833,0.012256018641471238
45,'Trombone',4,0.0384882180012458,0.05134092795121401,0.01520220147779195,0.03771182522151288,0.040911231222956985,0.03925197824176002,0.03855289134653897,0.0367760421213419,0.2714650733528397,0.03671343960184978,0.027568361378136202,0.03412959916437713,0.023784134295033413,0.039301128228425776,0.06090624559214677,0.011374629352519023,0.01133543623549583,0.14158273044237923,0.1419308300960345,0.003445839979221755,0.016210043972341576,0.013418749522987486,0.00420274484535174,0.026340746758068967,0.019942376817845192,0.012315241219451092,0.01777075054625903,0.020288898769718268,0.02538353142499092,0.028631681167268785,0.026929554979362808,0.0,0.011447054087240576,0.005170871711289804,0.014997659552973516
47,'Tuba',1,0.030239699546911577,0.04285757531623958,0.005292043629432797,0.04596034367584711,0.049192415481577,0.04750049669609424,0.046815123599534984,0.04502456057567613,0.26011652288347914,0.04499361623726734,0.035822337438309655,0.022682545077136546,0.03209006960772065,0.047549646682759995,0.049459191504906186,0.008914210102245787,0.022529222064999795,0.13013567635513865,0.13048377600879393,0.014619280088523687,0.024470791254852232,0.021667267977321714,0.015377036745649983,0.03463501117617026,0.031115816927147127,0.023539970061466176,0.028955108458324566,0.03146610067299267,0.033632049879325145,0.0279861639586714,0.02795966869808897,0.011447054087240576,0.0,0.007430408964689959,0.023246178007307744
47,'Tuba',2,0.03358504852350771,0.04620292429283571,0.011250797644276368,0.04261499469925097,0.04584115476059394,0.04415514771949811,0.04346386287855192,0.041679211599079995,0.26754102010378217,0.04164235551628428,0.032471530855874293,0.0301129540418265,0.028738808886737587,0.044204297706163874,0.056889600469596145,0.007357984229968404,0.015098813100309838,0.1375660853198286,0.13791418497348387,0.007194782868220661,0.021119530533869165,0.01832191900072558,0.007951687734350647,0.03128375045518719,0.0236913197068441,0.016109561096776217,0.021524699493634603,0.024037841658717172,0.030286700902729013,0.024640814982075265,0.024614319721492833,0.005170871711289804,0.007430408964689959,0.0,0.01990082903071161
47,'Tuba',3,0.05348587755421932,0.06610375332354733,0.028538221636740538,0.022714165668539368,0.0259518256029679,0.024254318688786507,0.023574533720925883,0.021778382568368383,0.2638725511094603,0.02175302635865824,0.026056360611422025,0.019456062826485557,0.00884947972911155,0.024303468675452262,0.04623567206980362,0.014339956249165007,0.025755704315650788,0.12690919410448767,0.12858266217889275,0.01784017421047604,0.00410934482525517,0.00391663900377412,0.01860351899630097,0.02728397523148926,0.03434036475217043,0.02676645231211716,0.032181590708975555,0.03469258292364366,0.02824213180642655,0.013958144829377213,0.012256018641471238,0.014997659552973516,0.023246178007307744,0.01990082903071161,0.0
