% Distances between instruments for pitch 80 (G#5)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 5 (Banjolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 9 (Bouzouki), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 10 (Cello), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 17 (Domra), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 19 (DungDkarTrumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 49 (Ukulele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 52 (Flugelhorn), style 1' NUMERIC

@DATA
25,'Flute',7,0.006976731626558405,0.11274991935968261,0.05034914146068347,0.044208826914398286,0.07164060197710705,0.01727688501904613,0.013473196648764807,0.06774732065683471,0.08074764724334928,0.05230044999605024,0.045309062886466765,0.048452364749791955,0.07314021562749272,0.03056318619628871,0.028935380872872726,0.051531003760365894,0.027964374269236498,0.020388439839299635,0.008998633486848866,0.01661624723482535,0.010716274377711284,0.010033336877461644,0.008305448998520296,0.0,0.03870665076781921,0.022255776165976654,0.0807797396966659,0.019632719407929978,0.059496288697154454,0.03779946135882809,0.03200100217643643,0.018067083940618796,0.02407387449041822,0.011142680606880099,0.01997660137257822,0.030444149027407552,0.02975924966476914,0.016214410125501896,0.04524742705659926,0.04626060170997213,0.06806087018001733,0.0492216384906419,0.033946946081240416,0.02186945440337876,0.06494411195059153,0.03333321276007739,0.03253993989169693,0.0368477575661922,0.050704061614960945,0.06461680512274398,0.023036896770863877,0.03603164489192918,0.03485489966849985,0.029385858824498037,0.0924791614201309,0.1100320219491734,0.014110095686252195,0.0056946822974090995,0.04752733859227267,0.02011031748910248,0.10875055649912024,0.06319352684066921,0.04093987940595284,0.036766790978387344,0.02007910789985361,0.07190521638506481,0.030174818404028598,0.048211951934875714,0.027924400457512977,0.033101916636108196,0.06810205830858733,0.03580027413275499,0.04577226722094441,0.037318078067856884,0.053659541536646975,0.01899697086275155,0.03238368883208079,0.06615838562559302,0.033253076767269386,0.05237170990716337,0.027504979840402243,0.07624801807028637,0.04411042004668103,0.050036479820538854,0.06426287290939771,0.017356565424028254
25,'Flute',8,0.031742880897619924,0.13783033458535532,0.07542955668635615,0.04356536432752267,0.0353437079409698,0.022231813565947417,0.026895164596676346,0.0864679740812561,0.10582806246902195,0.06243775900539378,0.07038947811213944,0.07353277997546463,0.09822063085316539,0.05564360142196139,0.054015796098545406,0.07661141898603857,0.04382767085722591,0.04632705175246268,0.02995344525356736,0.05413313099850847,0.04897726195624375,0.03749795073644281,0.03097075443588465,0.03870665076781921,0.0,0.028612143297764462,0.08033300077493497,0.058339370175749194,0.0609521567346329,0.0624051622789912,0.03082171620486553,0.030608068887555576,0.04906000623625042,0.03612881235271229,0.03855213140856118,0.052179378429371016,0.05474538141060133,0.04120054187133409,0.08395407782441848,0.08496725247779136,0.10676752094783655,0.08792828925846112,0.05792458212004487,0.060576105171197984,0.0900245271762642,0.05841362798575008,0.057620355117369605,0.06192817279186488,0.07578447684063362,0.02591015435492476,0.019566166051633332,0.04530243498401328,0.03944040727220221,0.050170834441735555,0.05386679413215218,0.0850458902033412,0.05281674645407142,0.038806771717909944,0.012101440459157904,0.025494529368240745,0.10265783227501098,0.08827394206634188,0.03649279174811724,0.01957566676699222,0.045065239645685796,0.09698563161073749,0.05525523362970127,0.009599584646896983,0.011089902244068967,0.005911705445304491,0.02973932762138311,0.05589023316093883,0.014061360555321605,0.06230420981368908,0.07845409355241845,0.022714258572608833,0.006643754573413013,0.04117225387976082,0.04734278397144456,0.017037680915927483,0.03552374119749972,0.037635650782307635,0.06909655179251321,0.07502261156637105,0.08441262050599514,0.03477017876521466
26,'Fujara',1,0.01538628977561785,0.10921819128759085,0.04681741338859169,0.02201418582797704,0.06380043267933837,0.006452393592042048,0.01700492472085659,0.05785583078349164,0.07721591917125749,0.03382561570762931,0.04177733481437498,0.04492063667770018,0.06960848755540093,0.03010135995670266,0.02540365280078094,0.04799927568827411,0.015370946118857339,0.0298150420710647,0.013441435572169388,0.0376211213171105,0.032465252274845785,0.021141359614440736,0.014458744754486679,0.022255776165976654,0.028612143297764462,0.0,0.058585098610244656,0.04182736049435123,0.037240512531177807,0.03394843754062265,0.009745226010459776,0.004821153046666711,0.02060328149788185,0.016082061889708007,0.009939988110796721,0.02372265369100246,0.026288656672232773,0.02374470468770737,0.0674420681430205,0.06845524279639337,0.09025551126643856,0.07141627957706315,0.0414125724386469,0.044064095489800004,0.06141238387849975,0.029801484687985613,0.02900821181960515,0.03331602949410042,0.04717233354286917,0.042422164036322735,0.009594169786034416,0.01669029168624882,0.012660258582078601,0.021714109703366995,0.07022338525415427,0.11350261494170977,0.036304736772673436,0.022294762036511966,0.025271562426296013,0.0032203773342872233,0.08649478033314358,0.05966179876857743,0.018684103239976182,0.014511014812410688,0.016608514907317243,0.06837348831297303,0.02664309033193681,0.025956175768899057,0.02213428047177766,0.030003706350208353,0.05819605235975167,0.02727808986317437,0.023516491054967743,0.03384748507532051,0.04991270662669223,0.006082390975988096,0.03398543025374382,0.06962897861812939,0.018819031390267558,0.030115933741186707,0.007067016459131159,0.059228699505071085,0.04063982705414466,0.04656588682800248,0.05580047720823067,0.006158035467450199
28,'JinghuOperaViolin',1,0.07380300807010749,0.05752112558843756,0.0688230106976211,0.03685265420200007,0.11567670871590478,0.06363605361740017,0.06894446174750579,0.013207104791644253,0.038385716435427875,0.02864424969550736,0.07390676850624331,0.04369028917552728,0.04612779053651006,0.0886864585669473,0.05372086098437714,0.06769308374461601,0.053243689301215945,0.08840014068130936,0.07202653418241405,0.09620621992735516,0.09105035088509045,0.07954724788727226,0.07304384336473134,0.0807797396966659,0.08033300077493497,0.058585098610244656,0.0,0.10041245910459588,0.021469708493783293,0.0436728910834713,0.04989288111190603,0.06322704131949825,0.07354456691338808,0.07448795016253953,0.06105661835009806,0.05439745250618604,0.05200165799739581,0.08215059296053889,0.12602716675326517,0.12704034140663803,0.1488406098766832,0.13000137818730778,0.09999767104889155,0.10264919410004465,0.0543051245072253,0.08590599581321856,0.08672503672810054,0.0824280725303674,0.06855385511595612,0.07500412943306502,0.06129123548518769,0.04504573847946466,0.046431223183651914,0.05142685870347882,0.030290072128749276,0.16537889097827618,0.0948898353829181,0.08087986064675662,0.06850840900623556,0.06083332069188233,0.02808889206031204,0.018253343275364,0.04423284632352178,0.06114492946955885,0.06513539842258277,0.047341642487655426,0.056922981158851894,0.07270804263548165,0.07401055650834407,0.08187998238677476,0.11007232839631809,0.045274726000340305,0.06666270357686561,0.05150473999455635,0.027120198160018923,0.062028410164302224,0.08586170629031022,0.12150525465469579,0.0475266629293965,0.06370786459765652,0.053815360061620986,0.1111049755416375,0.04650214190950427,0.04236899626419697,0.016650631539369323,0.06369101281246038
29,'Kantele',1,0.02660945103448838,0.09396535895450055,0.03158944840697477,0.06384154632232826,0.0909746136314525,0.0367764054871957,0.032320223175457456,0.08720535431295162,0.062026742669168,0.07176820940908851,0.02650569059835257,0.056722169929068596,0.054293189100800054,0.011726000537648563,0.046691598120218746,0.032719375359979874,0.047597093677166476,0.03893675861240776,0.028385924922181834,0.035246061148226794,0.029264593150819408,0.021225736708422472,0.02738409674223835,0.019632719407929978,0.058339370175749194,0.04182736049435123,0.10041245910459588,0.0,0.07894275061081259,0.05743218076675807,0.0513464085223703,0.03769980334854877,0.02748961566322214,0.026416244930486516,0.03935584075449782,0.05007686843533753,0.04907313712121914,0.01970943369052661,0.02577515300362972,0.026637143220417592,0.048463761608765615,0.029588919082711922,0.05249526485434854,0.002413316908879725,0.046107334597370576,0.014506463291377303,0.01369291336500428,0.01800073103949955,0.03185860398863976,0.08424952453067396,0.042669616178793855,0.055366720625131226,0.05448761907642982,0.04901857823242802,0.11187999762288918,0.12861009723702668,0.032536342739586825,0.019532977596877502,0.06697749278958465,0.039579138412713544,0.12810842329618025,0.08216955174246926,0.060274244997019256,0.05610619840454171,0.03540188082096295,0.05307081661694046,0.043489477945743975,0.06754596358922117,0.04725841211185843,0.05243592829045365,0.0874360699629328,0.05513773310425557,0.06510820675146262,0.04937089817253005,0.07329226094457696,0.03838404894029365,0.05171770048642624,0.08470670439870114,0.05288579617519937,0.07170572156150883,0.04713769924833222,0.09558717317938419,0.05451525267569649,0.059466657846796035,0.08376182756522654,0.03672144629213548
30,'Melodica',1,0.05262680230679565,0.0768781778507224,0.047353302203837815,0.017386792407110222,0.09601532370149035,0.04221940367810833,0.049344938157725025,0.025527389089081993,0.04488957742758776,0.007195838701104222,0.05243706001246001,0.022220580681743984,0.03726847411853249,0.06721675007316402,0.03225115249059384,0.046223375250832706,0.03207831355956223,0.06693043218752605,0.050556825688630756,0.07473651143357186,0.06958064239130714,0.05838187214561854,0.05157413487094804,0.059496288697154454,0.0609521567346329,0.037240512531177807,0.021469708493783293,0.07894275061081259,0.0,0.02250751534181757,0.03023149609749162,0.04206166557784452,0.05237919117173436,0.05332257442088581,0.039586909856314766,0.033232076764532326,0.030836282255742097,0.06098521721888517,0.10460545335512965,0.10557063291285473,0.12737090138289994,0.1085316696935245,0.07852796255510826,0.08124361726037964,0.03283541601344201,0.06443628731943528,0.06525532823431725,0.06095836403658411,0.04708414662217283,0.05564707717078018,0.04193418322290285,0.023576029985681365,0.025265847441998186,0.0302614829618251,0.03298287272297645,0.14571750596386177,0.0734201268891348,0.05941015215297333,0.04885071627547499,0.03938597120805198,0.04925426780196577,0.02732178533170899,0.024571461309107357,0.04148354445514443,0.043970022680929054,0.036033474876104594,0.03545327266506861,0.05304665762106725,0.05434917149392965,0.062218597372360344,0.09041094338190366,0.023805017506557016,0.04700131856245119,0.030339364252902633,0.01769781560454024,0.04055870167051893,0.06620032127589581,0.10184386964028136,0.026270467566917116,0.04404647958324212,0.032649984319967254,0.09144359052722308,0.025336766167850546,0.021203620522543248,0.02351295651353295,0.0422213043186771
31,'MorinKhuurViolin',1,0.03458930305360471,0.07614157683001481,0.025842732359783304,0.018924815706056305,0.097748870219961,0.04040083113266469,0.050707727284687705,0.030758547301497813,0.044139304713681465,0.015311676640713348,0.030926490168405502,0.011844022220124146,0.0365318730978249,0.0457061802291095,0.01074058264653933,0.0247128054067782,0.0185774914217653,0.05780747037245865,0.037246590213430374,0.05403527776798436,0.04813530491087029,0.0362064440583356,0.0457244795316793,0.03779946135882809,0.0624051622789912,0.03394843754062265,0.0436728910834713,0.05743218076675807,0.02250751534181757,0.0,0.031965042615962266,0.03179709339143563,0.029942565103535934,0.031015935836271557,0.024200794376280883,0.013595032940914393,0.008359043645538923,0.038477701877067595,0.08304688841542736,0.08406006306880022,0.1058603315388454,0.08702109984946998,0.07136597661439943,0.05966891576220685,0.028335769420923723,0.042925717475380765,0.043744758390262733,0.03944779419252959,0.025573576778118307,0.05638367819148776,0.04283899622735787,0.01749465444954634,0.022964755006789,0.012234327837255648,0.055490388064794026,0.1474510524823324,0.05190955704508029,0.037899582308918815,0.05058057051029179,0.03716881487490986,0.07176178314378334,0.0265851843110014,0.026305007827578008,0.043217090973615084,0.022030299945795122,0.035296873855397,0.013942702821014093,0.0547802041395379,0.0560827180124003,0.063952143890831,0.09214448990037431,0.006904473034322257,0.04873486508092184,0.008061282594228019,0.016765335797077955,0.04003082851661074,0.06793386779436646,0.103577416158752,0.015129406150355082,0.04578002610171276,0.026881421081491483,0.0931771370456937,0.006779066778550616,0.012617449287379845,0.02727409955406083,0.027997105533439776
32,'Oboe',1,0.025131515786077627,0.10705968981041192,0.04468377926288614,0.013040226909905963,0.06578382760399874,0.014724117157390302,0.020283799485134053,0.055758885186573605,0.07512107352507938,0.03173839586763265,0.039600021454263945,0.0427781245402353,0.06739891464829986,0.03962040798472175,0.023223289238903516,0.04581370621589125,0.013387551194196963,0.03933409009908379,0.023002368689587566,0.04721026979383449,0.041984300302864874,0.030886585624900514,0.02397779278250577,0.03200100217643643,0.03082171620486553,0.009745226010459776,0.04989288111190603,0.0513464085223703,0.03023149609749162,0.031965042615962266,0.0,0.014566379057126488,0.024883904651016336,0.02582728790016778,0.012024400803858215,0.021739258766342084,0.024305261747572398,0.03348993069816714,0.0771101668344116,0.07797429082441246,0.09979877543954752,0.08093532760508224,0.050931620466665994,0.053748330739661614,0.059202810971398685,0.03684882759739714,0.03765898614587498,0.033362021948141835,0.0449627606357681,0.032903116008303646,0.011803742693135479,0.014480718779147759,0.009000287609173268,0.01973071477870662,0.06053358910051887,0.11550437168952689,0.045823784800692526,0.03181381006453105,0.018720275745707626,0.011890684687333952,0.07676201477380991,0.05745222586147636,0.008938877229516405,0.011252048357652816,0.016474736160211025,0.06616514747285183,0.024455563197535904,0.02281516152357563,0.024117675396438037,0.03198710127486873,0.060179447284412046,0.025068516956073306,0.01676982246495958,0.031864090150660135,0.04792931170203185,0.013004031313684885,0.0359688251784042,0.07161237354278975,0.016835636465607182,0.020370707730726932,0.005154697799249227,0.06121209442973146,0.03865643212948428,0.044582491903342104,0.05374445261102457,0.01464443675240818
32,'Oboe',2,0.011090352314060392,0.10776044303926809,0.045359665140268936,0.026764938069835625,0.06595177682852538,0.008603737741229063,0.018910633893252076,0.05639808253516888,0.07575817092293474,0.034865826876740294,0.04031958656605223,0.04346288842937743,0.06815073930707817,0.025973802810900212,0.02394590455245819,0.04654152743995136,0.013305663659334914,0.026010376981023018,0.009313878426366938,0.03349356417130805,0.028337695129043338,0.0164740666401263,0.01392738614024368,0.018067083940618796,0.030608068887555576,0.004821153046666711,0.06322704131949825,0.03769980334854877,0.04206166557784452,0.03179709339143563,0.014566379057126488,0.0,0.018451937348694835,0.011283558418062256,0.00848223986247397,0.021571309541815447,0.024137312523045757,0.01892355164104066,0.06331451099721806,0.06432768565059092,0.08612795412063612,0.0672887224312607,0.03956888322296379,0.03993653834399755,0.059954635630177,0.02834373643966286,0.027550463571282394,0.031858281245777664,0.04571458529454642,0.046549721182125185,0.011051918034357166,0.018597021772619227,0.016795818135846328,0.02004417328632015,0.07504453830082097,0.11565395909089678,0.03217717962687099,0.018167204890709516,0.030092715472962727,0.005371721483474237,0.0913159333798103,0.05820405052025468,0.023505256286642896,0.0193321678590774,0.01484673618263152,0.06691574006465027,0.02518534208361406,0.03077732881556577,0.024285624620964674,0.03215505049939537,0.06034739650893869,0.02582034161485162,0.028337644101634456,0.031747347427094105,0.04838420200633123,0.008233735125175109,0.03613677440293083,0.0717803227673164,0.017272892425357348,0.03493708678785342,0.009437895899783446,0.061380043654258094,0.03848848290495765,0.04441454267881547,0.05434272895990792,0.004700287219127449
34,'Organ',1,0.021244147010863915,0.08941584359913646,0.027015065700137314,0.03708246366372547,0.08440371417722022,0.0270556750899239,0.03736257124194691,0.06063022313141461,0.05741357148280313,0.04518335247063015,0.02197498712592061,0.030192605288078433,0.04980613986694656,0.015763615125573574,0.02019988490364113,0.028196927999819738,0.02030087761217214,0.044462314329717846,0.023901434170689583,0.04069012172524357,0.034790148868129506,0.014040537612956575,0.032379323488938516,0.02407387449041822,0.04906000623625042,0.02060328149788185,0.07354456691338808,0.02748961566322214,0.05237919117173436,0.029942565103535934,0.024883904651016336,0.018451937348694835,0.0,0.012931193883538118,0.012859503847158123,0.02258725277211539,0.02158352145799701,0.008685308439371604,0.05310432331189141,0.05411749796526429,0.0759177664353095,0.05707853474593405,0.05802082057165863,0.02972635065867092,0.04161003619004538,0.012983152371844832,0.0138021932867268,0.013513681805646044,0.027369985854414792,0.05675990886745181,0.02949384018461708,0.028914547366509075,0.027113343729736176,0.02211770820990926,0.08536206389471081,0.13410589643959162,0.03806189845689692,0.018678279085631893,0.04041024106685257,0.02382365883216907,0.10163345897370013,0.0557184425627037,0.03382278188053275,0.029871934930874294,0.008409168490805315,0.04857114062451865,0.01700492830168985,0.04143504809679711,0.042737561969659506,0.0506069878480902,0.07879933385763352,0.028683176607334892,0.03865516969552431,0.022039826918831735,0.04653282271874404,0.026685672473869947,0.05458871175162566,0.09023226011601122,0.026108723604817252,0.045254612381743275,0.01972920685176711,0.07983198100295293,0.027042425003883822,0.0319770421835739,0.057145775383977616,0.014651949490698984
34,'Organ',2,0.008312953127325799,0.10221704999909043,0.039816272100091255,0.03802584691287692,0.07147252029368209,0.01412448120638578,0.024431377358408793,0.06157360638056606,0.07021477788275705,0.04612673571978159,0.03477619352587455,0.037919495389199746,0.0626073462669005,0.020030316835696494,0.021143268152792574,0.040998134399773685,0.021244260861323583,0.031531120446179735,0.010970240287151467,0.027758927841705455,0.021858954984591384,0.005190508222064047,0.019448129605400395,0.011142680606880099,0.03612881235271229,0.016082061889708007,0.07448795016253953,0.026416244930486516,0.05332257442088581,0.031015935836271557,0.02582728790016778,0.011283558418062256,0.012931193883538118,0.0,0.013802887096309566,0.023660623504851014,0.022656892190732626,0.007662642797999363,0.0520309525791558,0.053044127232528666,0.07484439570257387,0.05600516401319844,0.04508962668812052,0.0286529799259353,0.05441124258999932,0.022800343399485182,0.022007070531104716,0.02631488820559999,0.040171192254368736,0.057833279600187436,0.016595311074534845,0.029857930615660524,0.028071374145943306,0.02306109145906071,0.08630544714386228,0.1211747025560535,0.025130704573358798,0.006883646472647263,0.04135362431600402,0.013936603212833831,0.10257684222285157,0.05666182581185516,0.03476616512968419,0.030593076702118693,0.00935255173995676,0.06137234702447259,0.019641949043436382,0.042038237658607064,0.02980636808612139,0.03767579396455208,0.06586813997409541,0.029626559856486337,0.03959855294467575,0.026203954386916428,0.04747620596789548,0.013754478590331827,0.04165751786808755,0.07730106623247311,0.027052106853968694,0.04619799563089472,0.020721454317845698,0.0700743037940177,0.03296773943980093,0.03889379921365876,0.05808915863312907,0.011182851147759604
34,'Organ',3,0.013107114982219413,0.09929544157073056,0.03691953102320477,0.024485705567830446,0.07354807584368012,0.01632031784261377,0.026944912831653314,0.04799463694689223,0.067356825285398,0.03241236865459069,0.03183734670357826,0.035013876300553914,0.05966849944460421,0.02762984021684926,0.01546366468998422,0.03805928757747739,0.008241252922668658,0.03360667599617776,0.01305384789056286,0.03518586898997627,0.02999373253499238,0.0188621848210423,0.02152368515539842,0.01997660137257822,0.03855213140856118,0.009939988110796721,0.06105661835009806,0.03935584075449782,0.039586909856314766,0.024200794376280883,0.012024400803858215,0.00848223986247397,0.012859503847158123,0.013802887096309566,0.0,0.013975010526660706,0.01654101350789101,0.02146552989430893,0.0650857660305534,0.06598372305653998,0.08778399152658517,0.06894475983720974,0.04716518223811853,0.04172392993580339,0.05147239576770304,0.024849377463120517,0.02566841837800248,0.023376041383303695,0.03723234543207244,0.04489368377617614,0.019534157896831137,0.016055043519350956,0.015131778321932002,0.011966466539025236,0.07252415686839137,0.12325025810605152,0.03383321703282003,0.019823242296658564,0.027621652035086822,0.013057602040320438,0.08877395512654201,0.0497218106577807,0.02096327803337462,0.019016296597334198,0.006860871742975487,0.0584335002021763,0.01670310222114009,0.030579409763257015,0.031881923636119414,0.03975134951455011,0.06794369552409343,0.01733810175237765,0.02579566584836618,0.024099841910978758,0.04016506346235047,0.015837872835952355,0.04373307341808558,0.07937662178247114,0.013529955420701548,0.032395108534585146,0.007781858493834399,0.06897634266941284,0.0308921838898029,0.03681824366366073,0.04598020437134318,0.003796311157158892
34,'Organ',4,0.024363519203984527,0.08973660977092919,0.02733583187193005,0.017935349256523434,0.08752308637034083,0.03017504728304451,0.04048194343506752,0.04148310872421257,0.05773433765459585,0.026036238063428103,0.023571177836984963,0.025439055161038542,0.050126906038739295,0.03835086789768897,0.005922071284119306,0.028517694171612474,0.008351707572145123,0.04758168652283847,0.027020806363810195,0.04587062925809681,0.04071476021583209,0.028851131726915058,0.03549869568205913,0.030444149027407552,0.052179378429371016,0.02372265369100246,0.05439745250618604,0.05007686843533753,0.033232076764532326,0.013595032940914393,0.021739258766342084,0.021571309541815447,0.02258725277211539,0.023660623504851014,0.013975010526660706,0.0,0.005965528804138916,0.030367434744810917,0.07569157608400681,0.07670475073737969,0.09850501920742487,0.07966578751804945,0.06114019276477924,0.052313603430786317,0.041930802361838125,0.035570405143960225,0.036389446058842194,0.03209248186110906,0.02769075202620753,0.04548439912759492,0.03261321237773769,0.009767432959307036,0.01273897115716882,0.0029705938027072207,0.06621494948750878,0.13722526863271223,0.04455424471365974,0.030544269977498276,0.04035478666067161,0.026943031025289683,0.08248634456649807,0.04018021725191579,0.01607922397795783,0.0329913071239949,0.014674987614374585,0.04889190679631139,0.007161508815275178,0.04455442028991772,0.04585693416278012,0.05372636004121081,0.08191870605075413,0.009536062200132851,0.038509081231301666,0.013723514158755223,0.030360368737992346,0.02980504466699056,0.05770808394474628,0.09335163230913184,0.006961609197615209,0.03555424225209259,0.016655637231871304,0.08295135319607354,0.020374099719465008,0.025481899967530596,0.03799866097677558,0.017771321683819598
