% Distances between instruments for pitch 84 (C6)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC

@DATA
32,'Oboe',1,0.030487613040450518,0.10294087485204423,0.004372519753702712,0.013793926969500603,0.06264810352166754,0.02946683458463341,0.06898310035091205,0.0426300875886007,0.03454894495150057,0.04080129804530787,0.03899835251342716,0.022504538341114235,0.03003377057812848,0.04343426563777903,0.04235888370043841,0.03191785519991161,0.04219376396010301,0.03668677809286798,0.03387177371596972,0.011743242791805953,0.004225313160521073,0.038490827059655605,0.041726014106956366,0.03590269986328528,0.021432328277969325,0.0,0.015959335216039126,0.009861297046402885,0.022350538763300246,0.01964573781167254,0.01946138993902406,0.011747763349480989,0.016659085428774336,0.07760885045954335,0.053652626525767126,0.10163095855464238,0.07209872373740961,0.07085871730241233,0.05318085532353526,0.03465983663634727,0.0038186692060308935,0.05302397014685827,0.03010983434573056,0.05519051547979601,0.03300566999371643,0.015725327051533858,0.01811607280308811,0.0242007498744768,0.07121268981669053,0.02082205432189538,0.03005115960638581,0.03711519577202303,0.04095398130612455,0.07097740983513821,0.06306750802440332,0.014857544021480604,0.014536779079967666,0.019311581745137262,0.01485766788740406,0.02352707300708606,0.024336732091228403,0.034681880709687266,0.04879083427972699,0.005085850159977143,0.0204774386459748,0.02888805172646791,0.06162033742378966,0.02467845290747614,0.02785031646481033,0.023565557112764843,0.019625108736905168,0.049567553374417296,0.026264872378055054,0.03040178523962456,0.03129239249310975,0.034380783897595336,0.05230094106356591
32,'Oboe',2,0.028517764654742886,0.10292706206283313,0.013081167454511966,0.00581092698391357,0.06231861361083598,0.029538543110559992,0.08494243556695118,0.042935608964893145,0.024466261049442536,0.041106819421600306,0.039302950516598066,0.022053225538671034,0.025501485547937647,0.02806837497436882,0.027156066567583403,0.016715354162608123,0.02623442874406388,0.021484277055564494,0.017912438499930596,0.009445652462740968,0.012370124348843428,0.038186871634090465,0.026523513069652883,0.04639289349217552,0.021556891396972627,0.015959335216039126,0.0,0.008604525976530728,0.006391203547261119,0.004364474235404084,0.01901007713658086,0.011296450547037791,0.008368278136764653,0.062406349422239875,0.05410393932821032,0.08634756432303803,0.056896222700106115,0.05565621626510885,0.03778131686544373,0.04482936844353819,0.013715369965667369,0.06257061969327332,0.030415355722023002,0.055496036856088456,0.04820817103101991,0.003381201137388426,0.0025954915125142777,0.027021497600331526,0.08710868687860684,0.00809148863266885,0.014793549554288287,0.0218742127179589,0.04135389564299296,0.08520050622173607,0.07902684324044244,0.03081687923751973,0.015873975342929565,0.019008065685357525,0.011053495025983545,0.012754385692112806,0.016638439029820127,0.01947937967238378,0.04924214708217018,0.013692285199482004,0.021120761380467465,0.02843673892402471,0.06185931683217443,0.009418733741299166,0.02830162926725353,0.021743368945154124,0.02882773106589022,0.06552688859045643,0.02581355957561186,0.04634308141129231,0.030888028901456522,0.03393998887101435,0.05248683313148206
34,'Organ',1,0.030821876610614477,0.1052311740187047,0.006983129284875722,0.00651485719136805,0.06462272556670756,0.03184265506643159,0.07884439739731493,0.045239720920764726,0.027950969890727814,0.0434109313774719,0.041607062472469654,0.02387958061706197,0.025703861398960543,0.03667290095089955,0.03567436172505122,0.025319880139138853,0.034686002818916525,0.030088803032095223,0.025670737513390173,0.009648028313763863,0.006272086179207186,0.04049098358996206,0.03512803904618361,0.040294855322539284,0.023861003352844218,0.009861297046402885,0.008604525976530728,0.0,0.013074083989159583,0.012969000211934811,0.018807701285557966,0.012450514667511401,0.009900315617325049,0.0710108753987706,0.05430631517923321,0.09495209029956875,0.06550074867663686,0.06426074224163958,0.046385842841974466,0.03873133027390195,0.007617331796031128,0.05647258152363708,0.0327194676778946,0.05780014881196005,0.04167983858246985,0.008109895650944738,0.010591118978085396,0.026043384243586057,0.08101064870897061,0.014111849853036361,0.023398075530819018,0.030478738694489624,0.041556271494015855,0.07910246805209982,0.07292880507080622,0.024718841067883492,0.017145146356569874,0.021312177641229117,0.012987668580009165,0.01690281478254619,0.017718049709290095,0.028083905648914508,0.049444522933193076,0.007594247029845763,0.02308707197813883,0.030706905355551106,0.06416342878804601,0.018023259717829893,0.028504005118276426,0.02194574479617702,0.02272969289625398,0.05942885042082018,0.02796964619703939,0.040245043241656064,0.03319214085732811,0.03624410082688594,0.05479094508735366
34,'Organ',2,0.024374948597679937,0.09878424600577017,0.019472371001773084,0.011875388575608783,0.05817579755377302,0.025395727053497047,0.09133363911421229,0.038792792907830186,0.020323444992379588,0.03696400336453736,0.035160134459535114,0.01809618913132176,0.031565947139632865,0.023598816961739964,0.03322052815927862,0.016096370632854698,0.021611918829756948,0.019991438918615156,0.01259665352423059,0.015510114054436181,0.018761327896104546,0.04379589432512712,0.022053955057024028,0.052784097039436643,0.02520642733841838,0.022350538763300246,0.006391203547261119,0.013074083989159583,0.0,0.002993657983659166,0.021863911878145483,0.015943961107425863,0.00569145333452591,0.05793679140961102,0.06016840091990553,0.08187800631040916,0.052426664687477274,0.05118665825248,0.03331175885281488,0.0512205719907993,0.02010657351292849,0.06896182324053445,0.026272539664960053,0.05135322079902551,0.05416908029936721,0.00918504056800292,0.004234465960212134,0.03340253636327351,0.09349989042586797,0.014155950224364064,0.018442848579926053,0.021000159404787343,0.04741835723468818,0.09159170976899718,0.08541804678770358,0.03720808278478085,0.022265178890190685,0.025125226295508826,0.007492870875896184,0.018818847283808022,0.022702900621515337,0.025337534388317578,0.055306608673865394,0.020083488746743122,0.027511964927728585,0.024259977342616562,0.05771650077511147,0.004949175728670312,0.03436609085894874,0.027807830536849338,0.035218934613151336,0.07191809213771753,0.03004759575660193,0.05273428495855342,0.026907830920847604,0.03124954841599442,0.04834401707441912
34,'Organ',3,0.02476888940693617,0.09941875844156499,0.01677059953551732,0.009484062770344437,0.059125987111188306,0.025789667862753277,0.0886288381625846,0.03918673371708642,0.02071738580163582,0.037357944173793595,0.03555407526879135,0.01898242193063499,0.028572289155973696,0.02378852782610649,0.030234654551268902,0.013102712649195531,0.022548026148430465,0.017119802820160412,0.014226035904297182,0.013097854211770758,0.016216735211563076,0.041621807636392026,0.0221590388342488,0.05024642389796503,0.022603822105114846,0.01964573781167254,0.004364474235404084,0.012969000211934811,0.002993657983659166,0.0,0.02175882810092071,0.015067279630966808,0.005297474528728606,0.05804187518683579,0.057174742936246366,0.08198522074296984,0.052531748464702044,0.05129174202970477,0.03353511751186272,0.04851577103917162,0.017401772561300786,0.06625702228890674,0.026666480474216287,0.051747161608281744,0.052572645266424,0.007130076385195141,0.0023778812338494165,0.03138597183573561,0.09079508947424025,0.011195759109826188,0.015449190596266886,0.01800650142112817,0.04442469925102901,0.08888690881736948,0.08271324583607587,0.03450328183315315,0.019560377938562985,0.02295070024098833,0.007982691417947496,0.015825189300148857,0.019709242637856176,0.022343876404658413,0.05231295069020623,0.01737868779511542,0.024807163976100884,0.02536593531598867,0.058110441584367706,0.005054259505895082,0.031372432875289576,0.024814172553190173,0.03292373420385513,0.06921329118608983,0.028168891779188954,0.05002948400692572,0.027770276082630507,0.030858667487116086,0.048778824653086666
34,'Organ',4,0.032616824380477645,0.0887788054797287,0.015088870185321348,0.02482100412049443,0.048170357027731564,0.031637061607839995,0.07240990225491101,0.028787352381788728,0.03674079777971371,0.0269585628384959,0.025154693933493653,0.007427212078085968,0.04451156268451851,0.04546272883988545,0.04616614370416427,0.03410970802812475,0.043475830707902424,0.03887863092108112,0.034460565402376075,0.028455729599321827,0.023447732293493933,0.024872157465825828,0.043917866935169504,0.03386036018013535,0.007408634813868213,0.01946138993902406,0.01901007713658086,0.018807701285557966,0.021863911878145483,0.02175882810092071,0.0,0.007713626589543071,0.01732202960294064,0.0798007032877565,0.07311401646479118,0.10374191818855465,0.07429057656562275,0.07305057013062548,0.055175670730960365,0.032296835131498024,0.023206833183357794,0.07248536008588233,0.030807156543819565,0.041347780272984046,0.04148609680041094,0.02213065611288857,0.019380946867071296,0.014478799503972213,0.07457615356656666,0.027101565769249714,0.03218790341980491,0.03926856658347552,0.06036397277957383,0.07266797290969589,0.06649430992840227,0.018284345925479558,0.004924610859056393,0.006201489436207532,0.01592274813503559,0.03176446282869367,0.03564851616640099,0.038283149933203225,0.06825222421875105,0.024547240099001204,0.008588228068427291,0.014254536816575103,0.047711060249070014,0.026813087606815795,0.04731170640383439,0.040753446081734986,0.016295197753850046,0.05299435527841625,0.011517277658063386,0.037660109246006775,0.016739772318352112,0.019791732287909942,0.038338576548377655
34,'Organ',5,0.02592527591052374,0.0927806593511933,0.0073752435957782775,0.017107377530951363,0.05217221089919616,0.024945513137886094,0.07538967800678643,0.03278920625325333,0.03004924930975981,0.030960416709960498,0.029156547804958254,0.01142906594955057,0.03679793609497544,0.03877118036993154,0.03845251711462119,0.027418159558170844,0.036784282237948523,0.03218708245112722,0.02776901693242217,0.02074210300977876,0.015734105703950858,0.028040468922450656,0.0372263184652156,0.03684013593201078,0.011410488685332815,0.011747763349480989,0.011296450547037791,0.012450514667511401,0.015943961107425863,0.015067279630966808,0.007713626589543071,0.0,0.010630481132986735,0.0731091548178026,0.06540038987524811,0.09705036971860075,0.06759902809566885,0.06635902166067158,0.04848412226100646,0.03527661088337345,0.015493206593814724,0.06477173349633926,0.024115608073865664,0.04534963414444865,0.03822511919194135,0.014417029523345495,0.01268939839711739,0.01745857525584765,0.07755592931844209,0.019387939179706642,0.025496354949851013,0.03257701811352162,0.052650346190030756,0.07564774866157133,0.0694740856802777,0.02126412167735499,0.006321217782764823,0.009181265188082965,0.009231199665081687,0.024050836239150598,0.027934889576857917,0.030569523343660154,0.06053859762920797,0.016833613509458133,0.011568003820302724,0.018256390688039702,0.051712914120534616,0.020121539136861887,0.039598079814291316,0.03303981949219192,0.01927497350572548,0.055974131030291675,0.015519131529527988,0.036790323851127564,0.020741626189816714,0.023793586159374536,0.042340430419842257
34,'Organ',6,0.02092156099328943,0.09533085840137966,0.013780917667247173,0.014179205120678223,0.05472240994938252,0.021942339449106535,0.0856421857796864,0.03533940530343968,0.01941876817677307,0.033510615760146856,0.03170674685514461,0.013979264999736922,0.0338697636847023,0.028140699236944806,0.03552434470434806,0.018400187177924136,0.026153801104961783,0.022295255463684594,0.01721268828719539,0.01781393059950562,0.013069874561578635,0.03810444099060121,0.02659583733222887,0.04709264370491073,0.019514974003892474,0.016659085428774336,0.008368278136764653,0.009900315617325049,0.00569145333452591,0.005297474528728606,0.01732202960294064,0.010630481132986735,0.0,0.062478673684815855,0.06247221746497497,0.086419888585614,0.05696854696268211,0.05572854052768483,0.03785364112801973,0.045529118656273404,0.01441512017840258,0.06327036990600853,0.022819152060569545,0.047899833194635005,0.04847762696484131,0.011488857113072357,0.005772786624250376,0.027711083028747596,0.08780843709134205,0.016459766769433504,0.02074666512499549,0.02330397594985678,0.04972217377975761,0.08590025643447129,0.07972659345317766,0.03151662945025494,0.016573725555664772,0.019433772960982917,0.003087352962684116,0.021122663828877463,0.025006717166584775,0.027641350933387016,0.057610425218934835,0.014392035412217214,0.02182051159320268,0.020806589738226054,0.05426311317072097,0.009491058003875154,0.03666990740401819,0.03011164708191878,0.029527481278625433,0.06622663880319163,0.024356142422076024,0.04704283162402751,0.023291825240003065,0.026343785209560894,0.04489062947002861
36,'Piano',1,0.04718387890727885,0.12184986899268663,0.0748124747223531,0.06449601820740254,0.11130748063821526,0.0481636416799165,0.1465873688202666,0.06152552692293031,0.04305990550804279,0.08827066277897601,0.057907346654069554,0.07458909188378117,0.04759206284830697,0.03433797444787105,0.03533651367371938,0.0456922032300881,0.036324872579854076,0.04092207236667538,0.04534013788538043,0.06652576834769612,0.07425861039839887,0.09966368282322781,0.035882836352586996,0.10828829908480081,0.08064569729195063,0.07760885045954335,0.062406349422239875,0.0710108753987706,0.05793679140961102,0.05804187518683579,0.0798007032877565,0.0731091548178026,0.062478673684815855,0.0,0.03935162295204483,0.024035662901411795,0.005517473428527343,0.006768452512515813,0.02462503255679614,0.10646532888072964,0.07543811117086875,0.1242156091951363,0.04900527368006017,0.07408595481412562,0.11061452045325977,0.06290097974782587,0.06041975642068521,0.0894278470225714,0.14882154027623387,0.05689902554573425,0.04761279986795158,0.04053213670428098,0.03693551255984414,0.14689255168488088,0.14066280367763392,0.09245414390668516,0.07752475664199561,0.08099257542782412,0.0638779551527209,0.05410806061622442,0.05329282568948051,0.042926969749856096,0.08047254837102102,0.07533611685518943,0.08275749341974019,0.07207456277501813,0.11100911487868748,0.05298761568094071,0.08677511258317921,0.05404403931714099,0.09096560939069091,0.12716284902764788,0.08621076696602474,0.10801063569916791,0.08287602758503639,0.08725417651511096,0.10249275673646552
36,'Piano',2,0.08192751129240357,0.15659350137781136,0.058025146279469836,0.04829301234429675,0.11630073004743469,0.08290727406504123,0.1072569271313167,0.09626304022449983,0.07780353789316752,0.09443138693347948,0.09265097903919428,0.07615716486688136,0.02860245378027267,0.03783897518459144,0.026947872760626917,0.04407203028705083,0.04511531519913775,0.040176962001290374,0.05062833491938256,0.044658286865469354,0.04966628417129725,0.09214345358542274,0.07062646873771172,0.08955532638905239,0.07508495480373645,0.053652626525767126,0.05410393932821032,0.05430631517923321,0.06016840091990553,0.057174742936246366,0.07311401646479118,0.06540038987524811,0.06247221746497497,0.03935162295204483,0.0,0.06338728585345663,0.04025375910725847,0.04149376554225575,0.05936866494192086,0.08828021591409686,0.04990718328143339,0.0848851675061864,0.08373717912906166,0.10880905292195142,0.07128407876430991,0.05098336035190262,0.056699430840724596,0.07785337640024392,0.10949109858728397,0.046012450695541475,0.04172555233997949,0.0391682415151182,0.01275004368521736,0.12463003636090535,0.10133024422992461,0.05672930624337615,0.06818940560573479,0.07296420827090438,0.06515743435419387,0.04134955363609751,0.03746550029839019,0.034830866531587956,0.04114210668207113,0.04856677636578998,0.07411728196751041,0.08254067825223503,0.11527296394955681,0.05666779069875875,0.04742430226928582,0.032360570383056196,0.07327773526267228,0.0878154701928377,0.07991749890382217,0.06868019401021803,0.08494501901887687,0.08803341042336245,0.10595356758933305
36,'Piano',3,0.07114334551419187,0.14579108389348477,0.09875368962315124,0.08843723310820069,0.1352486955390134,0.07216412397000897,0.1706140589055544,0.08556118982434212,0.06709184190889152,0.1123063256803878,0.08192853137604704,0.09853030678457932,0.07162772574971878,0.05827918934866919,0.059277728574517526,0.0697278661314999,0.060266087480652215,0.06495364730010832,0.06928135278617857,0.09046698324849427,0.09819982529919702,0.12360489772402594,0.05991795932126581,0.13222951398559896,0.1045869121927488,0.10163095855464238,0.08634756432303803,0.09495209029956875,0.08187800631040916,0.08198522074296984,0.10374191818855465,0.09705036971860075,0.086419888585614,0.024035662901411795,0.06338728585345663,0.0,0.029553136329939143,0.030804115413927618,0.04856624745759428,0.13050099178214145,0.09938699330427063,0.14824224303187658,0.07304093658147198,0.09812161771553742,0.13455573535405793,0.08684219464862401,0.08436097132148335,0.11336906192336954,0.17278031021721008,0.08084024044653239,0.07157979894825657,0.06451576278261935,0.060906222189368364,0.17087212956033934,0.16469846657904572,0.11648850257612299,0.10154559868153283,0.10493379032862227,0.08781917005351907,0.07810388554755633,0.07729422646341398,0.06696168491115252,0.10450550701302071,0.09936390853808526,0.10679238471907071,0.09601577767581626,0.1349646810058788,0.07695250564716624,0.11081077548459102,0.07807970221855279,0.11490682429148906,0.15119851192905967,0.11015198186682289,0.13201470474989555,0.10681724248583453,0.1111953914159091,0.12643397163726366
36,'Piano',4,0.0416737521851451,0.11633974227055288,0.06930234800021935,0.0589858914852688,0.10579735391608151,0.04265351495778275,0.14107724209813285,0.05600928111724136,0.03754977878590904,0.08275318935044867,0.05239721993193581,0.06907896516164742,0.04207458941977962,0.028827847725737304,0.02982638695158563,0.040180868537498,0.030814745857720326,0.03541194564454163,0.03983001116324668,0.06101564162556237,0.06874848367626511,0.09415355610109406,0.03037270963045324,0.10277817236266706,0.07513557056981689,0.07209872373740961,0.056896222700106115,0.06550074867663686,0.052426664687477274,0.052531748464702044,0.07429057656562275,0.06759902809566885,0.05696854696268211,0.005517473428527343,0.04025375910725847,0.029553136329939143,0.0,0.0012509790839884715,0.019114905834662386,0.1009478554522023,0.069927984448735,0.11870548247300254,0.043487800251532836,0.06856848138559829,0.10510439373112605,0.057390853025692114,0.054909629698551454,0.08391772030043765,0.14331141355410013,0.05138889882360048,0.04210267314581784,0.035022009982147224,0.03142538583771038,0.14138242496274717,0.13515055919674077,0.08694401718455141,0.07201462991986186,0.07548244870569037,0.05836782843058716,0.04859793389409065,0.04778269896734675,0.037416843027722343,0.07496242164888728,0.06982599013305568,0.07724736669760644,0.06656443605288438,0.10549898815655374,0.047477488958806956,0.08125763915465188,0.04853316662464476,0.08545548266855718,0.12164537559912053,0.080700640243891,0.10250050897703418,0.07736590086290264,0.08174404979297721,0.09698263001433177
36,'Piano',5,0.04043374575014783,0.1150997358355556,0.06806234156522208,0.05774588505027153,0.10455734748108421,0.041413508522785476,0.13983723566313558,0.054769274682244094,0.03630977235091177,0.08151154679056226,0.05115721349693853,0.06783895872665015,0.040824946724283856,0.027587841290740028,0.02858638051658836,0.03894086210250073,0.02957473942272305,0.03417193920954436,0.0385900047282494,0.05977563519056509,0.06750847724126784,0.09291354966609679,0.029132703195455967,0.10153816592766979,0.07389556413481961,0.07085871730241233,0.05565621626510885,0.06426074224163958,0.05118665825248,0.05129174202970477,0.07305057013062548,0.06635902166067158,0.05572854052768483,0.006768452512515813,0.04149376554225575,0.030804115413927618,0.0012509790839884715,0.0,0.017874899399665113,0.09969687636821384,0.06868797801373773,0.11746547603800528,0.04224341358680591,0.06731750230160982,0.10386438729612878,0.05615084659069484,0.05366962326355418,0.08267771386544039,0.14207140711910285,0.05014889238860321,0.04086266671082056,0.03378200354714995,0.03018537940271311,0.14014241852774986,0.13391055276174346,0.08570401074955414,0.07077462348486462,0.0742424422706931,0.057127821995589884,0.04735792745909339,0.046542692532349474,0.036176836592725074,0.07372241521389,0.06858598369805842,0.07600736026260918,0.0653244296178871,0.10425898172155645,0.04623748252380968,0.0800066600706634,0.04729316018964749,0.08421547623355989,0.12039577872465657,0.07946063380889372,0.10126050254203689,0.07612589442790536,0.08050404335797993,0.0957426235793345
36,'Piano',6,0.02269324228308475,0.09722483643589051,0.0503026875620081,0.03987098565060642,0.08668244808141912,0.023714020738901855,0.12216395567444732,0.037111086593235,0.018641738677784396,0.0638562224492807,0.033478428144939926,0.049964059326985034,0.030766211161648186,0.021529689757329416,0.03242079218129395,0.021277762900392776,0.01496609840240879,0.019191702940630485,0.020715105328584293,0.041900735790899986,0.04963357784160272,0.07503865026643168,0.011467856090158692,0.0836632665280047,0.0560367438986534,0.05318085532353526,0.03778131686544373,0.046385842841974466,0.03331175885281488,0.03353511751186272,0.055175670730960365,0.04848412226100646,0.03785364112801973,0.02462503255679614,0.05936866494192086,0.04856624745759428,0.019114905834662386,0.017874899399665113,0.0,0.08205088855103433,0.05093689007316351,0.09979213980076947,0.024590833350364858,0.04967151448443032,0.08598948789646366,0.038275947191029724,0.03579472386388907,0.06480281446577527,0.12433020698610298,0.03235880100163988,0.023129695717149453,0.020200423426802668,0.0466186212567035,0.12242202632923221,0.11624836334793859,0.06803839934501588,0.05309549545042571,0.056367542871027985,0.03925292259592478,0.029653782316449204,0.028844123232306857,0.024537798410332906,0.05605540378191359,0.050913805306978144,0.05834228148796361,0.047449530218221986,0.08651457777477171,0.028502402416059124,0.0623606722534839,0.02962959898744567,0.06634057683389478,0.10274840869795256,0.061585734409228605,0.08356460151878843,0.058250995028240264,0.06262914395831483,0.07794513229208114
36,'Piano',7,0.059357646267949586,0.0683132854637145,0.031748200989026226,0.042663960196999674,0.028020514133337806,0.05833686781213248,0.07678817165990998,0.044939801957799334,0.06340914987324993,0.018194666101753628,0.0485724604060944,0.03312438285947755,0.059679471608636854,0.0723042988652781,0.07122891692793747,0.06077312565064155,0.07106379718760207,0.06554734448203313,0.0627418069434688,0.04431433697660375,0.03888514979686834,0.0074246776656721886,0.07058303246087565,0.0018416626457759232,0.026014144652380927,0.03465983663634727,0.04482936844353819,0.03873133027390195,0.0512205719907993,0.04851577103917162,0.032296835131498024,0.03527661088337345,0.045529118656273404,0.10646532888072964,0.08828021591409686,0.13050099178214145,0.1009478554522023,0.09969687636821384,0.08205088855103433,0.0,0.03847850584237816,0.08767928104156426,0.05746005520066947,0.03238121590219821,0.05787167195538361,0.044595360279032915,0.04698610603058718,0.0178180356275258,0.04237490383720899,0.04969208754939445,0.05892119283388488,0.0659852289995221,0.07561381794247182,0.040445915245856015,0.03421404947984959,0.031570906344399435,0.02895539310060863,0.026095345695290484,0.04372770111490313,0.05239710623458513,0.05320676531872748,0.06353930687098894,0.08343982036917359,0.039740003208527615,0.023708607063070725,0.03519510061510514,0.026992748035459924,0.053548486134975204,0.06247790585314008,0.055937592002382956,0.01600163737764797,0.058328870598045736,0.021172976234197376,0.052876594987701364,0.0243127410699517,0.01997102357480489,0.017673351675236173
