% Distances between instruments for pitch 83 (B5)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 9 (Bouzouki), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 17 (Domra), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 49 (Ukulele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 52 (Flugelhorn), style 1' NUMERIC

@DATA
29,'Kantele',1,0.01949645873348845,0.07596435652863696,0.0497290193137658,0.03434322375630564,0.03589071166563431,0.08519115338315238,0.05876312092683363,0.0038897961053997615,0.047630716017685835,0.05253911877952438,0.0022355471254631586,0.027350322948386324,0.023143881843215957,0.044161734186082525,0.03934712675935359,0.041680378003993775,0.027586159598459118,0.018534650834708722,0.03392891607741886,0.02600975564070532,0.03148757204265746,0.034875424224186886,0.03473222446939377,0.07199635659514249,0.0,0.0733410350384399,0.04790348060993538,0.04203108554659865,0.026305005936829422,0.021491427675885025,0.020983952556010033,0.020125858390956413,0.04701181119016792,0.0410745000775394,0.015445966739315885,0.03912001991649383,0.033381155244504225,0.057272890239589695,0.1199779754185804,1.3632633214346983,0.015617660698443182,0.021358404069765788,0.04208215225248018,0.08965433250490261,0.017817579815167912,0.040104291125560444,0.07559844926400602,0.03251747882138847,0.0379627723838571,0.053748056950017865,0.1121080781998639,0.10195453847722823,0.023817966150699605,0.021703132609334746,0.044221458501942416,0.1382685014534483,0.07702236091474389,0.05635261021900884,0.04226524556793498,0.04566967449553474,0.05442937512354934,0.03184540286559286,0.10924028762229858,0.019508638172712287,0.030340371634416607,0.06415599049446612,0.05829779869755824,0.06422156809568486,0.043643432159649435,0.0768435022835318,0.020044829466148297,0.04436076159860438,0.0410764342654265,0.05789396078268531,0.09971516339934229,0.03734496598375526,0.03924559881258774,0.046201508650786725,0.0462615489856251,0.07268097376906969,0.05549490904535049
30,'Melodica',1,0.05384457630495145,0.05977698378731069,0.023612015724674102,0.050317438223777176,0.05177455918417188,0.021573895065103516,0.0426680964006991,0.06945123893304013,0.03575037006822428,0.036564904312052844,0.07110548791297673,0.045990712090053565,0.05019715319522394,0.030073211022197146,0.06058683820256433,0.0662898290627988,0.045754875439980774,0.06029976227417383,0.05809242437278289,0.048185087797381294,0.06843576410147975,0.038893612936698164,0.03865993731905389,0.005624071311985684,0.0733410350384399,0.0,0.025437554428504514,0.04113864045826806,0.04794976545843662,0.05548049586892969,0.05515959611025064,0.05321517664748348,0.033192759086554405,0.03340875547662669,0.061485547853542356,0.11241886198558144,0.10672219028294412,0.13058861793696996,0.13616534815990666,1.3794506941760247,0.0577296898208641,0.05198559267810702,0.03916363815499274,0.08962421693304123,0.05552345522327198,0.03325486466150899,0.06685101707835846,0.041670724646973765,0.03570318683962728,0.019924315877202826,0.03890361438560098,0.11804973060849883,0.05872779585558751,0.05165563526376634,0.06030729383102812,0.07457457337182849,0.01127187801677561,0.027150974871012815,0.03107578947050492,0.02815782614402787,0.03845114350374405,0.050191200708264105,0.12542766036362485,0.06936981366874653,0.04642401940712929,0.0803433632357924,0.015043236340881658,0.009119466942755042,0.030469340558667637,0.025309538248314032,0.06429551200898938,0.06054813433993065,0.05725956033996971,0.015745661171449366,0.05447524508503742,0.037413340549684884,0.034095436225852156,0.02767460656002474,0.02762705013066032,0.025729268615596584,0.05145734584407028
31,'MorinKhuurViolin',1,0.02840702187644693,0.07377011390726519,0.0050577311257156725,0.03634858923576445,0.037805710196159144,0.03728767277321701,0.056636945388711835,0.04401368450453561,0.021770675343783574,0.05053375330006558,0.04566793348447221,0.020553157661549054,0.02475959876671942,0.004659937725634409,0.041541369380725356,0.04368574348345258,0.02031732101147626,0.03486220784566931,0.03593428155687766,0.028203998262077087,0.04302249080491702,0.021572311348468477,0.019039839965641715,0.02409287598520712,0.04790348060993538,0.025437554428504514,0.0,0.027145510338313555,0.022536492161873877,0.030067222572366947,0.029746322813687897,0.027777622218978965,0.007868880901653328,0.007995482180063953,0.036072274556979624,0.08698130755707693,0.08128463585443961,0.10515106350846547,0.12217221803995215,1.3654575640560702,0.03229213539235958,0.026548038249602505,0.02517050803503823,0.07563108681308672,0.030085900794767462,0.01693490448208054,0.05288216809034573,0.02538896916801593,0.010289913543064548,0.007063989226578068,0.06431688768216372,0.10405660048854432,0.033290241427083,0.026242361967203604,0.04631416371107361,0.0903650208435129,0.029307757446721466,0.01315784475105831,0.008691640487281225,0.0027445528474651323,0.05241999249175677,0.03385076834505167,0.11143453024367034,0.043932259240242015,0.032430889287174795,0.06635023311583789,0.010562337393976912,0.01866841490477245,0.01469089577318223,0.03927838723632676,0.03885795758048485,0.04655500421997614,0.0432664302200152,0.013806810522792853,0.05200055993131988,0.023444491561672155,0.00865788179734764,0.01122537497088042,0.016767516690809777,0.03969811760360931,0.03746421572411578
32,'Oboe',1,0.02858670832185886,0.10091562424557876,0.022087779212597886,0.009364811578989819,0.01082193253938451,0.06271253552337158,0.08371438864377541,0.038141289441198885,0.0055996304710871836,0.0775175309568402,0.03979553842113549,0.023953645502761422,0.048111970099769814,0.02469361622058605,0.02927688871072309,0.03516589338443826,0.01445699328576105,0.02898981278233258,0.026968488694422355,0.016875138305540053,0.03731182842311922,0.007769677258337621,0.008181078254621395,0.04676271177025374,0.04203108554659865,0.04113864045826806,0.027145510338313555,0.0,0.016825829780076074,0.024356560190569143,0.024035660431890097,0.021930741431186788,0.02616444580688443,0.02283518492135217,0.030361612175181824,0.08112396100271844,0.07541224079110288,0.09927866844512874,0.09502670770163861,1.3383120537177566,0.040596072875759004,0.046336816247081615,0.0019750023032753237,0.04848557647477316,0.04278496438898449,0.04391868213885517,0.03356736371740737,0.010546788968613226,0.03087819165386041,0.034209499564891624,0.07007699265326527,0.07697612629991239,0.027432051359101317,0.02384939734427167,0.02678076341506429,0.11569102889788734,0.03501841982851927,0.014342423304890292,0.01846921097542812,0.02491488630233947,0.07940377014853141,0.019067265029903566,0.08428901990535677,0.03805986417690529,0.011690713912182044,0.03920472277752433,0.03344765903454461,0.04565219256154709,0.041836406111495784,0.06633162626068714,0.03299384072230749,0.019409493881662587,0.01612091988170165,0.04095232086110641,0.05771122231311767,0.005970342628890391,0.02487643255486353,0.038370885309193976,0.043913027029123336,0.06680794249448778,0.013484600730060322
32,'Oboe',2,0.015608564596907959,0.08777292615482456,0.024419257470528654,0.023076489469292628,0.02445084841914968,0.05972707318874184,0.07069770972922666,0.022415209831429656,0.022250292174110526,0.0645945176405804,0.024069458811366264,0.010950030749012194,0.03518895678351001,0.017876554436239468,0.028418622528978452,0.030469001398248634,0.0037777933524815953,0.013263733172563352,0.022712595506844225,0.015081251410330182,0.02060827943461886,0.009056152521738452,0.00928982813938272,0.04577515957753486,0.026305005936829422,0.04794976545843662,0.022536492161873877,0.016825829780076074,0.0,0.007530730410493072,0.007209830651814023,0.006179147545873007,0.020706805253338494,0.014769494140709978,0.01353578239510575,0.06538283288397097,0.05968616118133365,0.0835525888353595,0.10904947118820525,1.352334817204323,0.027673059559499197,0.03341380293082181,0.016823804406324427,0.06446459448354486,0.029861951072724685,0.03099566882259536,0.04929344332717661,0.011394772754404899,0.017444240339075403,0.028025449581233788,0.08685337984403758,0.09093385363679742,0.012848112464595387,0.010722637379869964,0.0331914168593267,0.11289941680565423,0.05184424960859534,0.031168253084966364,0.017075330925808187,0.019791939314408744,0.0664807568322716,0.020669092256962892,0.09831178339192342,0.022333784567136052,0.01930814243542789,0.05322748626409098,0.033098829555850785,0.039032906299697544,0.0279556413018781,0.053339151576841576,0.0172594829073789,0.03343225736822924,0.0301436833682683,0.032204104286987244,0.07453705209319374,0.01103996004692584,0.014051448075402624,0.0247267780070819,0.03025643582153729,0.05375888194412413,0.030310430510136394
34,'Organ',1,0.013684508202910195,0.08584886976082678,0.03194998788102173,0.027717698012839066,0.029092056962696122,0.0672578035992349,0.0687736533352289,0.017601631570485266,0.029781022584603595,0.06267046124658264,0.019255880550421867,0.009595196154867399,0.03326490038951225,0.025407284846732537,0.033059831072524894,0.03511020994179507,0.009899566904808093,0.012247355147880022,0.02735380405039067,0.01972245995387662,0.024195662516723598,0.016586882932231525,0.016820558549875794,0.05330588998802793,0.021491427675885025,0.05548049586892969,0.030067222572366947,0.024356560190569143,0.007530730410493072,0.0,0.001279654457731389,0.005103299207381354,0.025520383514282884,0.02207174039230299,0.0075646003105732515,0.0605692546230266,0.05487258292038926,0.07873901057441512,0.11369067973175169,1.3569760257478698,0.02574900316550144,0.03148974653682404,0.0243545348168175,0.07199532489403793,0.027937894678726927,0.0290716124285976,0.05658800797630459,0.01603598129795134,0.019777309029302397,0.03555617999172686,0.09438411025453065,0.09557506218034384,0.017489321008141826,0.008798580985872204,0.03783262540287314,0.12043014721614731,0.05937498001908842,0.03869898349545944,0.02460606133630126,0.027322669724901816,0.06455670043827384,0.025310300800509333,0.10295299193546986,0.01752020630619166,0.023949350978974326,0.05786869480763742,0.040629559966343855,0.04656363671019062,0.02603158490788034,0.05909951555991655,0.013722111113786205,0.03807346591177568,0.03478489191181474,0.03973483469748032,0.0820677825036868,0.018386217561678752,0.021582178485895696,0.027805889308904947,0.028332379427539533,0.05488040117893634,0.03784116092062947
34,'Organ',2,0.014135787782087543,0.08630014934000413,0.03162908812234268,0.02643804355510768,0.027812402504964733,0.06693690384055585,0.06922493291440625,0.01709415645061027,0.029460122825924546,0.06312174082575998,0.018748405430546875,0.00947725393419178,0.03371617996868959,0.025086385088053487,0.03178017661479351,0.03383055548406368,0.009578667146129045,0.010967700690148635,0.026074149592659284,0.018442805496145232,0.022916008058992205,0.016265983173552476,0.016499658791196744,0.05298499022934888,0.020983952556010033,0.05515959611025064,0.029746322813687897,0.024035660431890097,0.007209830651814023,0.001279654457731389,0.0,0.0038236447496499647,0.02602785863415788,0.021750840633623942,0.008803845816348174,0.060061779503151606,0.05436510780051426,0.07823153545454013,0.11241102527402029,1.3556963712901382,0.026200282744678782,0.031941026116001386,0.02403363505813845,0.07167442513535888,0.02838917425790427,0.029522892007774942,0.05626710821762554,0.014756326840219951,0.01945640927062335,0.03523528023304781,0.0940632104958516,0.09429540772261247,0.01620966655041044,0.00924986056504955,0.036552970945141754,0.12010924745746822,0.05905408026040937,0.03837808373678039,0.02428516157762221,0.027001769966222767,0.06500798001745119,0.024030646342777944,0.10167333747773848,0.017012731186316663,0.02266969652124294,0.05658904034990603,0.040308660207664805,0.04624273695151157,0.026482864487057684,0.0587786158012375,0.012442456656054814,0.036793811454044284,0.03350523745408335,0.03941393493880127,0.08174688274500776,0.018065317802999706,0.021261278727216653,0.027484989550225897,0.028783659006716877,0.05455950142025729,0.03752026116195042
34,'Organ',3,0.015026035499127127,0.08735495142284701,0.029603160922809377,0.022899970126177,0.024357091086571695,0.06506529499219597,0.07015371582104368,0.016236062285556654,0.027504857626729422,0.06398237240965302,0.017890311265493255,0.010392972680029684,0.03457681155258263,0.024035875795126116,0.027956531865143536,0.030237124373865137,0.00747374814542574,0.0071440559404986675,0.02248566244729022,0.014619160746495267,0.02004431841252882,0.014749565833230475,0.014606366078437363,0.05187049820418608,0.020125858390956413,0.05321517664748348,0.027777622218978965,0.021930741431186788,0.006179147545873007,0.005103299207381354,0.0038236447496499647,0.0,0.026885952799211504,0.020948641686582985,0.012627490565998137,0.05920368533809797,0.05350701363546064,0.07737344128948649,0.10858738052437034,1.3518727265404882,0.027060914328571824,0.03280165769989443,0.02195629386152376,0.06956950613465558,0.029249805841797306,0.030383523591667988,0.055472590873049614,0.012391620430432057,0.01783691399290069,0.03362219855906145,0.09198221980890749,0.09051128484709958,0.012386021800760474,0.010288724521539935,0.03277820487181377,0.11814264306249188,0.05694916125970606,0.036273164736077085,0.022180242576918904,0.025543816104578315,0.06586861160134422,0.020402149235464222,0.09784969272808852,0.016154637021263043,0.018846051771592976,0.05276539560025607,0.03820374120696151,0.04413781795080826,0.028275733288764048,0.05671764389257539,0.011080335361505891,0.03297016670439432,0.02968159270443339,0.03776810239172889,0.07964196374430448,0.017219107592798846,0.019156359726513344,0.026075650259830302,0.030352354206391596,0.053247269671756046,0.035415342161247115
34,'Organ',4,0.027515352456679465,0.08158104271596306,0.009662251098646445,0.035218171789610404,0.03659253073946746,0.04497006681685963,0.06450582629036516,0.04312201508476815,0.020776175416840643,0.05840263420171891,0.04477626406470475,0.01966148824178159,0.028997073344648516,0.004498795482144266,0.04056030484929623,0.04261068371856641,0.019425651591708795,0.03397053842590184,0.03485427782716201,0.02722293373064796,0.04131508468795735,0.020138963562652417,0.017983367552263034,0.03101815320565265,0.04701181119016792,0.033192759086554405,0.007868880901653328,0.02616444580688443,0.020706805253338494,0.025520383514282884,0.02602785863415788,0.026885952799211504,0.0,0.005937311112628516,0.031565844450852025,0.08608963813730947,0.08039296643467214,0.104259394088698,0.12119115350852301,1.364476499524641,0.03140046597259211,0.027221919491960313,0.024189443503609104,0.0746500222816576,0.029194231375,0.02480378538373387,0.0507269203087836,0.023536455074722674,0.011252356900213908,0.014577251207508824,0.07209637347215538,0.10307553595711517,0.03239857200731553,0.02530867858083317,0.04533309917964448,0.09814241043377202,0.037087243236713134,0.016411246713084155,0.007710575955852096,0.005127510132614758,0.0602888733934101,0.03281077457728067,0.1104534657122412,0.04304058982047455,0.03144982475574567,0.06536916858440876,0.018341823183968577,0.02653729580642578,0.021763757863016608,0.047147268137980085,0.03796628816071739,0.04557393968854701,0.042285365688586075,0.02135282337680962,0.05978004572131154,0.021340936645734953,0.007766212377580177,0.018534894568220408,0.024064552382675797,0.047566998505262637,0.03648315119268666
34,'Organ',5,0.021578041344050947,0.07918898887893909,0.009878247488718732,0.031888910904078145,0.0332632698539352,0.045186063206931915,0.06211377245334119,0.03718470397213963,0.017446914531308384,0.05601058036469494,0.03883895295207624,0.013724177129153074,0.026605019507624544,0.003335544454429544,0.03723104396376397,0.03928142283303415,0.013488340479080277,0.028033227313273328,0.03152501694162975,0.0238936728451157,0.035377773575328834,0.016809702677120158,0.014654106666730777,0.03123414959572494,0.0410745000775394,0.03340875547662669,0.007995482180063953,0.02283518492135217,0.014769494140709978,0.02207174039230299,0.021750840633623942,0.020948641686582985,0.005937311112628516,0.0,0.028076792376915672,0.08015232702468095,0.07445565532204362,0.09832208297606948,0.11786189262299078,1.3611472386391086,0.025463154859963602,0.024829865654936337,0.020860182618076845,0.07132076139612532,0.023256920262371483,0.022411731546709893,0.04740534102571637,0.02020719418919042,0.008860303063189938,0.013484439599423866,0.07231236986222767,0.09974627507158294,0.026461260894687016,0.019371367468204653,0.04200383829411222,0.0983584068238443,0.03730323962678542,0.01662724310315644,0.004381315070319839,0.0052509293325988205,0.05789681955638613,0.02948151369174841,0.10712420482670894,0.03710327870784603,0.028120563870213406,0.0620399076988765,0.018557819574040863,0.02449189631788762,0.01937170402599263,0.044755214300956116,0.03202897704808888,0.04224467880301475,0.038956104803053816,0.018960769539785653,0.05999604211138382,0.018011675760202694,0.0033694819627182585,0.016142840731196432,0.021672498545651824,0.04517494466823866,0.0331538903071544
34,'Organ',6,0.007771854953380525,0.07828426945025353,0.0379550398656344,0.03524188937145586,0.036616248321312904,0.07326285558384758,0.061209053024655645,0.011556170633916124,0.03578607456921627,0.05510586093600938,0.013210419613852727,0.015600248139480077,0.025700300078938993,0.03141233683134522,0.040584022431141675,0.04263440130041186,0.01594319325464482,0.019771546506496807,0.034877995409007455,0.027246651312493406,0.03171985387534038,0.022591934916844202,0.022825610534488467,0.05931094197264061,0.015445966739315885,0.061485547853542356,0.036072274556979624,0.030361612175181824,0.01353578239510575,0.0075646003105732515,0.008803845816348174,0.012627490565998137,0.031565844450852025,0.028076792376915672,0.0,0.05452379368645744,0.04882712198382011,0.07269354963784597,0.12121487109036848,1.3645002171064864,0.018184402854928186,0.023925146226250794,0.030359586801430177,0.07800037687865062,0.020373294368153674,0.028461962214517644,0.06259305996091727,0.023560172656568124,0.025782361013915078,0.041561231976339534,0.10038916223914333,0.10309925353896064,0.02501351236675861,0.009829912589776018,0.04535681676148993,0.12643519920075996,0.06538003200370109,0.04470403548007212,0.03061111332091394,0.033327721709514486,0.05699210012770058,0.032834492159126115,0.11047718329408664,0.020744745950926968,0.031473542337591115,0.0653928861662542,0.046634611950956535,0.052568688694803294,0.031016207294874726,0.06510456754452922,0.02124630247240299,0.045597657270392465,0.04230908327043153,0.045739886682092994,0.0880728344882995,0.024391269546291425,0.027587230470508373,0.03381094129351762,0.03385849772288204,0.06088545316354902,0.04384621290524215
36,'Piano',1,0.05857428568063001,0.1150421834757785,0.08880684626090735,0.07223191004374388,0.07496853861277587,0.12426898033029395,0.0978409478739752,0.04298653614547591,0.08670854296482738,0.0916591386960182,0.04134201263244634,0.06642814989552788,0.06225357783894781,0.08323956113322409,0.05189433788069183,0.046198747024297916,0.0666669677169574,0.052163226180283156,0.054401095679143315,0.06427886631184691,0.04477455344935213,0.07395325117132845,0.07381005141653534,0.11107418354228406,0.03912001991649383,0.11241886198558144,0.08698130755707693,0.08112396100271844,0.06538283288397097,0.0605692546230266,0.060061779503151606,0.05920368533809797,0.08608963813730947,0.08015232702468095,0.05452379368645744,0.0,0.00575580063468295,0.018169755951388526,0.09376752442461128,1.342543951934051,0.05473768061493701,0.06047842398625961,0.08115997919962174,0.12876272570618721,0.05692657212816249,0.07922431104205425,0.11467627621114758,0.07159530576853003,0.07704059933099866,0.09282588389715941,0.15118590514700547,0.09237476424875185,0.053691909643617135,0.06078095955647631,0.054402542030542456,0.17734632840058984,0.11614238083123772,0.09546638430760873,0.08137346214845055,0.08474750144267629,0.0935453778877094,0.06226230938171745,0.12363131884815703,0.043090453392613796,0.06944454794330977,0.08587298179937101,0.09739696077849315,0.10333103752233991,0.082721259106791,0.11592132923067337,0.048130120280410964,0.0771121777059408,0.06997901701384081,0.09697178772982686,0.1388351833158361,0.07642279293089682,0.078349579298045,0.08527933559792827,0.08533937593276665,0.11175880071621125,0.09460856173277876
36,'Piano',2,0.05287761397799268,0.10934551177314118,0.08311017455827002,0.06653523834110654,0.06927186691013854,0.11857230862765661,0.09214427617133786,0.03727095134990399,0.08101187126219006,0.08591390064770944,0.03561670236996738,0.06073147819289054,0.056525037087720185,0.07754288943058675,0.04613853724600888,0.040502075321660586,0.06096731484296334,0.0464224280087703,0.048704423976505984,0.05853710248556282,0.03907788174671479,0.06825657946869111,0.06811337971389801,0.10537751183964672,0.033381155244504225,0.10672219028294412,0.08128463585443961,0.07541224079110288,0.05968616118133365,0.05487258292038926,0.05436510780051426,0.05350701363546064,0.08039296643467214,0.07445565532204362,0.04882712198382011,0.00575580063468295,0.0,0.02390867095777881,0.08801835217354313,1.336788151299368,0.04899250046208003,0.0547365976048371,0.07546330749698439,0.12303548774940683,0.051198735059672144,0.07346851040737133,0.10897960450851026,0.0658986340658927,0.07134392762836132,0.08712921219452209,0.14548923344436815,0.08667809254611451,0.04799439442735661,0.055084287853838974,0.048705870327905125,0.1716496566979525,0.1104012294432436,0.08973376546351308,0.0756464008124392,0.07905082974003896,0.08781053036805357,0.05656563767908011,0.11788150320623929,0.037352376614197595,0.06372152687892084,0.08012885885555364,0.09167895394206245,0.09760272334018909,0.07702458740415366,0.11022465752803605,0.04242667827395475,0.07135637707125785,0.06424439900863425,0.09127511602718953,0.13308255520331133,0.07072612122825948,0.07262675405709196,0.07958266389529095,0.07964270423012933,0.10606212901357392,0.08887606428985473
36,'Piano',3,0.07674404163201853,0.13321193942716705,0.10697660221229588,0.0904016659951324,0.0931382945641644,0.14243873628168247,0.11601070382536371,0.061139406468571765,0.10487829891621592,0.10981200901911407,0.0594948829555422,0.0845979058469164,0.08040644816204368,0.10140931708461261,0.0700472082037877,0.06436850297568646,0.0848337424969892,0.07031609650337901,0.07257085163053184,0.08243173663494277,0.06294430940074065,0.09212300712271697,0.09197980736792388,0.12924393949367258,0.057272890239589695,0.13058861793696996,0.10515106350846547,0.09927866844512874,0.0835525888353595,0.07873901057441512,0.07823153545454013,0.07737344128948649,0.104259394088698,0.09832208297606948,0.07269354963784597,0.018169755951388526,0.02390867095777881,0.0,0.11192039474770715,1.360696822257147,0.07289055093803286,0.07863129430935548,0.09932973515101028,0.14691559602928309,0.07507944245125835,0.09737718136515013,0.1328460321625361,0.08976506171991855,0.0952103552823872,0.11099563984854795,0.16935566109839398,0.11054452020014037,0.07186082208138246,0.07895071550786484,0.07257229798193097,0.19551608435197834,0.13429525115433358,0.11361925463070459,0.09952633247154641,0.10291725739406482,0.11169824821080526,0.08043206533310597,0.14178418917125288,0.06124332371570965,0.08759741826640564,0.10402585212246689,0.11554983110158902,0.12148390784543578,0.1008910150581795,0.1340910851820619,0.06629310592798061,0.09526504802903664,0.08813188733693667,0.11514154368121537,0.15698805363893198,0.09459254888228534,0.09650244962114085,0.10344909154931681,0.10350913188415518,0.12992855666759975,0.11276143205587463
