% Distances between instruments for pitch 81 (A5)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 5 (Banjolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 9 (Bouzouki), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 17 (Domra), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 19 (DungDkarTrumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 49 (Ukulele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 52 (Flugelhorn), style 1' NUMERIC

@DATA
25,'Flute',8,0.004842069841921267,0.12253313799755937,0.06762244733269096,0.02704809881215035,0.0025088693753458273,0.014980853349733946,0.07904937247320175,0.09909710958291802,0.0650993211220571,0.046785898731393404,0.03176900981005495,0.09100002505042448,0.04656774855150692,0.045926329643079834,0.06759179085619961,0.03532081776965433,0.043315427106103664,0.032729939596872086,0.04731093959031635,0.03914405516109273,0.004255017401317399,0.03605309396600714,0.030379038530152263,0.0,0.019052997912056915,0.0718219458762964,0.04950253948536354,0.05794089198993024,0.05917114957964548,0.02288771777961075,0.03130041536495542,0.034462458759276976,0.03341804277690904,0.023016617522084292,0.04231841437795051,0.03866278077240098,0.031108291370454236,0.0774171937608822,0.07973109752286679,0.10091315906871413,0.0794276799799881,0.07947486624511169,0.06607573156502429,0.026972616446901798,0.04989149374767201,0.04945318821090073,0.05481189264832492,0.055645685817479786,0.025069622847126855,0.00834276764931523,0.03976281920043025,0.04587472453986909,0.040281527512021166,0.06299924801804187,0.04750879517846838,0.043692663453989526,0.029782063278674997,0.0106692756571175,0.030701768031581488,0.11412518467792099,0.03204781033278496,0.028045448548308833,0.020981869115923715,0.03768569164182511,0.08961947816216494,0.027789441289995567,0.005072053188752331,0.023555440086026294,0.04112557996344184,0.03325687830424993,0.02429864920269578,0.027876394431539758,0.05570789671116514,0.0798770026711483,0.01878437817050466,0.013873548010456871,0.040455457771226465,0.022167939145917585,0.03579064165159034,0.03425302884546861,0.03988649451303786,0.05371927787667626,0.056105555593470496,0.07362215387522121,0.031629689271649074
26,'Fujara',1,0.022593671847594657,0.10348014008550245,0.04856944942063404,0.007995100900093432,0.016626795133682516,0.01718825857423067,0.05999637456114484,0.0800441116708611,0.046046323210000184,0.03163548061850873,0.04047435377639503,0.07194702713836758,0.031890362410455196,0.02687333173102292,0.048538792944142706,0.016467114877838345,0.03441078811952265,0.02793921145694259,0.038406300603735344,0.030239416174511726,0.02310872029313339,0.027148454979426122,0.02167369456381218,0.019052997912056915,0.0,0.05296824298448041,0.04059790049878253,0.03888789407787333,0.04031744668782949,0.010893466783316317,0.012446712473139429,0.017908871846806715,0.024712698810568954,0.01104436427283314,0.02346471148613452,0.01980907788058499,0.022402947404114155,0.0685125547743012,0.07082645853628579,0.09200852008213313,0.0705230409934071,0.07057022725853067,0.05717109257844328,0.02281119017686238,0.0308384958356151,0.030400190298843815,0.035758894736268004,0.036592687905422874,0.03397426183370786,0.014249526906981126,0.020709821288373332,0.027021021648053103,0.02135963931841949,0.07170459198438195,0.06636249807028437,0.034846435376558245,0.020877424292093983,0.00960137306777627,0.021797129045000477,0.09507218676586406,0.04013348701280094,0.008992450636251918,0.011112858485735835,0.01883198875000912,0.07056648025010802,0.046643144181811556,0.02392575608056832,0.014650801099445285,0.03222094097686083,0.02457544361275767,0.015394010216114773,0.011030168492075736,0.03685419381934916,0.060824004759091395,0.003927438320897442,0.0062994865086403685,0.03155081878464545,0.0034985881206033194,0.016737643739533428,0.01539932595365262,0.04859183847937793,0.03486557498486028,0.03725185270165451,0.0545691559631643,0.040335033237989155
28,'JinghuOperaViolin',1,0.07556191483207507,0.05076957994084958,0.045016060147807395,0.045053397113934364,0.06959503811816292,0.06989881871888355,0.013597891085134624,0.02733355152620823,0.010596962200632921,0.06589846859128722,0.0700790233096862,0.02173960342619946,0.06615335038323368,0.029594711870331237,0.04511147124403076,0.036947409330042535,0.08114842495511156,0.08077141480007516,0.07266928857651384,0.06761907427798819,0.0760769632776138,0.06618534545852177,0.05990899596324712,0.0718219458762964,0.05296824298448041,0.0,0.07486088847156101,0.014192840033546367,0.02448448974385006,0.04934539819623474,0.044124935686065014,0.05191417697975766,0.0587180039435199,0.04922361119506302,0.037584039847867755,0.03411751304778443,0.0564082525370651,0.10277554274707969,0.10508944650906428,0.12627150805491164,0.10478602896618557,0.10483321523130916,0.09143408055122176,0.045288480681074654,0.06282287982757401,0.06328476915680638,0.05791025849422763,0.057089856459168316,0.0663689218378895,0.06696008705163399,0.032469277692159564,0.030223514046091696,0.03160860366606092,0.037699286851431,0.11933074105476478,0.08781467836103866,0.0650502254104733,0.06149119530410407,0.06020890414535344,0.0423616266212112,0.040211928335038415,0.04420085822573322,0.051247831328433774,0.04528165203291531,0.023106120185303374,0.09961138716629196,0.07689399906504872,0.0630836665937755,0.06648392894963932,0.07754368659723808,0.04965699818889326,0.04529315646485422,0.02855289148211283,0.008113444614438527,0.053434069199605305,0.059267729493120785,0.06581380675742393,0.05003274543619036,0.036480226651898116,0.044804471247706985,0.10083574849569495,0.034068836383790574,0.02631114596379965,0.007133848158266885,0.08253975413747959
29,'Kantele',1,0.054059821457226515,0.08488500419208987,0.029844828323753625,0.047139974510300775,0.049119289304539536,0.03600613050085583,0.08810788433652061,0.06135450908563514,0.0642639262709281,0.008962419880273798,0.08097458887169129,0.05312915521174241,0.008707538088327329,0.04526617660122978,0.02974941722753025,0.04485758524541872,0.04676478390390502,0.04675708338356776,0.03429156534361088,0.03328219375689388,0.04822010132268988,0.03180170440731523,0.026016307745219416,0.04950253948536354,0.04059790049878253,0.07486088847156101,0.0,0.07370189063340958,0.0511030357335025,0.051279492202790676,0.031208981220079573,0.024500609982075965,0.016920909492577657,0.029553536225949386,0.042812032405420274,0.04087329224012168,0.01896865737044258,0.027929384791936934,0.030228558037503267,0.05144241300438287,0.02992514049462457,0.029972326759748147,0.016706597853539285,0.06317582068229362,0.01203800864398701,0.011582318372218655,0.016950629977333376,0.017774815978797712,0.07457216233249038,0.041755324185497024,0.04454753751149761,0.045326484382616154,0.04876458054021645,0.11213732944313833,0.08501856779534667,0.05346039935758582,0.030666584359266766,0.05006004350187456,0.02602275623621936,0.11639835185218624,0.08049811751823219,0.042540939492023956,0.02948504201304669,0.030293442856193942,0.05175476828625764,0.07410563815604639,0.051218872643260194,0.028700025542568963,0.030658938155842048,0.04319292323058022,0.025203890282667753,0.02956773200670679,0.04665447174487777,0.07756518721179471,0.03667046217788508,0.03565098720530845,0.031443189396260694,0.044096488619385844,0.04503091491800715,0.03077071392065205,0.08896375848486422,0.041916287840587395,0.04937920665040898,0.06772704031329413,0.08070249933242543
30,'Melodica',1,0.06139607307565062,0.06469420317442971,0.04385706230965595,0.0308927931777799,0.055432022614584416,0.05607615265210401,0.0211277592298633,0.04116370806797497,0.00944904414663643,0.06473947075313578,0.05590100899959285,0.033059133060494246,0.06499435254508225,0.028435714032179798,0.04395247340587932,0.029660760578158144,0.0675147782541497,0.06682710553481593,0.07151029073836239,0.06334340630913878,0.061884123244067425,0.06025244511405317,0.05489017582537851,0.05794089198993024,0.03888789407787333,0.014192840033546367,0.07370189063340958,0.0,0.02369566587246545,0.03515255816268838,0.043336111814680396,0.051125353108373045,0.05792918007213529,0.044148354407460184,0.036795215976483144,0.03332868917639982,0.05561942866568048,0.10161654490892824,0.10393044867091283,0.12511251021676018,0.10362703112803413,0.10367421739315773,0.09028770962053685,0.03109564064752829,0.061663881989422555,0.06212577131865493,0.0567512606560762,0.05593085862101688,0.05254625577110996,0.05313742098485446,0.02915435312191196,0.029434690174707085,0.025180910938587642,0.03848811072281561,0.10513790102121841,0.07362183832749229,0.05398141442672103,0.0472983552705577,0.05497783345528798,0.05618429268799074,0.026019088301492046,0.031160951141385614,0.04421684862036288,0.0444928281615307,0.031678586172234686,0.0854185471327456,0.06270115903150236,0.04889082656022912,0.06532493111148789,0.06335084656369172,0.04849800035074182,0.04413415862670278,0.02776406761072821,0.021967745345323194,0.03924122916605894,0.04507488945957441,0.0646548089192725,0.03621007936941083,0.028687333129002266,0.04401564737632238,0.08664290846214857,0.03328001251240596,0.025522322092415034,0.015720328794918997,0.06834691410393322
31,'MorinKhuurViolin',1,0.06291111853542415,0.06414701324329204,0.021258207409748875,0.032402600817283446,0.05694424182151201,0.057215744521200686,0.038082380828984685,0.040710984828650695,0.014246621725829016,0.0421406158532287,0.05742822701303527,0.032613900296157176,0.04239549764517517,0.013601713791757201,0.021353618505972245,0.023850331809991146,0.06849762865846064,0.06812061850342424,0.05591673959983028,0.054968277981337264,0.06342616698096287,0.053534549161870844,0.04724951651472222,0.05917114957964548,0.04031744668782949,0.02448448974385006,0.0511030357335025,0.02369566587246545,0.0,0.03669460189958382,0.027870734214690062,0.027429687235907597,0.034233514199669836,0.036572814898412104,0.021661281977630436,0.020508368807244496,0.032134378363059914,0.07901769000902117,0.08133159377100575,0.1025136553168531,0.08102817622812707,0.08107536249325065,0.06767622781316325,0.032637684384423736,0.03906502708951549,0.03952691641874786,0.03415240575616912,0.0333320037211098,0.05299148853544703,0.053772126225120974,0.01981848139550864,0.013296425039776386,0.018957807369410003,0.06218377659528107,0.10667994475811386,0.07516388206438773,0.05239942911382237,0.04884039900745315,0.04755810784870252,0.06646476334899422,0.030612671623700058,0.0315500619290823,0.03859703503178285,0.021485457937820366,0.031233353407897613,0.08696059086964104,0.0642432027683978,0.050432870297124566,0.05231114432109368,0.06489289030058716,0.035946215782481895,0.031684575396562664,0.004448563988624726,0.027527327786745465,0.04078327290295438,0.04661693319646986,0.053091452485086676,0.03700321043372789,0.023829430355247188,0.024918120734176864,0.08818495219904403,0.009584346639940514,0.003168421123031053,0.017681748642721977,0.06988895784082866
32,'Oboe',1,0.02634289886533113,0.0998467613371181,0.044806585468781836,0.004292001082300375,0.02037884840426492,0.02102297844178451,0.056280317392551675,0.07631626623066336,0.04232206707897018,0.04234306839603624,0.02969509666890061,0.06811230727081374,0.04257195411446335,0.023092888107826618,0.044711174372558456,0.012844270089592673,0.045092379823530794,0.034854807034955235,0.04917416789203658,0.04094637349458899,0.0268191035161138,0.037830046683434274,0.0325671613471285,0.02288771777961075,0.010893466783316317,0.04934539819623474,0.051279492202790676,0.03515255816268838,0.03669460189958382,0.0,0.02101309733643038,0.02880233863012303,0.03560616559388527,0.021725955976841294,0.019841866697888854,0.016186233092339325,0.03329641418743048,0.07919414647830934,0.08150805024029394,0.10270051029313043,0.08120463269741525,0.08125181896253882,0.06796469514228685,0.011917723393546064,0.039241483558803664,0.03970337288803604,0.0343288622254573,0.03350846019039798,0.02329267012969971,0.018084246774534962,0.016876120504075182,0.023398176859807437,0.017736794530173818,0.060857837240347656,0.07003541573627535,0.045477583305127266,0.031559015996102134,0.012218442122493253,0.03265481897703797,0.09126421459292701,0.02924002022948462,0.00873855271076672,0.02179786572123199,0.022169813683280682,0.06673176038255418,0.05026656692645417,0.02754860086881399,0.025332392803453434,0.04296177635612985,0.03504531379218264,0.02612516053676205,0.021733110047176037,0.03323134903110348,0.05712030350801156,0.014623698630641122,0.01565050072788401,0.0422955972403401,0.008031300208352092,0.012902923871979591,0.021692632898072366,0.05149035029946022,0.03124273019661461,0.03362900791340884,0.05087288695760737,0.03319435594124485
32,'Oboe',2,0.03504038432073408,0.09176413888677414,0.03685344822190573,0.016741959594179703,0.029073507606821942,0.029345010306510627,0.05772282677119964,0.06832811047213279,0.03433032201127187,0.022246561339805775,0.050593984329509095,0.060231025939639256,0.022501443131752244,0.015157330532294606,0.03682279174541439,0.013675351236522254,0.04062689444377057,0.04024988428873418,0.029017381325032388,0.027097543766647202,0.035555432766272814,0.025663814947180785,0.01937878230003216,0.03130041536495542,0.012446712473139429,0.044124935686065014,0.031208981220079573,0.043336111814680396,0.027870734214690062,0.02101309733643038,0.0,0.007789241293692646,0.014593068257454886,0.008702080683722042,0.011603051185340697,0.010007422638280578,0.012283316851000087,0.059123635495598244,0.06143753925758285,0.08261960080343018,0.06113412171470414,0.061181307979827716,0.04778217329974033,0.03293082072997645,0.01917097257609256,0.019632861905324938,0.02404289353753969,0.02487668670669456,0.04336318111241081,0.02596552810570944,0.014280123561881632,0.014574309174913676,0.018155200876092754,0.08182422253749601,0.07880921054342378,0.047293147849697674,0.024528694899132314,0.02096966479276308,0.01968737363401246,0.08610520929120914,0.050253117565915,0.012287735423860226,0.01072630081709279,0.0063852762768696935,0.058850479051379696,0.05908985665495098,0.036372468553707744,0.02256213608243451,0.02444041010640362,0.037022156085897096,0.00807548156779184,0.0038138411818726004,0.024534035025363717,0.04910800356036308,0.01291253868826432,0.0187461989817798,0.025220718270396625,0.012981797128078293,0.014785914965689977,0.002952613480513193,0.06031421798435397,0.022418862511720847,0.02480514022851508,0.042853154764435984,0.05045466379110322
34,'Organ',1,0.038202427715055644,0.0896829655481416,0.0347722748832732,0.02453120088787235,0.0322355510011435,0.032507053700832185,0.06551206806489228,0.06624693713350026,0.04167630896173661,0.015538190101802166,0.058383225623201744,0.058149852601006746,0.015793071893748636,0.0227347467842046,0.03474161840678187,0.0214645925302149,0.04378893783809213,0.04341192768305574,0.03120804877946178,0.03025958716096876,0.03871747616059437,0.028825858341502347,0.022540825694353717,0.034462458759276976,0.017908871846806715,0.05191417697975766,0.024500609982075965,0.051125353108373045,0.027429687235907597,0.02880233863012303,0.007789241293692646,0.0,0.008971682040206217,0.011864124078043603,0.018311422423344305,0.017796663931973225,0.005531952611633385,0.052415264257594636,0.05472916801957923,0.07591122956542658,0.054425750476700535,0.05447293674182411,0.04107380206173672,0.040720062023669096,0.017041321298254263,0.01660301576148298,0.02196172019890717,0.02279551336806204,0.05028578366586376,0.029063435404752463,0.022069364855574283,0.02169066293366596,0.025944442169785403,0.08961346383118866,0.08197125393774536,0.05045519124401923,0.027690738293453875,0.027510244914582982,0.022849417028334023,0.09389445058490183,0.05804235885960765,0.02007697671755287,0.01388834421141435,0.006632524946842351,0.05676930571274719,0.062251900049272536,0.03953451194802931,0.02572417947675607,0.027602453500725183,0.04018419948021865,0.011237524962113402,0.007069228582946996,0.023361285497644834,0.054957015022653065,0.016074582082585883,0.021908242376101356,0.028382761664718186,0.02077103842177094,0.022575156259382622,0.0071097057320506675,0.06650071032618465,0.01968648185485494,0.02560303101595801,0.04511143587862957,0.05824390508479587
34,'Organ',2,0.0382601126188303,0.09787877406261176,0.042968083397743356,0.03133502785163459,0.03331675421329739,0.02353537166062597,0.07231589502865453,0.07444274564797042,0.04848013592549886,0.022131534796445796,0.06518705258696399,0.06634566111547689,0.021913384616559325,0.02953857374796684,0.04293742692125202,0.02826841949397714,0.034817255797885915,0.034440245642849525,0.022236366739255563,0.021287905120762545,0.03245923627904973,0.019854176301296125,0.0135691436541475,0.03341804277690904,0.024712698810568954,0.0587180039435199,0.016920909492577657,0.05792918007213529,0.034233514199669836,0.03560616559388527,0.014593068257454886,0.008971682040206217,0.0,0.013887322358345805,0.02589112291284261,0.024600490895735464,0.005450354696961511,0.04483556376809633,0.047149467530080924,0.06833152907592827,0.04684604998720223,0.046893236252325804,0.033494101572238415,0.04752388898743134,0.025237129812724413,0.02479882427595313,0.03015752871337732,0.03099132188253219,0.05765125283991273,0.025075275127593805,0.028873191819336518,0.0284944898974282,0.03274826913354764,0.09641729079495091,0.07299957189753914,0.04148350920381302,0.018719056253247657,0.034314071878345224,0.013877734988127804,0.10069827754866405,0.06484618582336989,0.026880803681315114,0.013808299872653284,0.013436351910604591,0.06496511422721733,0.05843173359074405,0.03556694094839791,0.016752497436549853,0.018630771460518968,0.03121251744001244,0.009481005057123224,0.013873055546709236,0.03064867020120135,0.0617608419864153,0.020982466963244153,0.019999055510446163,0.019411079624511964,0.027574865385533182,0.02937898322314486,0.013913532695812908,0.07330453728994689,0.028228501157605505,0.03245829715783133,0.05191526284239181,0.06504773204855811
34,'Organ',3,0.02647179860780467,0.09972497433594636,0.04468479846761012,0.01758643828435139,0.020507748146738464,0.02115187818425805,0.058554348110571225,0.07619447922949163,0.04220028007779847,0.02380239002413029,0.0514210526457419,0.0679834075283402,0.023551131029422634,0.0229711011066549,0.044589387371386735,0.015304049019469334,0.03192481376004853,0.03190283106696997,0.02745532465649712,0.01922753025904952,0.02694800325858734,0.016961734263458744,0.01116205542862163,0.023016617522084292,0.01104436427283314,0.04922361119506302,0.029553536225949386,0.044148354407460184,0.036572814898412104,0.021725955976841294,0.008702080683722042,0.011864124078043603,0.013887322358345805,0.0,0.019720079696717137,0.016064446091167608,0.011577570951891006,0.057468638845145026,0.059782094263452656,0.08098166705759095,0.05947867672057396,0.05952586298569753,0.04624585190674738,0.03363656662908553,0.026877978787843506,0.02643657068881644,0.03179527512624063,0.0326290682953955,0.045018626106541004,0.0182131465170085,0.016754333502903465,0.023276389858635716,0.019211044314267057,0.08258379321718895,0.07016431547874888,0.03860614704098804,0.015826614215410272,0.020506507275925175,0.011168503919621578,0.0911424275917553,0.050958863465024096,0.01299348132296931,0.002034748406160576,0.015087356960591736,0.06660286064008064,0.0503954666689277,0.027670387869985703,0.013860055398712467,0.02124293312059038,0.028338670913982445,0.0044063173012225815,0.004888239501849442,0.03310956202993177,0.05699851650683985,0.0071169259519356974,0.010044118298057755,0.020576754004800638,0.01454295239343646,0.015491660864799058,0.011654694164235235,0.05941721493160109,0.031120943195442886,0.03350722091223712,0.050751099956435654,0.051160409690212315
34,'Organ',4,0.046058383333729185,0.08580829522092248,0.030897604556054076,0.015549865615588479,0.04009150661981704,0.040363009319505726,0.051181930933002384,0.062372266806281135,0.02837447834542022,0.033849612525146476,0.04405308849131184,0.05427518227378761,0.03410449431709294,0.009201486866442954,0.030866948079562737,0.0071344553983249985,0.05164489345676567,0.051267883301729274,0.04062043251037309,0.0381155427796423,0.046573431779267906,0.036681813960175884,0.030396781313027255,0.04231841437795051,0.02346471148613452,0.037584039847867755,0.042812032405420274,0.036795215976483144,0.021661281977630436,0.019841866697888854,0.011603051185340697,0.018311422423344305,0.02589112291284261,0.019720079696717137,0.0,0.0036556336055495304,0.023843375034977687,0.07072668668093894,0.07304059044292353,0.09422265198877088,0.07273717290004483,0.07278435916516841,0.059385224485081024,0.026389924891779198,0.03077402376143326,0.031235913090665635,0.025861402428086894,0.025041000393027573,0.035955646533973866,0.036919391023426,0.00773922772368438,0.008402383986498755,0.011614305037895498,0.07528332669929876,0.08982720955641889,0.058311146862692766,0.03554669391212741,0.031987663805758175,0.030705372647007557,0.0795643134530119,0.04371222172771775,0.014697326727387333,0.021744299830087882,0.012518589549226326,0.05289463538552805,0.07010785566794608,0.04739046756670284,0.0335801350954296,0.035458409119398716,0.048040155098892194,0.019093480580786935,0.014831840194867696,0.018578191359512063,0.04315215989451143,0.023930537701259413,0.029764197994774894,0.03623871728339171,0.020150475232032925,0.008245019127492722,0.012041318484768223,0.07133221699734907,0.01581181152763581,0.018492860854599384,0.03689731109858433,0.053036222639133705
34,'Organ',5,0.042402749728179645,0.08405866186109008,0.02914797119622169,0.011894232010038948,0.03643587301426751,0.03670737571395619,0.047715404132919054,0.06062263344644875,0.026624844985587832,0.03191087235984788,0.04058656169122852,0.05252554891395522,0.03216575415179435,0.00745185350661057,0.029117314719730353,0.0039842930052970404,0.04798925985121614,0.04761224969617974,0.03868169234507449,0.034459909174092765,0.04291779817371838,0.03302618035462635,0.026741147707477722,0.03866278077240098,0.01980907788058499,0.03411751304778443,0.04087329224012168,0.03332868917639982,0.020508368807244496,0.016186233092339325,0.010007422638280578,0.017796663931973225,0.024600490895735464,0.016064446091167608,0.0036556336055495304,0.0,0.022290739489280665,0.06878794651564035,0.07110185027762495,0.09228391182347229,0.07079843273474624,0.07084561899986982,0.057446484319782436,0.02292339809169587,0.02883528359613467,0.029297172925367043,0.023922662262788302,0.023102260227728984,0.03369887009236871,0.033671005131393476,0.004272700923601057,0.007211943767468111,0.008147778237812176,0.07181679989921544,0.08617157595086937,0.05465551325714324,0.03189106030657788,0.028332030200208646,0.027049739041458024,0.07609778665292859,0.04024569492763443,0.011041693121837802,0.018088666224538353,0.011164138985130875,0.05114500202569566,0.06645222206239655,0.04373483396115332,0.029924501489880073,0.03249633271819999,0.04438452149334266,0.015669401957453925,0.011305560233414889,0.017045115938764163,0.041402526534679046,0.020274904095709884,0.02610856438922536,0.03258308367784219,0.016743663515949848,0.0047784923274094,0.010686958199922556,0.06767658339179954,0.015056497104275283,0.017442774821069516,0.035147677738751944,0.049380589033584166
