% Distances between instruments for pitch 31 (G1)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 40 (ScaleChangerHarmonium), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 44 (Tanbur), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC

@DATA
34,'Organ',3,0.04204009313750421,0.1356959241321522,0.01243689610975555,0.03268756046826445,0.0353062404843702,0.033854172135758,0.03241470386642373,0.03150682711196902,0.10595066108090523,0.031392870125931664,0.02214260558790157,0.04240502845697933,0.020340809551025563,0.03380415091135948,0.03637856396617115,0.01696615904124335,0.012876159585824505,0.016293470819487742,0.1377302194088266,0.13202356929111772,0.0,0.014158248531934757,0.012375643459302183,0.002760196596355452,0.014641619889479813,0.008035804300526238,0.013057366657789298,0.01360099179376977,0.003459447859995379,0.02247829622401532,0.05301211773401085,0.05941880397714958,0.04537118786923775,0.025817111973900242,0.005203152621245106,0.026479844430323616,0.029411388103523926,0.01572132278580315
34,'Organ',4,0.05102932092314635,0.14468515191779435,0.02142612389539769,0.023694584108403628,0.026313264124509367,0.024861195775897172,0.023421727506562903,0.022513850752108194,0.09841912745457647,0.022399893766070832,0.027657852558843454,0.028250528499263267,0.011347833191164733,0.024811174551498654,0.022220315434236398,0.017007796558526113,0.02186538737146664,0.030447970777203803,0.12500676620034615,0.11786906933340165,0.014158248531934757,0.0,0.002187451889658764,0.016914696554071514,0.02463513617137908,0.022194052832460995,0.02721186661550536,0.02775549175148583,0.014798304975881109,0.027290134787452004,0.03885386920207609,0.04526055544521484,0.031216687911521695,0.01166261201618418,0.01730044473943757,0.035469072215965756,0.038400615889166066,0.006079378444504631
34,'Organ',5,0.0532167728128051,0.14687260380745312,0.02361357578505645,0.021547985633440722,0.024166665649546466,0.02271459730093427,0.021275129031599994,0.020367252277145288,0.10060657934423523,0.02025329529110793,0.025878996060429576,0.030044385412509134,0.009201234716201831,0.022664576076535752,0.02404002534734614,0.01916607223360353,0.024052839261125405,0.02866911427878992,0.12715336467530905,0.11964792583181551,0.012375643459302183,0.002187451889658764,0.0,0.015135840055657634,0.0228562796729652,0.020402596998170586,0.02543301011709148,0.02597663525307195,0.013019448477467227,0.02550235619630124,0.04067357911518583,0.047080265358324574,0.03301884437538021,0.01344660305928209,0.016379832296546003,0.03765652410562451,0.04058806777882482,0.008266830334163394
34,'Organ',6,0.04286714105808886,0.13652297205273684,0.015002159425182208,0.03182899966378953,0.034447679679895274,0.03301210533705787,0.03155614306194881,0.030648266307494093,0.10867934479337038,0.030534309321456735,0.021284044783426645,0.04516522505333478,0.019482248746550638,0.032945590106884554,0.03913027489442339,0.019726355637598805,0.013703207506409144,0.013550106738995107,0.14049041600518203,0.13478376588747315,0.002760196596355452,0.016914696554071514,0.015135840055657634,0.0,0.013783059085004887,0.005307120588061073,0.010297170061433847,0.010855113011344278,0.0026026244907332526,0.02165124830343068,0.05574080144647601,0.062147487689614755,0.04813138446559321,0.02857730857025569,0.006030200541829745,0.02750966157970226,0.030238436024108566,0.018450006498268317
36,'Piano',6,0.05661828640443575,0.15027411739908378,0.0270150893766871,0.018063887127373727,0.0206817149571047,0.019260959990710962,0.017773083976943913,0.016865207222489204,0.11636787067201998,0.01675125023645185,0.007523463092955437,0.05288566467064234,0.01642403825487462,0.019167530384963893,0.04685071451173095,0.02744679525490637,0.02745435285275605,0.010860311272176085,0.14821085562248962,0.14250420550478074,0.014641619889479813,0.02463513617137908,0.0228562796729652,0.013783059085004887,0.0,0.012943443367573795,0.007968257377622261,0.014985911412143879,0.011182172029484435,0.00790010295708377,0.06342932732512559,0.06983601356826433,0.05585182408290077,0.03629774818756326,0.019781345888176653,0.04105803769725516,0.04400766144588011,0.02613922392712829
36,'Piano',7,0.04374712042106807,0.13740295141571607,0.02030928001324328,0.030989383946358435,0.03360806396246418,0.03215599561385198,0.03071652734451771,0.029808650590063,0.11398646538143146,0.02969469360402564,0.02044442906599555,0.05043198199584773,0.018642633029119542,0.03210597438945346,0.04441436826669739,0.02499311258011176,0.0168754835590776,0.008266517280619338,0.145757172947695,0.14005052282998612,0.008035804300526238,0.022194052832460995,0.020402596998170586,0.005307120588061073,0.012943443367573795,0.0,0.005071895004206444,0.005574038254901365,0.007421774731038683,0.020774946183591107,0.06104792203453709,0.06745460827767581,0.05339814140810616,0.03384406551276865,0.006910179904808962,0.03281678216776333,0.03111841538708778,0.023757127086329387
36,'Piano',8,0.0486500290268135,0.14231869400468625,0.025170706733703165,0.026032144504995986,0.02864997233472696,0.027229217368333225,0.025703955684980084,0.0248265008661671,0.11884789210189135,0.024622798599819196,0.015491720470577697,0.05546239511476863,0.01895419714575735,0.027135787762586155,0.049427444955857235,0.03002352569903265,0.021736910279537485,0.003381559430474154,0.15078758606661588,0.145080935948907,0.013057366657789298,0.02721186661550536,0.02543301011709148,0.010297170061433847,0.007968257377622261,0.005071895004206444,0.0,0.00711436304877653,0.012413561639624255,0.015868360334706032,0.06590934875499697,0.07233591472643862,0.058428554527027055,0.038874478631689545,0.011813088510554392,0.037702667456924285,0.03613611308251276,0.02871595437125457
36,'Piano',9,0.041678606544879815,0.1353344375395278,0.025857272436526482,0.03303185199092852,0.03565053200703427,0.0342006398502669,0.032758995389087796,0.03185111863463309,0.11953445780471467,0.031737161648595726,0.022486897110565635,0.0560060202507491,0.020685101073689628,0.03414844243402355,0.04997107009183771,0.03056715083501312,0.022423475982360802,0.004128114841900655,0.15133121120259635,0.14562456108488747,0.01360099179376977,0.02775549175148583,0.02597663525307195,0.010855113011344278,0.014985911412143879,0.005574038254901365,0.00711436304877653,0.0,0.012969767154321887,0.022839782816639714,0.06659591445782029,0.07300260070095903,0.05897217966300753,0.039418103767670014,0.010897960517038612,0.03836477459104653,0.0352306242074854,0.029305119509612593
36,'Piano',10,0.0454697655488221,0.1391255965434701,0.015866568521073442,0.029228112608269075,0.03184679262437482,0.03040948084632462,0.028955256006428353,0.028047379251973637,0.1065646906503928,0.027933422265936283,0.01868315772790619,0.04304883347514437,0.016881361691030182,0.030344703051364098,0.03701388331623298,0.017609964059408397,0.0163058319971424,0.015664760881972717,0.13837402442699162,0.13266737430928277,0.003459447859995379,0.014798304975881109,0.013019448477467227,0.0026026244907332526,0.011182172029484435,0.007421774731038683,0.012413561639624255,0.012969767154321887,0.0,0.019048623812697427,0.053626147303498406,0.06003283354663714,0.046014992887402795,0.02646091699206529,0.008632825032562998,0.029909516841641504,0.03284106051484181,0.016335352355290707
36,'Piano',11,0.06451838936151953,0.15817422035616754,0.03491519233377087,0.010214437762767327,0.01283311777887307,0.011381049430260873,0.009941581160926602,0.009033704406471891,0.11908254733642248,0.008919747420434531,0.0003766398641283344,0.055531741193978384,0.019138714919277117,0.011331028205862353,0.0495104502216884,0.030487942904162412,0.03535445580983982,0.018711667974739055,0.15085693214582566,0.14515028202811678,0.02247829622401532,0.027290134787452004,0.02550235619630124,0.02165124830343068,0.00790010295708377,0.020774946183591107,0.015868360334706032,0.022839782816639714,0.019048623812697427,0.0,0.06614400398952809,0.07255069023266685,0.05849790060623681,0.0389438247108993,0.027681448845260425,0.048958140654338934,0.051889684327539244,0.0288532090413204
40,'ScaleChangerHarmonium',1,0.029929302118091725,0.12043310719770935,0.040738642021293806,0.05592956622676077,0.05331088621065502,0.05476295455926722,0.056202422828601495,0.05711029958305621,0.07402987531022806,0.05722425656909356,0.06647452110712365,0.010629193702676695,0.04700528907025098,0.05481297578366575,0.023382380194654617,0.036071386333130145,0.044172438475459486,0.06929090818547112,0.10089827455962087,0.09247788689381696,0.05301211773401085,0.03885386920207609,0.04067357911518583,0.05574080144647601,0.06342932732512559,0.06104792203453709,0.06590934875499697,0.06659591445782029,0.053626147303498406,0.06614400398952809,0.0,0.013231825309495187,0.025838100491283402,0.031301562728135744,0.055697953940781676,0.028231139866773756,0.03136529025033489,0.037290794948207695
44,'Tanbur',1,0.0366970873555682,0.10720832763329231,0.04749394376642672,0.06233625246989951,0.06374750472289616,0.06232674975650241,0.06260910907174023,0.06351698582619494,0.06094230317007443,0.06366604984843809,0.07288120735026239,0.021712411376521853,0.053411975313389724,0.06223332015075534,0.03625310650981206,0.04247807257626889,0.05066650419347692,0.07569759442860986,0.08766644925012569,0.07924606158432178,0.05941880397714958,0.04526055544521484,0.047080265358324574,0.062147487689614755,0.06983601356826433,0.06745460827767581,0.07233591472643862,0.07300260070095903,0.06003283354663714,0.07255069023266685,0.013231825309495187,0.0,0.03870882680644085,0.0441722890432932,0.06242449285037082,0.0346378261099125,0.03777197649347363,0.04369748119134644
45,'Trombone',1,0.05226132344508516,0.14591715443973316,0.03358658356701517,0.048334116435946865,0.045716288606215884,0.04713704357260962,0.04866230525596277,0.04953976007477575,0.09965112997651528,0.04975868964902653,0.058874540470365146,0.017004714980531636,0.039474357381269705,0.04723047317835669,0.00900110957116982,0.02841665159332452,0.036759143994065366,0.061664658688725504,0.12622121527303373,0.11780082760722982,0.04537118786923775,0.031216687911521695,0.03301884437538021,0.04813138446559321,0.05585182408290077,0.05339814140810616,0.058428554527027055,0.05897217966300753,0.046014992887402795,0.05849790060623681,0.025838100491283402,0.03870882680644085,0.0,0.019572241316098117,0.04851713265095927,0.036701074737904564,0.039632618411104874,0.029712600155772484
45,'Trombone',3,0.05772478568193751,0.1513806166765855,0.02812158865418884,0.028780040540609345,0.026162212710878374,0.02758296767727211,0.029108229360625248,0.02998568417943823,0.10511459221336761,0.03020461375368902,0.039320464575027636,0.02245987766677134,0.019920281485932192,0.02767639728301918,0.01059342228806405,0.023674085102735925,0.0285608521302578,0.042110582793387995,0.13166651208912547,0.12324612442332156,0.025817111973900242,0.01166261201618418,0.01344660305928209,0.02857730857025569,0.03629774818756326,0.03384406551276865,0.038874478631689545,0.039418103767670014,0.02646091699206529,0.0389438247108993,0.031301562728135744,0.0441722890432932,0.019572241316098117,0.0,0.02896305675562175,0.042164536974756896,0.045096080647957205,0.012774843203295786
45,'Trombone',4,0.03683694051625911,0.13080557843227933,0.014959311919487872,0.03784523301555038,0.04046306084528135,0.039042305878887615,0.03751704419553448,0.036639589376721494,0.10881209678478489,0.03642065980247071,0.02730480898113209,0.04555097323870083,0.025433963996478848,0.038948876273140545,0.03951602307978944,0.02011210382296486,0.011757988656893897,0.013592954244689445,0.14087616419054808,0.13516951407283923,0.005203152621245106,0.01730044473943757,0.016379832296546003,0.006030200541829745,0.019781345888176653,0.006910179904808962,0.011813088510554392,0.010897960517038612,0.008632825032562998,0.027681448845260425,0.055697953940781676,0.06242449285037082,0.04851713265095927,0.02896305675562175,0.0,0.02779124558085649,0.024747425718273833,0.018804532495186776
47,'Tuba',1,0.0155602487071806,0.1092160797018286,0.01439614266296041,0.059121924824628885,0.06173975265435986,0.06031899768796612,0.05879373600461298,0.0579162811858,0.08116968321366815,0.05773703748815317,0.0485815007902106,0.019704659307985564,0.04671065580555736,0.06022556808221905,0.03424535444127578,0.01849045187202098,0.016033256923962593,0.041059768318697364,0.1130849186096916,0.10737826849198272,0.026479844430323616,0.035469072215965756,0.03765652410562451,0.02750966157970226,0.04105803769725516,0.03281678216776333,0.037702667456924285,0.03836477459104653,0.029909516841641504,0.048958140654338934,0.028231139866773756,0.0346378261099125,0.036701074737904564,0.042164536974756896,0.02779124558085649,0.0,0.0031341503835611295,0.029389693771461122
47,'Tuba',2,0.01262870503398029,0.1062845360286283,0.01741801685713919,0.06205360202466475,0.06467228204077048,0.06325054136116644,0.061780745422824024,0.06087286866836931,0.08430383359722926,0.06075891168233195,0.05151304446341091,0.022636202981185873,0.04970685110742585,0.06317019246775978,0.03717689811447609,0.021421995545221294,0.016717517353954756,0.037925617935136234,0.11612873847227427,0.11042208835456539,0.029411388103523926,0.038400615889166066,0.04058806777882482,0.030238436024108566,0.04400766144588011,0.03111841538708778,0.03613611308251276,0.0352306242074854,0.03284106051484181,0.051889684327539244,0.03136529025033489,0.03777197649347363,0.039632618411104874,0.045096080647957205,0.024747425718273833,0.0031341503835611295,0.0,0.03233862596987567
47,'Tuba',3,0.04494994247864172,0.1386057734732897,0.015346745450893056,0.02973223105316777,0.03235005888289874,0.030929303916505002,0.029442119452948345,0.028534242698493636,0.09233974901007182,0.028420285712456278,0.029183726158915957,0.026746440743514056,0.017368225137550177,0.030835874310757933,0.020711490584602667,0.010987404612140669,0.015786008926962008,0.03200011323726343,0.12207163169536132,0.11636498157765245,0.01572132278580315,0.006079378444504631,0.008266830334163394,0.018450006498268317,0.02613922392712829,0.023757127086329387,0.02871595437125457,0.029305119509612593,0.016335352355290707,0.0288532090413204,0.037290794948207695,0.04369748119134644,0.029712600155772484,0.012774843203295786,0.018804532495186776,0.029389693771461122,0.03233862596987567,0.0
