% Distances between instruments for pitch 82 (A#5)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 3 (Bandura), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 4 (BanjoFramus), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 9 (Bouzouki), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 12 (Clarinet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 15 (DallapeAccordion), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 17 (Domra), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 24 (Erhu), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 25 (Flute), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 26 (Fujara), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 28 (JinghuOperaViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 30 (Melodica), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 31 (MorinKhuurViolin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 32 (Oboe), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 37 (Pinkillo), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 38 (PivanaFlute), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 39 (Saxophone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 41 (Shakuhachi), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 46 (Trumpet), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 49 (Ukulele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 50 (Viola), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 51 (Violin), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 52 (Flugelhorn), style 1' NUMERIC

@DATA
29,'Kantele',1,0.051968914374417884,0.0684705444121735,0.046457591866839565,0.03292524616550546,0.03191645470748374,0.09055557237830426,0.057699317822823705,0.020946701401340636,0.05793935708771201,0.03954500434538585,0.00368437850828148,0.061891050889807835,0.024214163360221422,0.04455068054249347,0.021451951080424924,0.04976609944313837,0.021180183882310983,0.03883318467005888,0.020566866400885234,0.030855216076677405,0.030015101478841427,0.03854782878119461,0.03741087560321162,0.07665653796611009,0.0,0.07291456778774574,0.05215430996312059,0.04618386384979937,0.02203820564349084,0.024643796696242004,0.021781090907998346,0.019403648620878258,0.045258428789931665,0.04093912987378256,0.017260513647895586,0.03389039509552886,0.03342840355842861,0.36770080563702096,0.030012206264350378,0.027721028092311636,0.02461714186010856,0.032503606600633124,0.043381410196991405,0.09778944401697957,0.014686206768780465,0.027171535132113362,0.07960314629198818,0.03373839352647777,0.046542045365160656,0.052924455239053814,0.11298362331598992,0.06086173269547419,0.054667913317487334,0.0346390215156982,0.043305814945869596,0.03251294866979102,0.14320850929909623,0.0741666079631761,0.06838306208470252,0.0343165681931758,0.03237830841426385,0.054228079502083866,0.020941303022598116,0.017285603429587414,0.04011491658893716,0.0371022407282852,0.052715991086501664,0.14007051217541447,0.05999716631774723,0.04267701515711488,0.06367445960577345,0.047035189467608284,0.046121247441359335,0.01785152066854429,0.025086684772261014,0.19418613747176536,0.04930688363360142,0.16639722115954297,0.044666409125728924,0.05756274322182429,0.07949277397566323,0.04544877364510771
30,'Melodica',1,0.05134233404697216,0.05512792302445981,0.026456975920906182,0.046068112466893164,0.045059321008871445,0.021248661680359892,0.04442960661739507,0.051967866386405104,0.01509593862260701,0.0333695634423599,0.06923018927946427,0.03879899540229315,0.048700404427524324,0.02920756086890219,0.05631593324783025,0.07469223406837781,0.05173438390543476,0.0573850300807067,0.05293518970756759,0.06782889970226065,0.07385861690212314,0.03722774791483197,0.03553601286936331,0.025339921739502388,0.07291456778774574,0.0,0.02076025782462516,0.041614382097109964,0.05160585265156418,0.04974869331036234,0.05283865618183356,0.05351091916686749,0.03161209295616639,0.03237214596450891,0.0564984861352883,0.10680496288327461,0.10634297134617436,0.3810376965755247,0.10292677405209612,0.10063559588005738,0.04830017866672116,0.040425660787099256,0.04011151001602537,0.0938718972896088,0.058238344233535966,0.04574303265563238,0.07744627805983346,0.039847549777643355,0.0266028829531013,0.020248288300600308,0.04020034262487215,0.07400459899686189,0.0679893397579569,0.0403406120727938,0.02960875284187615,0.06324269804923838,0.0704471118241267,0.023164697000023105,0.006244547835789569,0.03859799959456994,0.04156197209652604,0.04108244331865284,0.05207095075525756,0.059756161337114526,0.04290327458912394,0.04200533986672547,0.06606815181635693,0.11160008606749065,0.029455247564505904,0.030972312273369034,0.01527113173858749,0.025879378320137463,0.02681587054831083,0.05506304711920146,0.04830538146672516,0.16685571151392128,0.056742889045151755,0.1744448260170964,0.029448922072420836,0.016472477205525235,0.029037527060748813,0.030412284060764464
31,'MorinKhuurViolin',1,0.03850475442351922,0.06795596330577118,0.006967042149615563,0.033263907846524686,0.03225511638850297,0.038401262415183685,0.057233811237763554,0.031207608561779954,0.01520467268276438,0.039204139625052696,0.04846993145483911,0.025961415778840216,0.027940146602899164,0.00848067804736149,0.03555567542320509,0.05396535124683712,0.030974126080809603,0.03929931786489218,0.03220830688602689,0.047068641877635486,0.05313173408058244,0.0244235432944635,0.01680535356019792,0.03817750136295532,0.05215430996312059,0.02076025782462516,0.0,0.02877680247365703,0.030878969830023483,0.02902181048882164,0.03211177336029286,0.03275066134224233,0.010885210134625692,0.01164526314296821,0.0357716033137476,0.08604470505864943,0.08558271352154921,0.36820011695207183,0.08216651622747097,0.07987533805543222,0.027539920842096003,0.0321649449196139,0.027273930392572438,0.08103431766615586,0.037478086408910816,0.026802854647529215,0.064642073439465,0.01912066695610266,0.005876000131560601,0.004416059132034865,0.060927225446412846,0.06120039437649342,0.055151760134503965,0.027503032449340863,0.008848495017250992,0.04248244022461323,0.0911739946456674,0.035968901620391576,0.016404671546965035,0.02048310461328182,0.02083508927498534,0.053886647939021315,0.031344067933716864,0.03899590351248937,0.03006569496567101,0.02916776024327254,0.053230572192904,0.09876250644403771,0.01661766794105297,0.01346976725512823,0.028108711362040423,0.012859433159925207,0.00836720580717165,0.0343027892945763,0.027578498645184465,0.15401813189046834,0.04393868442478328,0.16160724639364343,0.019326062830753915,0.016226223080637734,0.04184173168111729,0.017574704437311534
32,'Oboe',1,0.009858209931471304,0.0967327657794282,0.02180976032404146,0.016430201656515462,0.01718791593324824,0.06286304377746986,0.08596153919007839,0.049208922768595335,0.0439814751564214,0.0678177663251411,0.042499485341517894,0.015707187040008456,0.0524800369673439,0.026917915709327406,0.029585229309883877,0.04815808090708452,0.02504789311908255,0.03069003040251488,0.026401036546274296,0.041098195764314276,0.047324463740829846,0.008207964139802208,0.012037144601372755,0.06695430383661234,0.04618386384979937,0.041614382097109964,0.02877680247365703,0.0,0.025071699490270886,0.02321454014906905,0.026304503020540267,0.02680900964916935,0.03156786160575797,0.027654692214278187,0.029964332973995016,0.08007425894532823,0.07961226740822798,0.3394258406179518,0.07619607011414975,0.07390489194211101,0.052892106879177746,0.060778571619702314,0.002869697272452488,0.052257515192498834,0.042961171787849646,0.055433756499368055,0.036028446739376586,0.013313396616350068,0.030803142970521214,0.0331928616056919,0.06679975946619053,0.03258676767640501,0.039382125875646816,0.011596263318507806,0.02286252628234153,0.036648123524237956,0.10442530817875777,0.06458252832047999,0.03538481673759517,0.011893815954512318,0.026731580339689993,0.08250027463910972,0.025536797593964277,0.03303288081002096,0.006082586644302522,0.009081893504388474,0.02445376971924697,0.09388664832561511,0.013813302467947847,0.04224656972878526,0.056885513835697454,0.015917369313731822,0.020444890520224274,0.028340880805286604,0.02427420376250654,0.14801501727378047,0.01532505772469487,0.13286560865354075,0.04810286530441094,0.04500302555429476,0.0705946794688812,0.011202098036345495
32,'Oboe',2,0.030726492033280275,0.08027403720832722,0.025212404844518338,0.021519312458566614,0.02046453794734247,0.06919639097684029,0.06957572080126248,0.032898688435672445,0.03650991402895717,0.05154604918855163,0.018353827135209357,0.040770111509651964,0.03620831983075442,0.022512474899002637,0.010387488133722055,0.03782826804411613,0.001195977894829287,0.027720273811786978,0.0076851033643417915,0.01978774631023954,0.02225276425055896,0.01686373535046868,0.016069839782200872,0.05503222134255489,0.02203820564349084,0.05160585265156418,0.030878969830023483,0.025071699490270886,0.0,0.0030844810489156597,0.0013328861114468803,0.004528336127273383,0.023220223146440826,0.019233706687055274,0.004892633483724124,0.055928600739019695,0.055466609201919446,0.35662107289896666,0.05205041190784122,0.04975923373580247,0.036620389742588265,0.04450685448311283,0.0222020022178184,0.07668154030969083,0.02668945465126017,0.039144764211028145,0.05756494064849735,0.011758302873920821,0.02500296969846288,0.031357564350963874,0.09180619527643631,0.04954441611068614,0.04357271608139876,0.015923988396235666,0.02207673754811539,0.021299612658327725,0.1220529644756909,0.053067187255462105,0.04728364137698851,0.013177883535758569,0.010340102770773007,0.06622855750252025,0.007151180217114355,0.008879799192859616,0.01901549588122316,0.017588716190167338,0.0416515281397988,0.11894639888017917,0.038878874341904505,0.02504881130823343,0.04234625385682936,0.025850515117528967,0.025021826733645326,0.004186684974946549,0.00732843739802356,0.17308671676405138,0.03159677486128435,0.15002820234053824,0.030905106883859116,0.03552453757833346,0.05824128852845923,0.024322957109428358
34,'Organ',1,0.030010191419329684,0.07793798787096089,0.0233552455033165,0.024603793507482274,0.023549018996258126,0.06733923163563846,0.06723967146389614,0.030562639098306105,0.034652754687755326,0.04920999985118529,0.020959418187960526,0.038912952168450136,0.03387227049338808,0.02054113244146015,0.013471969182637716,0.040912749093031796,0.0034636128139310177,0.03080475486070264,0.005349054026975456,0.0228722273591552,0.02473590971861514,0.01552022699264514,0.014212680440999029,0.053175062001353045,0.024643796696242004,0.04974869331036234,0.02902181048882164,0.02321454014906905,0.0030844810489156597,0.0,0.0036689354488132152,0.007612817176189043,0.02061463209368966,0.017376547345853432,0.0073832830483464154,0.058534191791770857,0.05807220025467061,0.35970555394788223,0.054656002960592386,0.052364824788553636,0.03428434040522193,0.0421708051457465,0.02034484287661656,0.074824380968489,0.024353405313893833,0.03680871487366181,0.055373791843705084,0.00990114353271898,0.02314581035726104,0.029500405009762032,0.08994903593523447,0.052628897159601805,0.04665719713031443,0.019008469445151322,0.02021957820691355,0.024384093707243388,0.12019580513448903,0.05121002791426025,0.04542648203578667,0.01198854160909228,0.008186721213836299,0.0638925081651539,0.010235661266030016,0.011485390245610782,0.02157113196148147,0.020673197239082997,0.04473600918871446,0.11708923953897733,0.03702171500070267,0.022707492835438197,0.040489094515627516,0.023993355776327125,0.023164667392443484,0.006792276027697715,0.004992388060657225,0.1712295574228495,0.033932824198650686,0.1531126833894539,0.028097784643398033,0.03327621610483711,0.05638412918725739,0.02246579776822652
34,'Organ',2,0.03195929556354966,0.0816069233197741,0.026445208374787716,0.021162115141896625,0.020107340630672477,0.07042919450710967,0.07090860691270935,0.03423157454711932,0.03774271755922655,0.05287893529999851,0.018096712399716868,0.04200291503992135,0.037541205942201304,0.02363109531293137,0.010030290817052064,0.03747107072744614,0.002528864006276167,0.02736307649511699,0.009017989475788671,0.01943054899356955,0.021873203930371482,0.018096538880738058,0.01730264331247025,0.056265024872824275,0.021781090907998346,0.05283865618183356,0.03211177336029286,0.026304503020540267,0.0013328861114468803,0.0036689354488132152,0.0,0.004171138810603393,0.02347733788193332,0.02046651021732465,0.004520577260102761,0.055671486003527205,0.05520949446642696,0.3562638755822966,0.05179329717234873,0.049502119000309985,0.037953275854035136,0.045839740594559704,0.02343480574808778,0.07791434383996022,0.028022340762707047,0.04047765032247503,0.05846375471517631,0.0129911064041902,0.02623577322873226,0.03259036788123325,0.0930389988067057,0.049187218794016156,0.04321551876472877,0.015566791079565675,0.02330954107838477,0.020942415341657736,0.12328576800596025,0.05429999078573148,0.04851644490725789,0.014410687066027947,0.011276684085307518,0.06756144361396713,0.006793982900444365,0.008622684457367127,0.020248299411492542,0.01723562355084057,0.04129433082312881,0.12017920241044855,0.040111677872173894,0.026376428284251408,0.04357905738709874,0.02708331864779835,0.0262546302639147,0.00392957023945406,0.00866132350947044,0.17431952029432074,0.03026388874983747,0.14967100502386824,0.031766720092211244,0.036366178976308325,0.05947409205872861,0.02555576063969774
34,'Organ',3,0.03256526575353962,0.08406334348614974,0.027053943245961307,0.0172909090194665,0.016282117561444782,0.07115192375742602,0.07329211689679996,0.03653950047531689,0.03853570846683375,0.055177138452110884,0.019309915859774523,0.04250742166855043,0.03983940909431368,0.025147031921615215,0.005859152006448672,0.034131762297099404,0.00484248588973448,0.02319884752401992,0.01207143730501298,0.015259410182966157,0.020515454091660505,0.019144180160316354,0.01800722698233337,0.05725288934523184,0.019403648620878258,0.05351091916686749,0.03275066134224233,0.02680900964916935,0.004528336127273383,0.007612817176189043,0.004171138810603393,0.0,0.025854780169053414,0.021535481252904304,0.005969042640322788,0.05329404371640711,0.052832052179306865,0.3520927367716932,0.04941585488522864,0.04712467671318989,0.04025147900614751,0.04813794374667208,0.023977761576113154,0.07841885046858929,0.03032054391481943,0.04277585347458741,0.060199497671109936,0.014334744905599514,0.027138396744282405,0.03352080661817556,0.09357997469511165,0.04522739554943522,0.03904437995412538,0.015235372894819946,0.023902166324991342,0.01687861152375206,0.12380486067821796,0.05480449741436055,0.049020951535886974,0.014915193694657027,0.014062158046411546,0.0698596467660795,0.0028882864363557648,0.006245242170247034,0.020752806040121616,0.01774013017946965,0.03712319201252542,0.12068370903907762,0.04061618450080297,0.02957714743550681,0.044270810984895194,0.02763154084673003,0.026759136892543778,0.002642734681373994,0.0116047814692281,0.17482402692294982,0.02990323501272316,0.1469935725386647,0.0354334430111325,0.03815909460094604,0.06008912535478497,0.026060267268326814
34,'Organ',4,0.04129581355562016,0.06913039747416411,0.009758101281716502,0.03588941564377275,0.034834641132548604,0.04920263128144251,0.05843208106709938,0.024311727388591026,0.01651615433355938,0.04040240945438853,0.041574050281650184,0.028752474910941156,0.02506468009659132,0.004649945896430558,0.028659794250016163,0.05219837122932227,0.024078244907620682,0.04209037699699312,0.024691562389046434,0.04017276070444656,0.0453505418123048,0.02680584912893562,0.019530717004385214,0.03902679470183306,0.045258428789931665,0.03161209295616639,0.010885210134625692,0.03156786160575797,0.023220223146440826,0.02061463209368966,0.02347733788193332,0.025854780169053414,0.0,0.004319298916149106,0.027997915142036076,0.07914882388546052,0.07868683234836027,0.3709911760841728,0.07527063505428205,0.07297945688224329,0.02547675000842516,0.03336321474894973,0.030064989524673378,0.0838253767982568,0.030582205235721888,0.028001124476865046,0.06633627759758177,0.020548464638271282,0.005009210003065091,0.011363804655566084,0.07181243558103854,0.06391451929589227,0.057942819266604904,0.030294091581441803,0.008705335323416438,0.035669715843533865,0.10205920478029311,0.037167171449727414,0.027289881681590727,0.02327416374538276,0.01288012037566782,0.055084917768357146,0.024317125767333553,0.03210002233930045,0.03285675409777195,0.031958819375373475,0.05602163132500495,0.10155356557613865,0.01940872707315391,0.013899902438641427,0.02925411557552926,0.015650492292026145,0.01115826493927259,0.02740690812138738,0.02017174401767065,0.15680919102256927,0.044872915506267375,0.1643983055257444,0.019290194246601267,0.01627046526728532,0.04304000151045312,0.020365763569412474
34,'Organ',5,0.03738264416414038,0.06948432095783731,0.005978698157463069,0.03197624625229297,0.030921471741068823,0.04996268428978503,0.058786004550772576,0.022108972185182537,0.017276207341901897,0.04075633293806172,0.037254751365501076,0.024839305519461372,0.025418603580264515,0.003611550668710916,0.024340495333867063,0.04855256781114856,0.019758945991471575,0.03817720760551334,0.020563043743058684,0.03585346178829745,0.041486470937614234,0.022892679737455835,0.01561754761290543,0.03938071818550625,0.04093912987378256,0.03237214596450891,0.01164526314296821,0.027654692214278187,0.019233706687055274,0.017376547345853432,0.02046651021732465,0.021535481252904304,0.004319298916149106,0.0,0.024126340170779397,0.0748295249693114,0.07436753343221118,0.3670780066926929,0.07095133613813294,0.06866015796609419,0.02583067349209835,0.03371713823262292,0.026151820133193598,0.07991220740677703,0.026262906319572784,0.02835504796053824,0.06308988012645596,0.01690996271262116,0.005769263011407608,0.012123857663908598,0.07257248858938105,0.0600013499044125,0.05402964987512512,0.02638092218996202,0.004792165931936654,0.03175654645205408,0.10281925778863561,0.037521094933400605,0.028049934689933238,0.019360994353902972,0.009189826132017133,0.05543884125203034,0.019997826851184442,0.027780723423151337,0.02894358470629217,0.028045649983893695,0.05210846193352516,0.09971269219312391,0.01964516765484924,0.014591877514507074,0.02960803905920246,0.011737322900546363,0.007245095547792805,0.02308760920523827,0.015933235502216255,0.1538530100769961,0.042386491111774255,0.1604851361342646,0.02044817309013276,0.017348333340016578,0.04339392499412631,0.016452594177932687
34,'Organ',6,0.035619125517004406,0.07894827218340668,0.030105038328242465,0.02296001897161602,0.02190524446039187,0.07408902446056442,0.06824995577634195,0.031572923410751914,0.04140254751268129,0.05022028416363109,0.014353061571294734,0.0456627449933761,0.03488255480583389,0.027290925266386115,0.011828194646771458,0.039268974557165534,0.004916439854912461,0.029160980324836383,0.006359338339421261,0.021228452823288946,0.019337618621282252,0.021756368834192807,0.020962473265924996,0.05992485482627902,0.017260513647895586,0.0564984861352883,0.0357716033137476,0.029964332973995016,0.004892633483724124,0.0073832830483464154,0.004520577260102761,0.005969042640322788,0.027997915142036076,0.024126340170779397,0.0,0.05115090874342445,0.0506889172063242,0.358061779412016,0.047272719912245964,0.04498154174020722,0.03529462471766773,0.043181089458192295,0.027094635701542524,0.08157417379341496,0.025363689626339638,0.037818999186107614,0.0623426326440926,0.016650936357644943,0.029895603182187005,0.036250197834688,0.09669882876016045,0.05098512262373555,0.04501342259444816,0.018368069655487207,0.026969371031839513,0.022740319171377133,0.126945597959415,0.05795982073918623,0.052176274860712635,0.01807051701948269,0.015117794766368257,0.06490279247759971,0.00859188673016376,0.007641679933266663,0.023908129364947284,0.02089545350429532,0.043092234652848206,0.1238390323639033,0.043771507825628636,0.02552617386191927,0.04723888734055348,0.03074314860125309,0.02991446021736945,0.0033465647551655046,0.00819310466856314,0.17797935024777548,0.03292253988620488,0.15146890885358763,0.029464400370809708,0.04030222957392871,0.06313392201218336,0.029215590593152485
36,'Piano',1,0.08585930946994673,0.10236093950770236,0.08034798696236842,0.06397278439723426,0.06326105317370391,0.12444596747383312,0.09158971291835255,0.05483709649686949,0.09182975218324085,0.07343539944091469,0.03757477360381034,0.09578144598533668,0.05810455845575028,0.07844107563802233,0.050502094313793024,0.0327768028387486,0.055070578977839846,0.0494199328025679,0.05445726149641409,0.038976063181013966,0.033798282073155723,0.07243822387672347,0.07130127069874048,0.11054693306163893,0.03389039509552886,0.10680496288327461,0.08604470505864943,0.08007425894532823,0.055928600739019695,0.058534191791770857,0.055671486003527205,0.05329404371640711,0.07914882388546052,0.0748295249693114,0.05115090874342445,0.0,0.00047433613529721577,0.3338108220067426,0.0038889755057593353,0.006188768371663016,0.05850712549038687,0.06639359023091145,0.07727180529252027,0.1316798391125084,0.048576190399058784,0.06106193022764222,0.11349354138751705,0.06762878862200662,0.08043244046068952,0.08681485033458268,0.14687401841151873,0.052397585613287695,0.04071012370725264,0.06852941661122706,0.07719621004139844,0.04356226483403622,0.17709890439462508,0.10805659159345442,0.10227304571498082,0.06820696328870467,0.06626870350979269,0.08811847459761273,0.05483169811812697,0.04704880154616007,0.07400490021921548,0.07099236544093976,0.07331685261985384,0.17396090727094335,0.09388756141327607,0.07656741025264373,0.09756485470130231,0.08092558456313714,0.08001123107163764,0.051741915764073144,0.05897707986778986,0.22807612110204367,0.08319727872913028,0.20028761625507183,0.07855680422125778,0.09145313831735315,0.11338316907119207,0.07933916874063658
36,'Piano',2,0.08539731793284648,0.10189894797060212,0.07988599542526818,0.06351079286013402,0.06279906163660366,0.1239839759367329,0.09112772138125232,0.054375104959769244,0.09136776064614062,0.07297340790381446,0.037112782066710086,0.09531945444823646,0.05764256691865003,0.0779790841009221,0.050027758178495814,0.032314811301648344,0.0546085874407396,0.048957941265467646,0.05399526995931384,0.03851407164391371,0.03333629053605547,0.0719762323396232,0.07083927916164023,0.1100849415245387,0.03342840355842861,0.10634297134617436,0.08558271352154921,0.07961226740822798,0.055466609201919446,0.05807220025467061,0.05520949446642696,0.052832052179306865,0.07868683234836027,0.07436753343221118,0.0506889172063242,0.00047433613529721577,0.0,0.33428515814203985,0.0034161972940782263,0.0057144322363658,0.0580427926794532,0.06591925409561424,0.07680981375542001,0.1312178475754082,0.048104627112638375,0.06059993869054198,0.1130315498504168,0.06716679708490637,0.07997044892358927,0.08635285879748243,0.14641202687441854,0.05193559407618744,0.040248132170152384,0.06806742507412682,0.07673421850429822,0.04310027329693597,0.17663691285752484,0.10758661566875871,0.10180922681867083,0.06774497175160442,0.06580671197269246,0.08765648306051249,0.054369706581026724,0.04658681000905982,0.07353056408391827,0.07053037390383951,0.07285448976138019,0.1734989157338431,0.09342556987617583,0.0761054187155435,0.09710286316420207,0.0804635930260369,0.07953689493634043,0.051279924226972896,0.058515088330689614,0.22760887279399009,0.08273528719203004,0.19982562471797158,0.07809481268415754,0.0909911467802529,0.11292117753409182,0.0788771772035363
36,'Piano',3,0.3296953625285526,0.43615608025784297,0.3612330748024562,0.3351017604404,0.3361565349516242,0.40228635825588466,0.42538485366849316,0.3886322372470101,0.3834047896348362,0.4072436069430929,0.37137638435075654,0.3422387011732316,0.39190587758529566,0.3663412301877422,0.34626233070019524,0.31879280485485045,0.3569352226614277,0.3289007990871796,0.36416417407670615,0.33684558956034355,0.33873166488729983,0.3441853269552371,0.35146045907978757,0.40637761831502717,0.36770080563702096,0.3810376965755247,0.36820011695207183,0.3394258406179518,0.35662107289896666,0.35970555394788223,0.3562638755822966,0.3520927367716932,0.3709911760841728,0.3670780066926929,0.358061779412016,0.3338108220067426,0.33428515814203985,0.0,0.337699797512502,0.33999959037840566,0.3923179474971295,0.4002044122376541,0.3409261865594994,0.2871725860776927,0.3823870124058015,0.39485707097778283,0.30465489848659094,0.35044271144590144,0.37022645744893595,0.3726161760841067,0.3807996472047476,0.3070766567882805,0.3130483568175679,0.3406970845027309,0.3622858407607563,0.3353214602406389,0.4438486226571725,0.4040083689384318,0.374810657355547,0.34771701233879,0.36615489481810476,0.4219261152570615,0.34946989268185225,0.35042009947874936,0.3381633311611926,0.33904789688302506,0.3149855973371432,0.26943761050803405,0.35158244901101887,0.3816698842072,0.39630882831411224,0.3553406837921466,0.3598707311381761,0.35471521465685046,0.3636975182409213,0.21420292308915886,0.3261182605779054,0.20659287055842834,0.3875261797828257,0.38442634003270953,0.41001799394729593,0.3506254125147603
