% Distances between instruments for pitch 25 (C#1)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC

@DATA
34,'Organ',5,0.06934392761634654,0.08740998308969757,0.02570989941670437,0.1728326433444364,0.023615161482755137,0.021790989917694528,0.02121694065054251,0.0197785564129381,0.034300486978950294,0.02024505339331482,0.02280234531097718,0.028744550390820633,0.021557195522976417,0.03097483765729876,0.014583488737366946,0.02432964949172105,0.027655918404803508,0.0896027067564662,0.013315950710182378,0.0017494824418528858,0.0,0.01535887876519351,0.03074596709805143,0.025224846792753882,0.03293053685532177,0.03204387069447996,0.023049019028157678,0.02042961655395618,0.014389650851656244,0.025481858362123317,0.03735829862560636,0.036385339704645143,0.004455972487825375
34,'Organ',6,0.053985048851153024,0.07205110432450405,0.012082399472894564,0.1830581153236218,0.038823211321457954,0.03700429403028705,0.036338762633943464,0.03493975695012721,0.03809164718290264,0.03536687537671578,0.025671064317351333,0.039116292258211526,0.03668200516558579,0.041316013451433625,0.006207792556572858,0.014077619314301834,0.03804399004171748,0.09999205164159787,0.0020429280550111313,0.017065360597903895,0.01535887876519351,0.0,0.020510037017663327,0.014984284011271103,0.022540669861860624,0.021654003701018814,0.012791752399904778,0.027941137059841314,0.02477140214837904,0.010122979596929807,0.031036041905208825,0.021039198559244913,0.011035967549397783
36,'Piano',6,0.07160983536689909,0.08967589084025011,0.032592436490557895,0.20349549057376834,0.021266133863483083,0.019441962298422474,0.01886791303127045,0.017429528793666046,0.05860168420056597,0.017896025774042763,0.00820021471467832,0.05947239236280181,0.019208167903704363,0.0616721135560239,0.026563892661163144,0.014431739006931928,0.05840009014630776,0.12034815174618817,0.02142186051577719,0.029211085700545498,0.03074596709805143,0.020510037017663327,0.0,0.010339897823273948,0.02426050056336029,0.028281398267015118,0.013467073094127343,0.010316350544095255,0.045127502252969326,0.027747766112675862,0.05153516146702653,0.03865124745519769,0.03015758991335051
36,'Piano',7,0.06126993754362514,0.07933599301697616,0.02706668348416567,0.19796973756737613,0.03160139898566236,0.029777227420601748,0.029203178153449725,0.027764793915845316,0.05307593119417373,0.028231290896222037,0.018535479836857594,0.05395127205750425,0.029543433025883636,0.05615099325072636,0.02104277235586559,0.004091841183657979,0.052878969841010204,0.11482703144089061,0.01590074021047964,0.023689965395247942,0.025224846792753882,0.014984284011271103,0.010339897823273948,0.0,0.013920602740086338,0.01794150044374117,0.003127175270853395,0.020656248367369203,0.03960638194767177,0.017407868289401916,0.04600940846063431,0.03167791059981531,0.02463183690695828
36,'Piano',8,0.05169919375268769,0.08348348651451398,0.03423300947677357,0.20559878518548239,0.04545892536907218,0.043640008077901284,0.04295379323723669,0.04157547099774144,0.06024225718678163,0.041804676802113826,0.03220412235043454,0.06165696212007215,0.04331771921320002,0.06385668331329424,0.02874846241843348,0.00982876155642836,0.06058465990357811,0.12253272150345851,0.023606430273047527,0.031395655457815835,0.03293053685532177,0.022540669861860624,0.02426050056336029,0.013920602740086338,0.0,0.004344597292194572,0.010793427469232944,0.03457685110745554,0.04731207201023966,0.020545844143832124,0.05357671176706944,0.03924703407019811,0.03205516148551815
36,'Piano',9,0.05113622718038561,0.08292051994221192,0.033670042904471495,0.2047121190246406,0.049479823072727025,0.04766090578155612,0.04697469094089152,0.04559636870139627,0.059679290614479574,0.04595712685854295,0.03626131579917851,0.060770295959230336,0.04733861691685485,0.06297001715245243,0.027861796257591675,0.013849659260083191,0.05969799374273629,0.1216460553426167,0.02271976411220572,0.030508989296974025,0.03204387069447996,0.021654003701018814,0.028281398267015118,0.01794150044374117,0.004344597292194572,0.0,0.014814325172887777,0.038597748811110374,0.04642540584939786,0.019982877571530056,0.05269004560622764,0.038360367909356305,0.03123519632726411
36,'Piano',10,0.058142762272771736,0.07620881774612277,0.024874151872799344,0.19577720595600978,0.03471187040974563,0.032887698844685016,0.032313649577533,0.030875265339928588,0.050883399582807416,0.03134176232030531,0.021645951260940866,0.051775444292908056,0.03265390444996691,0.05397516548613015,0.01886694459126939,0.0012858669143970558,0.050703142076414,0.11265120367629443,0.013724912445883438,0.021514137630651742,0.023049019028157678,0.012791752399904778,0.013467073094127343,0.003127175270853395,0.010793427469232944,0.014814325172887777,0.0,0.023783423638222598,0.037430554183075566,0.014280693018548521,0.04381687684926799,0.029485378988448992,0.022439305295591957
36,'Piano',11,0.08192618591099433,0.09999224138434537,0.03829215771135217,0.1931991890211958,0.010969832310910546,0.009145660745849936,0.008571611478697913,0.007133227241093505,0.048305382647993424,0.007599724221470224,0.0023727287570210055,0.04915604181870656,0.00891186635113182,0.05135576301192865,0.027169084035000953,0.024748089551027183,0.04808373960221251,0.11003180120209292,0.02590704248015124,0.018894735156450244,0.02042961655395618,0.027941137059841314,0.010316350544095255,0.020656248367369203,0.03457685110745554,0.038597748811110374,0.023783423638222598,0.0,0.03481115170887407,0.03806411665677112,0.04994055692025417,0.04896759799929295,0.019861288360777968
45,'Trombone',3,0.06870761045182013,0.08677366592517116,0.025073582252177956,0.16317160941587794,0.0242433629505432,0.025747994738428325,0.026434209579092923,0.027812531818588174,0.03366416981442388,0.02758332601421579,0.037183880465895075,0.016756100741723103,0.02607028360312959,0.016585186805642513,0.01856360959180618,0.038711184646638946,0.020618829020759358,0.08357474063809743,0.02370564173719213,0.015916416552423828,0.014389650851656244,0.02477140214837904,0.045127502252969326,0.03960638194767177,0.04731207201023966,0.04642540584939786,0.037430554183075566,0.03481115170887407,0.0,0.027075824607011353,0.03672198146107996,0.03574902254011873,0.015256910524721506
45,'Trombone',4,0.04386206925422322,0.06293764237068185,0.01368716533294144,0.1853625377822541,0.048946190918387755,0.04712727362721686,0.04644105878655227,0.04506273654705701,0.03969641304294951,0.045291942351429394,0.03569138789975011,0.04142071471684384,0.0468049847625156,0.04362043591006593,0.01089836962475637,0.013316027105743936,0.04034841250034979,0.1022964741002302,0.012165907651940937,0.0271883401948337,0.025481858362123317,0.010122979596929807,0.027747766112675862,0.017407868289401916,0.020545844143832124,0.019982877571530056,0.014280693018548521,0.03806411665677112,0.027075824607011353,0.0,0.033340464363841145,0.019010786666969804,0.021025885874297944
