% Distances between instruments for pitch 34 (A#1)
@RELATION distances

@ATTRIBUTE 'InstrumentId' NUMERIC
@ATTRIBUTE 'Instrument' STRING
@ATTRIBUTE 'StyleId' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 6 (Bass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 7 (Bassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 7 (Bassoon), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 13 (Contrabassoon), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 21 (ElectricBass), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 23 (ElectricPiano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 27 (Horn), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 29 (Kantele), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 5' NUMERIC
@ATTRIBUTE 'Distance to instrument 34 (Organ), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 6' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 7' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 8' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 9' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 10' NUMERIC
@ATTRIBUTE 'Distance to instrument 36 (Piano), style 11' NUMERIC
@ATTRIBUTE 'Distance to instrument 40 (ScaleChangerHarmonium), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 44 (Tanbur), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 3' NUMERIC
@ATTRIBUTE 'Distance to instrument 45 (Trombone), style 4' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 1' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 2' NUMERIC
@ATTRIBUTE 'Distance to instrument 47 (Tuba), style 3' NUMERIC

@DATA
34,'Organ',1,0.12075471352393646,0.014476388802552538,0.1152730227758268,0.11543982511584938,0.11193547019588745,0.14384580152810264,0.14509480967543473,0.14491748730454787,0.142871941979755,0.14225194946159345,0.12286187373242746,0.14096836804129284,0.14249608254542526,0.10546078062739724,0.14121039428973295,0.14296505270279702,0.10754521455072702,0.12568528289329303,0.12231239054701486,0.15380610326101465,0.0,0.005277927525053998,0.13462417731730533,0.12673343048062463,0.12681265304591377,0.13255518075094103,0.14652106230386555,0.14770367031728607,0.10496262874172647,0.09310508415011999,0.1294970715110566,0.1397013036113077,0.1063958666043342,0.09467105040690789,0.08522795269605522,0.11358101037463919,0.1278316008517889,0.10051479017613035,0.09372822174086454,0.07789773710539057
34,'Organ',2,0.11548054082250059,0.018983539374510274,0.10999885007439092,0.11016565241441349,0.10743207444754783,0.139342405779763,0.14059141392709512,0.14041409155620824,0.1383685462314154,0.1377485537132538,0.11835847798408784,0.1364649722929532,0.13722190984398938,0.10095738487905763,0.13670699854139332,0.13846165695445742,0.10304181880238739,0.12041111019185717,0.11703821784557901,0.14853193055957878,0.005277927525053998,0.0,0.12935000461586946,0.12223003473228501,0.1215384803444779,0.12728100804950512,0.14124688960242968,0.1424294976158502,0.0996884560402906,0.08783091144868412,0.12422289880962073,0.13519790786296806,0.10189247085599457,0.09016765465856828,0.08072455694771562,0.10907761462629957,0.12255742815035303,0.09524061747469446,0.08845404903942866,0.07339434135705095
34,'Organ',3,0.01884498048570659,0.12071281742444245,0.023695782468669564,0.020555419964626686,0.04014471728617892,0.04029521164844337,0.0415179716048327,0.0413244846233523,0.039151827620146226,0.03855746938254289,0.019053113181121992,0.03734316569953364,0.029661660083216385,0.04626373101409392,0.03740163373842748,0.03924444885830131,0.05230895058443078,0.008938894424012292,0.01247027419142542,0.01947685511415335,0.13462417731730533,0.12935000461586946,0.0,0.02317848262184335,0.010954365849601943,0.0020689965663643036,0.02563668032477608,0.02445407231135559,0.02976664497526657,0.04151909316718532,0.021532481055154814,0.03620263839039304,0.056486842298958534,0.05602313228131294,0.07101666429531923,0.03741881762115801,0.008290575127370798,0.03410938714117498,0.04759671060005666,0.05730839577300988
34,'Organ',4,0.04202346310754993,0.14113087721861908,0.031090499901366,0.04373390258647003,0.02059416977859393,0.01711672902660002,0.0183613791948101,0.01818405682392323,0.01818609789129925,0.018780456128902587,0.007769806391966196,0.01999475981191184,0.027676265428229093,0.026459370813984775,0.020065251121583198,0.018093476653144164,0.032508524542356594,0.014800888078870934,0.023865035947403992,0.03902740262173834,0.12673343048062463,0.12223003473228501,0.02317848262184335,0.0,0.01230126219066821,0.022363412479478022,0.0317012451866694,0.032916580859666256,0.04559225199460771,0.05192855722949938,0.014677254393860445,0.02119156975891907,0.036936294791373545,0.03647258477372795,0.051255650690857496,0.01761445742104885,0.01851826203018698,0.04750394756631965,0.0707303042686935,0.04908238888200391
34,'Organ',5,0.029799346335308535,0.1289067604463777,0.018866383129124593,0.031509785814228634,0.03266415112573833,0.029413633238146202,0.030662641385478306,0.030485319014591436,0.02843977368979858,0.02781978117163701,0.008429705442471028,0.026536199751336406,0.018907494240298094,0.038469639370305876,0.026778225999776525,0.0285328844128406,0.044578505889501,0.0025767713066295293,0.011640919175162587,0.026993450215100908,0.12681265304591377,0.1215384803444779,0.010954365849601943,0.01230126219066821,0.0,0.010139295707236618,0.019708409257951802,0.020891017271372294,0.033368135222366306,0.03970444045725798,0.010656526822475547,0.025269135321351274,0.04900627613851794,0.04854256612087235,0.06332563203800189,0.029622140131670385,0.006294145257945575,0.03527983079407824,0.05850618749645211,0.04982071242681496
34,'Organ',6,0.019660050628071916,0.11877193866913316,0.02176012593881751,0.021370490106992015,0.03820906075632686,0.039480141506078044,0.04070290146246738,0.04050941448098697,0.03838145132259647,0.0377614588044349,0.01837138307526891,0.036528095557168315,0.02884917187309598,0.044194734447729624,0.03671990363257441,0.03847456204563848,0.05023995401806647,0.007562524400607089,0.010534617661573362,0.02141251164400541,0.13255518075094103,0.12728100804950512,0.0020689965663643036,0.022363412479478022,0.010139295707236618,0.0,0.024821610182410758,0.02363900216899027,0.027830988445414512,0.039450096600821015,0.020717410912789485,0.03538756824802772,0.054551185769106475,0.05408747575146088,0.06894766772895493,0.0353498210547937,0.00635491859751874,0.032090994066584624,0.04836689178921549,0.055365622057403495
36,'Piano',6,0.04448166081048268,0.14358907492155182,0.03580074668161413,0.04619210028940277,0.05224968149912348,0.014658531323667285,0.01588129128005662,0.015687804298576215,0.013634580330057782,0.013014587811896211,0.024780222376761692,0.011731006391595605,0.004102300880557297,0.05816061600065416,0.011973032640035722,0.0137276910530998,0.06420583557099102,0.02083577941057253,0.026323233650336727,0.007371890901208793,0.14652106230386555,0.14124688960242968,0.02563668032477608,0.0317012451866694,0.019708409257951802,0.024821610182410758,0.0,0.0012610691391367144,0.048050449697540444,0.05438675493243211,0.01702399079280895,0.010565958065616958,0.0685918065119031,0.0681280964942575,0.08291354928187948,0.04931570260771825,0.020976459733119717,0.049962145269252384,0.07318850197162624,0.06940624280020011
36,'Piano',7,0.04329905279706218,0.14240646690813133,0.03706181582075084,0.04500949227598228,0.05351075063826019,0.015869509017542114,0.017118517164874225,0.01694119479398735,0.014895649469194498,0.014275656951032925,0.026041291515898405,0.01299207553073232,0.005363370019694012,0.05934322401407466,0.013234101779172438,0.014988760192236515,0.06542510540202286,0.022060318361219744,0.02583630754350669,0.006110821762072078,0.14770367031728607,0.1424294976158502,0.02445407231135559,0.032916580859666256,0.020891017271372294,0.02363900216899027,0.0012610691391367144,0.0,0.046867841684119955,0.054695691818866216,0.018240592664301686,0.011748566079037447,0.0698528756510398,0.06938916563339421,0.08417223155052374,0.050498310621138735,0.02165660847945207,0.048779537255831895,0.07200589395820575,0.07066731193933683
36,'Piano',8,0.015792084782209986,0.09564894384915636,0.01874128362074503,0.010477196374122895,0.03043538261765864,0.06270898102120774,0.06393174097759706,0.06373825399611667,0.06156559699291059,0.06097123875530725,0.04136178615419863,0.059756935072298005,0.05207542945598075,0.024379314932203616,0.059710306711504124,0.06165821823106568,0.02640010190667511,0.030791363915736777,0.021780607068650957,0.04924350008941992,0.10496262874172647,0.0996884560402906,0.02976664497526657,0.04559225199460771,0.033368135222366306,0.027830988445414512,0.048050449697540444,0.046867841684119955,0.0,0.011857544591606482,0.043946250427919185,0.05861640776315741,0.02672019732369196,0.02635221716243974,0.0413551157197404,0.03250213052514514,0.028466892226587395,0.004447838565596139,0.02528803762698002,0.027646847197431035
36,'Piano',9,0.02764962937381647,0.0892023199891197,0.025372119955724803,0.022334740965729377,0.03706621895263841,0.0690452862560994,0.07026804621248874,0.07007455923100833,0.06800269073650596,0.06738269821834438,0.047992622489178405,0.06609911679804377,0.058470411287005475,0.03071562016709528,0.0663411430464839,0.06809580145954798,0.03273640714156678,0.03712766915062845,0.029207306396894867,0.0608065135809383,0.09310508415011999,0.08783091144868412,0.04151909316718532,0.05192855722949938,0.03970444045725798,0.039450096600821015,0.05438675493243211,0.054695691818866216,0.011857544591606482,0.0,0.05028255566281085,0.06495271299804907,0.031526615361085135,0.01980179916365885,0.029497571128133917,0.03883843576003681,0.03509772856156717,0.007409706026010343,0.018801747039194124,0.0159716201204706
36,'Piano',10,0.040377461540861394,0.13948487565193055,0.029444498334677455,0.0420879010197815,0.0352701579739585,0.018762730593288555,0.02000611456300276,0.01982879219211589,0.017783246867323035,0.017163254349161463,0.007800698851596721,0.015879672928860857,0.012999011034368646,0.041136625207845216,0.016121699177300976,0.017876357590365054,0.047184512737721174,0.013154886512182398,0.022219034380715458,0.024351414426373768,0.1294970715110566,0.12422289880962073,0.021532481055154814,0.014677254393860445,0.010656526822475547,0.020717410912789485,0.01702399079280895,0.018240592664301686,0.043946250427919185,0.05028255566281085,0.0,0.01467015733523823,0.05161228298673812,0.051148572969092525,0.06593163888622207,0.03229171181490929,0.016872260463498445,0.04585794599963111,0.06908430270200498,0.05242671927503514
36,'Piano',11,0.05504761887609963,0.1541550329871688,0.04411465566991569,0.05675805835501973,0.041785739537513,0.004144497916794926,0.005393506064127036,0.005216183693240162,0.0031706383684473077,0.0025506458502857366,0.017790229564945224,0.001267064429985131,0.006540978307176655,0.047594657935037206,0.0015090906784252492,0.003263749091489326,0.05370009430127567,0.027825043847420627,0.03688919171595368,0.017850999022766063,0.1397013036113077,0.13519790786296806,0.03620263839039304,0.02119156975891907,0.025269135321351274,0.03538756824802772,0.010565958065616958,0.011748566079037447,0.05861640776315741,0.06495271299804907,0.01467015733523823,0.0,0.05812786455029262,0.057664154532647026,0.07244722044977657,0.03874974454210128,0.03154241779873667,0.06052810333486933,0.0837544600372432,0.062106544650553604
40,'ScaleChangerHarmonium',1,0.04182288372872297,0.12054472287526175,0.0363411929806133,0.03650799532063588,0.016342125012779613,0.05398336663349768,0.05273435848616558,0.05291168085705245,0.05495722618184531,0.055577218700006877,0.04381158413514139,0.05686080012030748,0.0644895056313458,0.01053663676821207,0.05661877387186737,0.05486411545880329,0.004427770249016947,0.04779255728982005,0.044016568107533106,0.07596369741311189,0.1063958666043342,0.10189247085599457,0.056486842298958534,0.036936294791373545,0.04900627613851794,0.054551185769106475,0.0685918065119031,0.0698528756510398,0.02672019732369196,0.031526615361085135,0.05161228298673812,0.05812786455029262,0.0,0.011724816197426288,0.021167913908278952,0.019384136006847564,0.04889977105657542,0.02699530754224332,0.050183816653085384,0.02849812949894362
44,'Tanbur',1,0.04214430194464972,0.10881990667783543,0.03666261119654006,0.03682941353656264,0.017264419788979562,0.05351965661585209,0.05227064846851998,0.05244797083940686,0.05449351616419971,0.055113508682361284,0.04397921192987562,0.05639709010266189,0.0640257956137002,0.01111262224713116,0.056274656659492626,0.0544004054411577,0.01313340922160266,0.04732884727217446,0.04370197896772813,0.07549998739546629,0.09467105040690789,0.09016765465856828,0.05602313228131294,0.03647258477372795,0.04854256612087235,0.05408747575146088,0.0681280964942575,0.06938916563339421,0.02635221716243974,0.01980179916365885,0.051148572969092525,0.057664154532647026,0.011724816197426288,0.0,0.015002898557300656,0.01923543784007269,0.04922118927250218,0.02199648168487625,0.038459000455659094,0.016773313301517333
45,'Trombone',1,0.05714720050195038,0.09958205283840227,0.05166550975384071,0.0518323120938633,0.031057231878623748,0.06830272253298163,0.06705371438564953,0.0672310367565364,0.06939840198650933,0.06999276022411267,0.058982110487176276,0.07120706390712192,0.07888856952343917,0.024855992667696017,0.07127755521679328,0.06930578074835424,0.022356674292284214,0.062111913189304,0.05870487752502879,0.09028305331259583,0.08522795269605522,0.08072455694771562,0.07101666429531923,0.051255650690857496,0.06332563203800189,0.06894766772895493,0.08291354928187948,0.08417223155052374,0.0413551157197404,0.029497571128133917,0.06593163888622207,0.07244722044977657,0.021167913908278952,0.015002898557300656,0.0,0.03370349190633151,0.06422408782980282,0.03690727715414426,0.030120708718878453,0.01370826852230936
45,'Trombone',3,0.028933341638087366,0.1280407557491565,0.01806766307967948,0.030643781117007465,0.0030420109940679486,0.03465717128405096,0.033434411327661624,0.03362789830914203,0.0358005553123481,0.03639491354995144,0.025384263813015045,0.037609217232960686,0.04529072284927794,0.008847499238635493,0.03767970854263205,0.03570793407419301,0.014956365757830617,0.028479923197145717,0.02510703085086755,0.05660074356486735,0.11358101037463919,0.10907761462629957,0.03741881762115801,0.01761445742104885,0.029622140131670385,0.0353498210547937,0.04931570260771825,0.050498310621138735,0.03250213052514514,0.03883843576003681,0.03229171181490929,0.03874974454210128,0.019384136006847564,0.01923543784007269,0.03370349190633151,0.0,0.0306262411556416,0.03441382609685708,0.057640182799230937,0.035992267412541336
45,'Trombone',4,0.023505201077362963,0.12411583607574377,0.01540520734129877,0.025522212467703826,0.03316685595117908,0.035634991056786997,0.036857751013176336,0.03666426403169593,0.03449160702848986,0.03389724879088652,0.013752188233791448,0.032682945107877275,0.02500143949156002,0.03947115454857752,0.03261245379820591,0.034584228266644944,0.04551637411891437,0.003717373951316045,0.006686285157936438,0.027767430241524147,0.1278316008517889,0.12255742815035303,0.008290575127370798,0.01851826203018698,0.006294145257945575,0.00635491859751874,0.020976459733119717,0.02165660847945207,0.028466892226587395,0.03509772856156717,0.016872260463498445,0.03154241779873667,0.04889977105657542,0.04922118927250218,0.06422408782980282,0.0306262411556416,0.0,0.030566420742725354,0.05375492985356741,0.05051581930749347
47,'Tuba',1,0.020239923347806128,0.09362692965229945,0.020840812136882988,0.014925034939719034,0.03253491113379659,0.06462067659291966,0.065843436549309,0.0656499495678286,0.06347729256462252,0.06288293432701919,0.043461314670336586,0.06166863064400994,0.053987125027692685,0.026291010503915548,0.06180983522764208,0.06356991380277761,0.02831179747838705,0.032703059487448706,0.02388013558478892,0.05350350571059004,0.10051479017613035,0.09524061747469446,0.03410938714117498,0.04750394756631965,0.03527983079407824,0.032090994066584624,0.049962145269252384,0.048779537255831895,0.004447838565596139,0.007409706026010343,0.04585794599963111,0.06052810333486933,0.02699530754224332,0.02199648168487625,0.03690727715414426,0.03441382609685708,0.030566420742725354,0.0,0.02322635670237386,0.023274627990818864
47,'Tuba',2,0.030745655764483317,0.07985652857575092,0.044029321247725045,0.028232717385863585,0.055723420244638645,0.08784703329529353,0.08906979325168285,0.08887630627020245,0.08670364926699638,0.08610929102939306,0.06664982378117865,0.08489498734638379,0.07721348173006655,0.04951736720628941,0.08499834433848415,0.08679627050515148,0.05153815418076091,0.05592941618982258,0.04706864469563097,0.06590346101447714,0.09372822174086454,0.08845404903942866,0.04759671060005666,0.0707303042686935,0.05850618749645211,0.04836689178921549,0.07318850197162624,0.07200589395820575,0.02528803762698002,0.018801747039194124,0.06908430270200498,0.0837544600372432,0.050183816653085384,0.038459000455659094,0.030120708718878453,0.057640182799230937,0.05375492985356741,0.02322635670237386,0.0,0.021685687154141764
47,'Tuba',3,0.04343893197964103,0.09204848833661518,0.03795724123153136,0.03812404357155393,0.034037733090496895,0.06619911790860393,0.06742187786499326,0.06722839088351286,0.06505573388030679,0.06446137564270345,0.04527384196486692,0.0632470719596942,0.06530394191964281,0.027869451819599808,0.06331265718434238,0.06514835511846188,0.029890238794071308,0.048606993578117076,0.04499660900271943,0.0767781337014089,0.07789773710539057,0.07339434135705095,0.05730839577300988,0.04908238888200391,0.04982071242681496,0.055365622057403495,0.06940624280020011,0.07066731193933683,0.027646847197431035,0.0159716201204706,0.05242671927503514,0.062106544650553604,0.02849812949894362,0.016773313301517333,0.01370826852230936,0.035992267412541336,0.05051581930749347,0.023274627990818864,0.021685687154141764,0.0
